direccion,precio,gastos_comunes,caracteristicas,num_caracteristicas,fecha_descarga,fecha_publicacion,titulo,url,latitud,longitud,ciudad
"Matucana 31, Barrio Yungay, Santiago, RM (Metropolitana)",425.000,Gastos comunes aproximados $ 80.000,53.5 m² totales / 2 dormitorios / 2 baños,3,2023-05-19,Publicado hace 8 días por Assetplan Chile,Edificio Matucana Vista Oriente Piso 4,https://www.portalinmobiliario.com/MLC-1649868124-edificio-matucana-vista-oriente-piso-4-_JM#position=17&search_layout=stack&type=item&tracking_id=9c200f9c-f53b-477e-9c2b-c51dd0a61a24,-33.4415775,-70.6797923,Santiago
"Chiloé 1951, Franklin - Biobío, Santiago, RM (Metropolitana)",450.000,Gastos comunes aproximados $ 80.000,48.98 m² totales / 2 dormitorios / 2 baños,3,2023-05-19,Publicado hace 8 días por Assetplan Chile,Edificio Chiloé (1 Est. 1 Bod.) Vista Sur Piso 5,https://www.portalinmobiliario.com/MLC-1649868490-edificio-chiloe-1-est-1-bod-vista-sur-piso-5-_JM#position=18&search_layout=stack&type=item&tracking_id=9c200f9c-f53b-477e-9c2b-c51dd0a61a24,-33.47171293287671,-70.64534050821918,Santiago
"Carmen 90, Santa Isabel, Santiago, RM (Metropolitana)",370.000,Gastos comunes aproximados $ 75.000,36.11 m² totales / 1 dormitorio / 1 baño,3,2023-05-19,Publicado hace 8 días por Assetplan Chile,Edificio Carmen Vista Sur Piso 6,https://www.portalinmobiliario.com/MLC-1649868384-edificio-carmen-vista-sur-piso-6-_JM#position=19&search_layout=stack&type=item&tracking_id=9c200f9c-f53b-477e-9c2b-c51dd0a61a24,-33.44412425714285,-70.64288787619049,Santiago
"Sgto. Aldea 1156, Parque O'Higgins, Santiago, RM (Metropolitana)",390.000,Gastos comunes aproximados $ 50.000,34 m² totales / 2 dormitorios / 1 baño,3,2023-05-19,Publicado hace 8 días por Assetplan Chile,Edificio Sgto. Aldea (1 Est. 1 Bod.) Vista Norte Piso 6,https://www.portalinmobiliario.com/MLC-1649736240-edificio-sgto-aldea-1-est-1-bod-vista-norte-piso-6-_JM#position=20&search_layout=stack&type=item&tracking_id=9c200f9c-f53b-477e-9c2b-c51dd0a61a24,-33.4686578,-70.6422355,Santiago
"Argomedo 344, Santa Isabel, Santiago, RM (Metropolitana)",380.000,Gastos comunes aproximados $ 50.000,40.87 m² totales / 1 dormitorio / 1 baño,3,2023-05-19,Publicado hace 8 días por Assetplan Chile,Edificio Argomedo (1 Bod.) Vista Oriente Piso 1,https://www.portalinmobiliario.com/MLC-1382972103-edificio-argomedo-1-bod-vista-oriente-piso-1-_JM#position=21&search_layout=stack&type=item&tracking_id=9c200f9c-f53b-477e-9c2b-c51dd0a61a24,-33.4497984,-70.6363841,Santiago
"Chiloé 1951, Franklin - Biobío, Santiago, RM (Metropolitana)",390.000,Gastos comunes aproximados $ 80.000,48.98 m² totales / 2 dormitorios / 2 baños,3,2023-05-19,Publicado hace 8 días por Assetplan Chile,Edificio Chiloé Vista Norte Piso 3,https://www.portalinmobiliario.com/MLC-1649859102-edificio-chiloe-vista-norte-piso-3-_JM#position=23&search_layout=stack&type=item&tracking_id=9c200f9c-f53b-477e-9c2b-c51dd0a61a24,-33.47171293287671,-70.64534050821918,Santiago
"García Reyes 81, Barrio Yungay, Santiago, RM (Metropolitana)",435.000,Gastos comunes aproximados $ 140.000,54 m² totales / 2 dormitorios / 1 baño,3,2023-05-19,Publicado hace 8 días por Assetplan Chile,Edificio García Reyes (1 Est. 1 Bod.) Vista Poniente Piso ,https://www.portalinmobiliario.com/MLC-1382994357-edificio-garcia-reyes-1-est-1-bod-vista-poniente-piso-_JM#position=24&search_layout=stack&type=item&tracking_id=9c200f9c-f53b-477e-9c2b-c51dd0a61a24,-33.444891150000004,-70.67096125,Santiago
"Matucana 31, Barrio Yungay, Santiago, RM (Metropolitana)",421.000,Gastos comunes aproximados $ 80.000,51.94 m² totales / 2 dormitorios / 2 baños,3,2023-05-19,Publicado hace 8 días por Assetplan Chile,Edificio Matucana Vista Norte Piso 3,https://www.portalinmobiliario.com/MLC-1649847436-edificio-matucana-vista-norte-piso-3-_JM#position=25&search_layout=stack&type=item&tracking_id=9c200f9c-f53b-477e-9c2b-c51dd0a61a24,-33.4415775,-70.6797923,Santiago
"Santa Elena 898, Barrio Diez de Julio, Santiago, RM (Metropolitana)",390.000,Gastos comunes aproximados $ 65.000,32 m² totales / 1 dormitorio / 1 baño,3,2023-05-19,Publicado hace 8 días por Assetplan Chile,Edificio Santa Elena (1 Est. 1 Bod.) Vista Sur Piso 15,https://www.portalinmobiliario.com/MLC-1382994441-edificio-santa-elena-1-est-1-bod-vista-sur-piso-15-_JM#position=26&search_layout=stack&type=item&tracking_id=9c200f9c-f53b-477e-9c2b-c51dd0a61a24,-33.45332524950496,-70.63185683762376,Santiago
"Miguel León Prado 55, Bogotá - Sierra Bella, Santiago, RM (Metropolitana)",375.000,Gastos comunes aproximados $ 65.000,35 m² totales / 1 dormitorio / 1 baño,3,2023-05-19,Publicado hace 8 días por Assetplan Chile,Edificio Miguel León Prado (1 Est. 1 Bod.) Vista Sur Piso ,https://www.portalinmobiliario.com/MLC-1649859386-edificio-miguel-leon-prado-1-est-1-bod-vista-sur-piso-_JM#position=27&search_layout=stack&type=item&tracking_id=9c200f9c-f53b-477e-9c2b-c51dd0a61a24,-33.461942189999995,-70.62871469999999,Santiago
"Argomedo 300 - 600, Santiago, Chile, Santa Isabel, Santiago, RM (Metropolitana)",430.000,Gastos comunes aproximados $ 80.000,47 m² totales / 2 dormitorios / 2 baños,3,2023-05-19,Publicado hace 40 días,Depto. 2 Hab 2 Baños Pto. Lav. Santiago Centro ,https://www.portalinmobiliario.com/MLC-1370673769-depto-2-hab-2-banos-pto-lav-santiago-centro-_JM#position=28&search_layout=stack&type=item&tracking_id=9c200f9c-f53b-477e-9c2b-c51dd0a61a24,-33.449593,-70.6347837,Santiago
"Avenida Santa Rosa, San Diego, Santiago, RM (Metropolitana)",378.000,Gastos comunes aproximados $ 55.000,35 m² totales / 1 dormitorio / 1 baño,3,2023-05-19,Publicado hace 42 días por Houm,Departamento Avenida Santa Rosa Id: 102851,https://www.portalinmobiliario.com/MLC-1370253439-departamento-avenida-santa-rosa-id-102851-_JM#position=29&search_layout=stack&type=item&tracking_id=9c200f9c-f53b-477e-9c2b-c51dd0a61a24,-33.4440589,-70.6458724,Santiago
"Santa Elena 998, Barrio Diez de Julio, Santiago, RM (Metropolitana)",405.000,Gastos comunes aproximados $ 90.000,45 m² totales / 2 dormitorios / 1 baño,3,2023-05-19,Publicado hace 14 días por Assetplan Chile,Edificio Santa Elena Vista Poniente Piso 8,https://www.portalinmobiliario.com/MLC-1619723324-edificio-santa-elena-vista-poniente-piso-8-_JM#position=30&search_layout=stack&type=item&tracking_id=9c200f9c-f53b-477e-9c2b-c51dd0a61a24,-33.45462388095238,-70.63147134285715,Santiago
"Lord Cochrane, Bulnes, Santiago, RM (Metropolitana)",380.000,Gastos comunes aproximados $ 50.000,45 m² totales / 2 dormitorios / 1 baño,3,2023-05-19,Publicado hace 32 días por Houm,Departamento Lord Cochrane Id: 36542,https://www.portalinmobiliario.com/MLC-1547618992-departamento-lord-cochrane-id-36542-_JM#position=31&search_layout=stack&type=item&tracking_id=9c200f9c-f53b-477e-9c2b-c51dd0a61a24,-33.4618418,-70.6531468,Santiago
"Sta Elena 1722, Bogotá - Sierra Bella, Santiago, RM (Metropolitana)",440.000,Gastos comunes aproximados $ 70.000,56.95 m² totales / 3 dormitorios / 2 baños,3,2023-05-19,Publicado hace 43 días por Assetplan Chile,Edificio Sta Elena- Vista Poniente Piso 21,https://www.portalinmobiliario.com/MLC-1511587032-edificio-sta-elena-vista-poniente-piso-21-_JM#position=32&search_layout=stack&type=item&tracking_id=9c200f9c-f53b-477e-9c2b-c51dd0a61a24,-33.46656133284478,-70.62804488365583,Santiago
"Manuel Antonio Tocornal 600 - 900, Santiago, Chile, Barrio Diez de Julio, Santiago, RM (Metropolitana)",404.000,Gastos comunes aproximados $ 87.000,53 m² totales / 2 dormitorios / 2 baños,3,2023-05-19,Publicado hace 48 días por Blue Home,"Tocornal 661 -  Departamento 2d2b(4c), Santiago",https://www.portalinmobiliario.com/MLC-1479563570-tocornal-661-departamento-2d2b4c-santiago-_JM#position=34&search_layout=stack&type=item&tracking_id=9c200f9c-f53b-477e-9c2b-c51dd0a61a24,-33.4504481,-70.6398818,Santiago
"Sara Del Campo 535, Santiago, Chile, Santa Isabel, Santiago, RM (Metropolitana)",392.000,Gastos comunes aproximados $ 100.000,46 m² totales / 2 dormitorios / 2 baños,3,2023-05-19,Publicado hace 43 días por Blue Home,"Sara Del Campo 535 - Departamento 2d2b(3c), Santiago",https://www.portalinmobiliario.com/MLC-1509846266-sara-del-campo-535-departamento-2d2b3c-santiago-_JM#position=35&search_layout=stack&type=item&tracking_id=9c200f9c-f53b-477e-9c2b-c51dd0a61a24,-33.444423900000004,-70.64361905,Santiago
"Sara Del Campo 300 - 600, Santiago, Chile, Santa Isabel, Santiago, RM (Metropolitana)",438.000,Gastos comunes aproximados $ 98.000,47 m² totales / 2 dormitorios / 2 baños,3,2023-05-19,Publicado hace 48 días por Blue Home,"Sara Del Campo 535 -  Departamento 2d2b(4c), Santiago",https://www.portalinmobiliario.com/MLC-1479769204-sara-del-campo-535-departamento-2d2b4c-santiago-_JM#position=36&search_layout=stack&type=item&tracking_id=9c200f9c-f53b-477e-9c2b-c51dd0a61a24,-33.4444152,-70.6429872,Santiago
"Manuel Antonio Tocornal 600 - 900, Santa Isabel, Santiago, RM (Metropolitana)",415.000,Gastos comunes aproximados $ 80.000,48 m² totales / 2 dormitorios / 1 baño,3,2023-05-19,Publicado hace 29 días por Isbast,Manuel Antonio Tocornal Vista Oriente Piso 6,https://www.portalinmobiliario.com/MLC-1374706457-manuel-antonio-tocornal-vista-oriente-piso-6-_JM#position=37&search_layout=stack&type=item&tracking_id=9c200f9c-f53b-477e-9c2b-c51dd0a61a24,-33.4504481,-70.6398818,Santiago
"Mapocho 1500 - 1800, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",380.000,Gastos comunes aproximados $ 50.000,45 m² totales / 2 dormitorios / 2 baños,3,2023-05-19,Publicado hace 29 días por Isbast,Edificio Mapocho Vista Poniente Piso 24,https://www.portalinmobiliario.com/MLC-1560961008-edificio-mapocho-vista-poniente-piso-24-_JM#position=38&search_layout=stack&type=item&tracking_id=9c200f9c-f53b-477e-9c2b-c51dd0a61a24,-33.4320606,-70.6589275,Santiago
"Santo Domingo 3000 - 3300, Santiago, Chile, Barrio Yungay, Santiago, RM (Metropolitana)",392.000,Gastos comunes aproximados $ 76.000,51 m² totales / 2 dormitorios / 1 baño,3,2023-05-19,Publicado hace 2 meses por Blue Home,"Santo Domingo 3251 -  Departamento 2d1b, Santiago",https://www.portalinmobiliario.com/MLC-1361480814-santo-domingo-3251-departamento-2d1b-santiago-_JM#position=39&search_layout=stack&type=item&tracking_id=9c200f9c-f53b-477e-9c2b-c51dd0a61a24,-33.438315,-70.6769181,Santiago
"Morandé 900 - 1200, Santiago, Chile, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",420.000,Gastos comunes aproximados $ 84.000,53 m² totales / 2 dormitorios / 2 baños,3,2023-05-19,Publicado hace 3 meses por Blue Home,"Morandé 924 -  Departamento 2d2b(3c), Santiago",https://www.portalinmobiliario.com/MLC-1318546540-morande-924-departamento-2d2b3c-santiago-_JM#position=40&search_layout=stack&type=item&tracking_id=9c200f9c-f53b-477e-9c2b-c51dd0a61a24,-33.4442223,-70.6529658,Santiago
"Santo Domingo 3000 - 3300, Santiago, Chile, Barrio Yungay, Santiago, RM (Metropolitana)",403.000,Gastos comunes aproximados $ 82.000,71 m² totales / 2 dormitorios / 2 baños,3,2023-05-19,Publicado hace 2 meses por Blue Home,"Santo Domingo 3251 -  Departamento 2d2b(3c), Santiago",https://www.portalinmobiliario.com/MLC-1361685178-santo-domingo-3251-departamento-2d2b3c-santiago-_JM#position=41&search_layout=stack&type=item&tracking_id=9c200f9c-f53b-477e-9c2b-c51dd0a61a24,-33.438315,-70.6769181,Santiago
"Avenida Santa Rosa 1 - 300, Santiago, Chile, Bulnes, Santiago, RM (Metropolitana)",404.000,Gastos comunes aproximados $ 84.000,46 m² totales / 2 dormitorios / 2 baños,3,2023-05-19,Publicado hace 2 meses por Blue Home,"Santa Rosa 237 -  Departamento 2d2b(4c), Santiago",https://www.portalinmobiliario.com/MLC-1401462144-santa-rosa-237-departamento-2d2b4c-santiago-_JM#position=42&search_layout=stack&type=item&tracking_id=9c200f9c-f53b-477e-9c2b-c51dd0a61a24,-33.4448028,-70.6456905,Santiago
"Santo Domingo 3251, Santiago, Chile, Barrio Yungay, Santiago, RM (Metropolitana)",443.000,Gastos comunes aproximados $ 91.000,64 m² totales / 2 dormitorios / 2 baños,3,2023-05-19,Publicado hace 2 meses por Blue Home,"Santo Domingo 3251 - Departamento 2d2b(4c), Santiago",https://www.portalinmobiliario.com/MLC-1409149624-santo-domingo-3251-departamento-2d2b4c-santiago-_JM#position=43&search_layout=stack&type=item&tracking_id=9c200f9c-f53b-477e-9c2b-c51dd0a61a24,-33.4364604,-70.643372,Santiago
"Santa Elena 2100 - 2400, San Joaquín, Chile, Santiago, RM (Metropolitana)",417.000,Gastos comunes aproximados $ 75.000,50 m² totales / 1 dormitorio / 1 baño,3,2023-05-19,Publicado hace 43 días por Blue Home,"Santa Elena 2120 - Departamento 1d1b(gr), San Joaquín",https://www.portalinmobiliario.com/MLC-1369967255-santa-elena-2120-departamento-1d1bgr-san-joaquin-_JM#position=44&search_layout=stack&type=item&tracking_id=9c200f9c-f53b-477e-9c2b-c51dd0a61a24,-33.2058687,-70.728268,Santiago
"García Reyes 81, Barrio Yungay, Santiago, RM (Metropolitana)",410.000,Gastos comunes aproximados $ 140.000,54.38 m² totales / 2 dormitorios / 1 baño,3,2023-05-19,Publicado hace 8 días por Assetplan Chile,Edificio García Reyes (1 Est. 1 Bod.) Vista Poniente Piso ,https://www.portalinmobiliario.com/MLC-1382972091-edificio-garcia-reyes-1-est-1-bod-vista-poniente-piso-_JM#position=46&search_layout=stack&type=item&tracking_id=9c200f9c-f53b-477e-9c2b-c51dd0a61a24,-33.444891150000004,-70.67096125,Santiago
"Av. Sta. Rosa 991, San Diego, Santiago, RM (Metropolitana)",395.000,Gastos comunes aproximados $ 60.000,42.74 m² totales / 2 dormitorios / 1 baño,3,2023-05-19,Publicado hace 8 días por Assetplan Chile,Edificio Av. Sta. Rosa Vista Norte Piso 18,https://www.portalinmobiliario.com/MLC-1382994245-edificio-av-sta-rosa-vista-norte-piso-18-_JM#position=47&search_layout=stack&type=item&tracking_id=9c200f9c-f53b-477e-9c2b-c51dd0a61a24,-33.456703352,-70.64367204,Santiago
"Chacabuco 1120, Parque Los Reyes, Santiago, RM (Metropolitana)",430.000,Gastos comunes aproximados $ 60.000,50 m² totales / 2 dormitorios / 1 baño,3,2023-05-19,Publicado hace 8 días por Assetplan Chile,Edificio Chacabuco (1 Est.) Vista Oriente Piso 2,https://www.portalinmobiliario.com/MLC-1649847826-edificio-chacabuco-1-est-vista-oriente-piso-2-_JM#position=48&search_layout=stack&type=item&tracking_id=9c200f9c-f53b-477e-9c2b-c51dd0a61a24,-33.0285624,-70.6907886,Santiago
"Matucana 1161, Parque Los Reyes, Santiago, RM (Metropolitana)",400.000,Gastos comunes aproximados $ 75.000,50.9 m² totales / 2 dormitorios / 1 baño,3,2023-05-19,Publicado hace 8 días por Assetplan Chile,Edificio Matucana (1 Est. 1 Bod.) Vista Poniente Piso 18,https://www.portalinmobiliario.com/MLC-1649735970-edificio-matucana-1-est-1-bod-vista-poniente-piso-18-_JM#position=49&search_layout=stack&type=item&tracking_id=9c200f9c-f53b-477e-9c2b-c51dd0a61a24,-33.4463373,-70.6793156,Santiago
"Av. Sta. Rosa 991, San Diego, Santiago, RM (Metropolitana)",425.000,Gastos comunes aproximados $ 65.000,42.84 m² totales / 2 dormitorios / 1 baño,3,2023-05-19,Publicado hace 8 días por Assetplan Chile,Edificio Av. Sta. Rosa Vista Sur Piso 10,https://www.portalinmobiliario.com/MLC-1649735866-edificio-av-sta-rosa-vista-sur-piso-10-_JM#position=50&search_layout=stack&type=item&tracking_id=9c200f9c-f53b-477e-9c2b-c51dd0a61a24,-33.456703352,-70.64367204,Santiago
"Eleuterio Ramirez 1446, Parque Almagro, Santiago, RM (Metropolitana)",374.000,Gastos comunes aproximados $ 60.000,32 m² totales / 1 dormitorio / 1 baño,3,2023-05-19,Publicado hace 8 días por Assetplan Chile,Edificio Eleuterio Ramirez (1 Est. 1 Bod.) Vista Oriente Pi,https://www.portalinmobiliario.com/MLC-1649735768-edificio-eleuterio-ramirez-1-est-1-bod-vista-oriente-pi-_JM#position=1&search_layout=stack&type=item&tracking_id=70784b41-c00b-44c5-92ec-e5c696189e1a,-33.2836903,-70.8736491,Santiago
"Av. Portugal 910, Barrio Diez de Julio, Santiago, RM (Metropolitana)",410.000,Gastos comunes aproximados $ 80.000,43 m² totales / 2 dormitorios / 1 baño,3,2023-05-19,Publicado hace 8 días por Assetplan Chile,Edificio Av. Portugal (1 Est. 1 Bod.) Vista Surponiente Pis,https://www.portalinmobiliario.com/MLC-1382972169-edificio-av-portugal-1-est-1-bod-vista-surponiente-pis-_JM#position=2&search_layout=stack&type=item&tracking_id=70784b41-c00b-44c5-92ec-e5c696189e1a,-33.4540882122449,-70.63369459591837,Santiago
"Lord Cochrane 220, Bulnes, Santiago, RM (Metropolitana)",380.000,Gastos comunes aproximados $ 40.000,33.77 m² totales / 1 dormitorio / 1 baño,3,2023-05-19,Publicado hace 8 días por Assetplan Chile,Edificio Lord Cochrane (1 Bod.) Vista Norte Piso 14,https://www.portalinmobiliario.com/MLC-1382984453-edificio-lord-cochrane-1-bod-vista-norte-piso-14-_JM#position=3&search_layout=stack&type=item&tracking_id=70784b41-c00b-44c5-92ec-e5c696189e1a,-33.44929343265306,-70.65464522857143,Santiago
"Matucana 31, Barrio Yungay, Santiago, RM (Metropolitana)",428.000,Gastos comunes aproximados $ 80.000,53.05 m² totales / 2 dormitorios / 2 baños,3,2023-05-19,Publicado hace 8 días por Assetplan Chile,Edificio Matucana Vista Poniente Piso 7,https://www.portalinmobiliario.com/MLC-1382994459-edificio-matucana-vista-poniente-piso-7-_JM#position=4&search_layout=stack&type=item&tracking_id=70784b41-c00b-44c5-92ec-e5c696189e1a,-33.4415775,-70.6797923,Santiago
"Matucana 31, Barrio Yungay, Santiago, RM (Metropolitana)",432.000,Gastos comunes aproximados $ 80.000,53.05 m² totales / 2 dormitorios / 2 baños,3,2023-05-19,Publicado hace 8 días por Assetplan Chile,Edificio Matucana Vista Poniente Piso 10,https://www.portalinmobiliario.com/MLC-1382947463-edificio-matucana-vista-poniente-piso-10-_JM#position=5&search_layout=stack&type=item&tracking_id=70784b41-c00b-44c5-92ec-e5c696189e1a,-33.4415775,-70.6797923,Santiago
"Argomedo 382, Santa Isabel, Santiago, RM (Metropolitana)",410.000,Gastos comunes aproximados $ 75.000,37 m² totales / 1 dormitorio / 1 baño,3,2023-05-19,Publicado hace 58 días por Assetplan Chile,Edificio Argomedo (1 Est. 1 Bod.) Vista Poniente Piso 5,https://www.portalinmobiliario.com/MLC-1430196816-edificio-argomedo-1-est-1-bod-vista-poniente-piso-5-_JM#position=6&search_layout=stack&type=item&tracking_id=70784b41-c00b-44c5-92ec-e5c696189e1a,-33.45018363809524,-70.6377222095238,Santiago
"General Mackenna 1555, Santiago, Chile, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",400.000,Gastos comunes aproximados $ 120.000,49 m² null totales / 2 dormitorios / 2 baños,3,2023-05-19,Publicado hace 6 días,¡¡ Sin Comisión !! Departamento 2d Y 2b (m) En G. Mackenna.,https://www.portalinmobiliario.com/MLC-1659634846--sin-comision-departamento-2d-y-2b-m-en-g-mackenna-_JM#position=7&search_layout=stack&type=item&tracking_id=70784b41-c00b-44c5-92ec-e5c696189e1a,-33.432898800000004,-70.65980617361122,Santiago
"José Miguel Carrera 300 - 600, Santiago, Chile, Ejército - Toesca, Santiago, RM (Metropolitana)",380.000,Gastos comunes aproximados $ 60.000,43 m² totales / 1 dormitorio / 1 baño,3,2023-05-19,Publicado hace 3 días,"Departamento En Arriendo Jose Miguel Carrera, Santiago",https://www.portalinmobiliario.com/MLC-1669976348-departamento-en-arriendo-jose-miguel-carrera-santiago-_JM#position=8&search_layout=stack&type=item&tracking_id=70784b41-c00b-44c5-92ec-e5c696189e1a,-33.50757185714286,-70.75033147142857,Santiago
"Santa Isabel, Santa Isabel, Santiago, RM (Metropolitana)",450.000,Gastos comunes aproximados $ 75.000,47 m² totales / 2 dormitorios / 2 baños,3,2023-05-19,Publicado hace 6 días por Houm,Departamento Santa Isabel Id: 76181,https://www.portalinmobiliario.com/MLC-1658084924-departamento-santa-isabel-id-76181-_JM#position=9&search_layout=stack&type=item&tracking_id=70784b41-c00b-44c5-92ec-e5c696189e1a,-33.4471156,-70.6304068,Santiago
"Arturo Prat, San Diego, Santiago, RM (Metropolitana)",420.000,Gastos comunes aproximados $ 55.000,39 m² totales / 2 dormitorios / 1 baño,3,2023-05-19,Publicado hace 3 días por Houm,Departamento Arturo Prat Id: 83011,https://www.portalinmobiliario.com/MLC-1670421182-departamento-arturo-prat-id-83011-_JM#position=10&search_layout=stack&type=item&tracking_id=70784b41-c00b-44c5-92ec-e5c696189e1a,-33.7282034,-70.7742745,Santiago
"Catedral, Barrio Brasil, Santiago, RM (Metropolitana)",380.000,Gastos comunes aproximados $ 75.000,38 m² totales / 1 dormitorio / 1 baño,3,2023-05-19,Publicado hace 6 días por Houm,Departamento Catedral Id: 107698,https://www.portalinmobiliario.com/MLC-1383672059-departamento-catedral-id-107698-_JM#position=11&search_layout=stack&type=item&tracking_id=70784b41-c00b-44c5-92ec-e5c696189e1a,-33.4378127,-70.6555246,Santiago
"Maule 150, Santiago, Chile, Bogotá - Sierra Bella, Santiago, RM (Metropolitana)",374.000,Gastos comunes aproximados $ 85.000,40 m² totales / 2 dormitorios / 1 baño,3,2023-05-19,Publicado hace 3 días por Blue Home,"Maule 150 -  Departamento 2d1b, Santiago",https://www.portalinmobiliario.com/MLC-1669633484-maule-150-departamento-2d1b-santiago-_JM#position=12&search_layout=stack&type=item&tracking_id=70784b41-c00b-44c5-92ec-e5c696189e1a,-33.46531561836735,-70.62934235714286,Santiago
