direccion,precio,gastos_comunes,caracteristicas,num_caracteristicas,fecha_descarga,fecha_publicacion,titulo,url
"Av. Américo Vespucio Sur 345, Metro Escuela Militar, Las Condes, RM (Metropolitana)",1.546.000,Gastos comunes aproximados $ 279.000,92.8 m² totales / 2 dormitorios / 2 baños,3,2023-06-13,Publicado hace 34 días por Assetplan Chile,Edificio Vespucio Switch (1 Est. 1 Bod.) Vista Nororiente P,https://www.portalinmobiliario.com/MLC-1382984573-edificio-vespucio-switch-1-est-1-bod-vista-nororiente-p-_JM#position=15&search_layout=stack&type=item&tracking_id=2c136a1c-b96a-4480-874b-5a80564922b3
"Av. Américo Vespucio Sur 345, Metro Escuela Militar, Las Condes, RM (Metropolitana)",1.436.000,Gastos comunes aproximados $ 279.000,86.2 m² totales / 2 dormitorios / 2 baños,3,2023-06-13,Publicado hace 34 días por Assetplan Chile,Edificio Vespucio Switch (1 Est. 1 Bod.) Vista Oriente Piso,https://www.portalinmobiliario.com/MLC-1649835416-edificio-vespucio-switch-1-est-1-bod-vista-oriente-piso-_JM#position=16&search_layout=stack&type=item&tracking_id=2c136a1c-b96a-4480-874b-5a80564922b3
"Av. Américo Vespucio Sur 345, Metro Escuela Militar, Las Condes, RM (Metropolitana)",1.382.000,Gastos comunes aproximados $ 279.000,83.4 m² totales / 2 dormitorios / 2 baños,3,2023-06-13,Publicado hace 34 días por Assetplan Chile,Edificio Vespucio Switch (1 Est. 1 Bod.) Vista Oriente Piso,https://www.portalinmobiliario.com/MLC-1382947385-edificio-vespucio-switch-1-est-1-bod-vista-oriente-piso-_JM#position=17&search_layout=stack&type=item&tracking_id=2c136a1c-b96a-4480-874b-5a80564922b3
"Las Hualtatas/san Damián, Tabancura, Vitacura, RM (Metropolitana)",34,Gastos comunes aproximados $ 150.000,85 m² totales / 2 dormitorios / 2 baños,3,2023-06-13,Publicado hace 4 días,Departamento En Arriendo De 2 Dorm. En Vitacura,https://www.portalinmobiliario.com/MLC-1392255549-departamento-en-arriendo-de-2-dorm-en-vitacura-_JM#position=18&search_layout=stack&type=item&tracking_id=2c136a1c-b96a-4480-874b-5a80564922b3
"Avenida El Tranque 12300 - 12600, Lo Barnechea, Chile, La Dehesa, Lo Barnechea, RM (Metropolitana)",35,Gastos comunes aproximados $ 250.000,120 m² totales / 2 dormitorios / 2 baños,3,2023-06-13,Publicado hace 4 meses,Excelente Ubicación ,https://www.portalinmobiliario.com/MLC-1293267440-excelente-ubicacion-_JM#position=19&search_layout=stack&type=item&tracking_id=2c136a1c-b96a-4480-874b-5a80564922b3
"Avenida Hernando De Aguirre 731, Providencia, Chile, Las Lilas, Providencia, RM (Metropolitana)",1.360.000,Gastos comunes aproximados $ 700.000,271 m² totales / 4 dormitorios / 3 baños,3,2023-06-13,Publicado hace 46 días,"Exclusivo Penthouse Hernando De Aguirre, Providencia.",https://www.portalinmobiliario.com/MLC-1600019430-exclusivo-penthouse-hernando-de-aguirre-providencia-_JM#position=20&search_layout=stack&type=item&tracking_id=2c136a1c-b96a-4480-874b-5a80564922b3
"Nueva Costanera - Plaza Del Hoyo, Parque Bicentenario, Vitacura, RM (Metropolitana)",1.490.000,Gastos comunes aproximados $ 350.000,118 m² totales / 3 dormitorios / 2 baños,3,2023-06-13,Publicado hace 37 días por Javier Cerpa Propiedades,Nueva Costanera - Plaza Del Hoyo,https://www.portalinmobiliario.com/MLC-1381571795-nueva-costanera-plaza-del-hoyo-_JM#position=21&search_layout=stack&type=item&tracking_id=2c136a1c-b96a-4480-874b-5a80564922b3
"Av. Américo Vespucio Sur 600 - 900, Las Condes, Chile, Barrio El Golf, Las Condes, RM (Metropolitana)",35,Gastos comunes aproximados $ 250.000,127 m² totales / 2 dormitorios / 2 baños,3,2023-06-13,Publicado hace 31 días,"Verbo Divino, Nororiente-dos Dormitorios Más Sala",https://www.portalinmobiliario.com/MLC-1383950265-verbo-divino-nororiente-dos-dormitorios-mas-sala-_JM#position=22&search_layout=stack&type=item&tracking_id=2c136a1c-b96a-4480-874b-5a80564922b3
"Camino La Cumbre, Lo Barnechea, Chile, La Dehesa, Lo Barnechea, RM (Metropolitana)",1.300.000,Gastos comunes aproximados $ 400.000,185 m² totales / 4 dormitorios / 4 baños,3,2023-06-13,Publicado hace 5 meses,Arriendo Elegante Departamento Lo Barnechea,https://www.portalinmobiliario.com/MLC-1719677148-arriendo-elegante-departamento-lo-barnechea-_JM#position=23&search_layout=stack&type=item&tracking_id=2c136a1c-b96a-4480-874b-5a80564922b3
"Santa María 9000 - 9300, Vitacura, Chile, Lo Curro, Vitacura, RM (Metropolitana)",1.450.000,Gastos comunes aproximados $ 300.000,166 m² totales / 4 dormitorios / 4 baños,3,2023-06-13,Publicado hace 27 días,Espectacular Departamento Con Hermosa Vista Despejada.,https://www.portalinmobiliario.com/MLC-1385050085-espectacular-departamento-con-hermosa-vista-despejada-_JM#position=24&search_layout=stack&type=item&tracking_id=2c136a1c-b96a-4480-874b-5a80564922b3
"Valle Central, Tabancura, Vitacura, RM (Metropolitana)",1.500.000,Gastos comunes aproximados $ 200.000,180 m² totales / 3 dormitorios / 4 baños,3,2023-06-13,Publicado hace 57 días por Houm,Departamento Valle Central Id: 106129,https://www.portalinmobiliario.com/MLC-1373752045-departamento-valle-central-id-106129-_JM#position=25&search_layout=stack&type=item&tracking_id=2c136a1c-b96a-4480-874b-5a80564922b3
"Avenida Cristóbal Colón 5400 - 5700, Sebastián Elcano, Las Condes, RM (Metropolitana)",36,Gastos comunes aproximados $ 280.000,155 m² totales / 3 dormitorios / 2 baños,3,2023-06-13,Publicado hace 32 días,Domingo Bondi Impecable,https://www.portalinmobiliario.com/MLC-1659608116-domingo-bondi-impecable-_JM#position=26&search_layout=stack&type=item&tracking_id=2c136a1c-b96a-4480-874b-5a80564922b3
"Metro Alcántara-cerro Navidad-iglesia Nuestra Señora De Los Angeles, Barrio El Golf, Las Condes, RM (Metropolitana)",1.250.000,Gastos comunes aproximados $ 220.000,180 m² totales / 3 dormitorios / 3 baños,3,2023-06-13,Publicado hace 28 días,Departamento En Arriendo De 3 Dorm. En Las Condes,https://www.portalinmobiliario.com/MLC-1384775261-departamento-en-arriendo-de-3-dorm-en-las-condes-_JM#position=27&search_layout=stack&type=item&tracking_id=2c136a1c-b96a-4480-874b-5a80564922b3
"Nuestra Señora De Los Ángeles, Barrio El Golf, Las Condes, RM (Metropolitana)",1.500.000,,160 m² totales / 2 dormitorios / 3 baños,3,2023-06-13,Publicado hace 56 días por Corredores Independientes,Estupendo Y Amplio Departamento En El Barrio El Golf,https://www.portalinmobiliario.com/MLC-1557077570-estupendo-y-amplio-departamento-en-el-barrio-el-golf-_JM#position=28&search_layout=stack&type=item&tracking_id=2c136a1c-b96a-4480-874b-5a80564922b3
"Las Verbenas/padre Hurtado, Alto Las Condes, Las Condes, RM (Metropolitana)",1.390.000,Gastos comunes aproximados $ 320.000,210 m² totales / 4 dormitorios / 4 baños,3,2023-06-13,Publicado hace 39 días,Departamento En Arriendo 4d 4b 2e 1b Sector Alto Las Condes,https://www.portalinmobiliario.com/MLC-1626810040-departamento-en-arriendo-4d-4b-2e-1b-sector-alto-las-condes-_JM#position=29&search_layout=stack&type=item&tracking_id=2c136a1c-b96a-4480-874b-5a80564922b3
"Cerro Colorado, 6036, Parque Arauco, Las Condes, RM (Metropolitana)",1.250.000,Gastos comunes aproximados $ 220.000,100 m² totales / 2 dormitorios / 2 baños,3,2023-06-13,Publicado hace 26 días,Hermoso Depto Vista Panorámica De Las Condes,https://www.portalinmobiliario.com/MLC-1680583126-hermoso-depto-vista-panoramica-de-las-condes-_JM#position=30&search_layout=stack&type=item&tracking_id=2c136a1c-b96a-4480-874b-5a80564922b3
"Holanda 1500 - 1800, Providencia, Chile, Las Lilas, Providencia, RM (Metropolitana)",1.400.000,Gastos comunes aproximados $ 150.000,145 m² totales / 3 dormitorios / 2 baños,3,2023-06-13,Publicado hace 7 días,"Arriendo Depto Remodelado 3dorm, Sector Pocuro, Providencia",https://www.portalinmobiliario.com/MLC-1723925096-arriendo-depto-remodelado-3dorm-sector-pocuro-providencia-_JM#position=31&search_layout=stack&type=item&tracking_id=2c136a1c-b96a-4480-874b-5a80564922b3
"Manquehue Con Los Militares, Metro Manquehue - Apumanque, Las Condes, RM (Metropolitana)",37,Gastos comunes aproximados $ 170.000,107 m² totales / 4 dormitorios / 3 baños,3,2023-06-13,Publicado hace 13 días,"Departamento 3 Dorm, Las Condes",https://www.portalinmobiliario.com/MLC-1390073275-departamento-3-dorm-las-condes-_JM#position=32&search_layout=stack&type=item&tracking_id=2c136a1c-b96a-4480-874b-5a80564922b3
"San Damián, San Damián, Las Condes, RM (Metropolitana)",42,Gastos comunes aproximados $ 300.000,170 m² totales / 4 dormitorios / 4 baños,3,2023-06-13,Publicado hace 41 días por Houm,Departamento San Damián Id: 351,https://www.portalinmobiliario.com/MLC-1614058674-departamento-san-damian-id-351-_JM#position=33&search_layout=stack&type=item&tracking_id=2c136a1c-b96a-4480-874b-5a80564922b3
"3 Dormitorios Remodelado Plaza Del Hoyo / Nueva Costanera / Alonso De Córdova, Parque Bicentenario, Vitacura, RM (Metropolitana)",1.490.000,Gastos comunes aproximados $ 350.000,124 m² totales / 3 dormitorios / 3 baños,3,2023-06-13,Publicado hace 15 días por Romo Propiedades,Depto Remodelado De 3 Dorm A Pasos De Alonoso De Córdova,https://www.portalinmobiliario.com/MLC-1710467064-depto-remodelado-de-3-dorm-a-pasos-de-alonoso-de-cordova-_JM#position=34&search_layout=stack&type=item&tracking_id=2c136a1c-b96a-4480-874b-5a80564922b3
"Ricardo Lyon / Carlos Antunez, Los Leones, Providencia, RM (Metropolitana)",1.450.000,Gastos comunes aproximados $ 250.000,210 m² totales / 4 dormitorios / 3 baños,3,2023-06-13,Publicado hace 22 días,Departamento En Arriendo De 4 Dorm. En Providencia,https://www.portalinmobiliario.com/MLC-1386574359-departamento-en-arriendo-de-4-dorm-en-providencia-_JM#position=35&search_layout=stack&type=item&tracking_id=2c136a1c-b96a-4480-874b-5a80564922b3
"Avenida Presidente Kennedy, Alto Las Condes, Las Condes, RM (Metropolitana)",1.513.000,Gastos comunes aproximados $ 240.000,152 m² totales / 3 dormitorios / 3 baños,3,2023-06-13,Publicado hace 58 días por Houm,Departamento Avenida Presidente Kennedy Id: 105833,https://www.portalinmobiliario.com/MLC-1373761781-departamento-avenida-presidente-kennedy-id-105833-_JM#position=36&search_layout=stack&type=item&tracking_id=2c136a1c-b96a-4480-874b-5a80564922b3
"Don Carlos 2700 - 3000, Las Condes, Chile, Barrio El Golf, Las Condes, RM (Metropolitana)",1.450.000,Gastos comunes aproximados $ 350.000,195 m² totales / 3 dormitorios / 2 baños,3,2023-06-13,Publicado hace 14 días,"Espectacular Depto. 180m2 Nororiente En Plaza Perú, El Golf",https://www.portalinmobiliario.com/MLC-1711056468-espectacular-depto-180m2-nororiente-en-plaza-peru-el-golf-_JM#position=37&search_layout=stack&type=item&tracking_id=2c136a1c-b96a-4480-874b-5a80564922b3
"Las Hualtatas, Tabancura, Vitacura, RM (Metropolitana)",34,Gastos comunes aproximados $ 220.000,85 m² totales / 2 dormitorios / 2 baños,3,2023-06-13,Publicado hace 15 días por Houm,Departamento Las Hualtatas Id: 108461,https://www.portalinmobiliario.com/MLC-1709188626-departamento-las-hualtatas-id-108461-_JM#position=38&search_layout=stack&type=item&tracking_id=2c136a1c-b96a-4480-874b-5a80564922b3
"Av. Pdte. Kennedy 7200 - 7500, Las Condes, Chile, Alto Las Condes, Las Condes, RM (Metropolitana)",43,Gastos comunes aproximados $ 300.000,165 m² totales / 4 dormitorios / 3 baños,3,2023-06-13,Publicado hace 7 días,Impecable Vista A La Cordillera!! Disponible: 1 Septiembre,https://www.portalinmobiliario.com/MLC-1391410441-impecable-vista-a-la-cordillera-disponible-1-septiembre-_JM#position=39&search_layout=stack&type=item&tracking_id=2c136a1c-b96a-4480-874b-5a80564922b3
"Calle San José De La Sierra 1 - 300, Lo Barnechea, Chile, Puente Nuevo, Lo Barnechea, RM (Metropolitana)",1.400.000,Gastos comunes aproximados $ 260.000,140 m² totales / 4 dormitorios / 3 baños,3,2023-06-13,Publicado hace 32 días,Departamento Luminoso. Amplio. Arriendo,https://www.portalinmobiliario.com/MLC-1659637460-departamento-luminoso-amplio-arriendo-_JM#position=40&search_layout=stack&type=item&tracking_id=2c136a1c-b96a-4480-874b-5a80564922b3
"Homs, Metro Hernando de Magallanes, Las Condes, RM (Metropolitana)",1.300.000,Gastos comunes aproximados $ 110.000,51 m² totales / 1 dormitorio / 1 baño,3,2023-06-13,Publicado hace 10 días por Houm,Departamento Homs Id: 108986,https://www.portalinmobiliario.com/MLC-1390816637-departamento-homs-id-108986-_JM#position=41&search_layout=stack&type=item&tracking_id=2c136a1c-b96a-4480-874b-5a80564922b3
"Las Nieves 3313, Vitacura, Chile, Parque Bicentenario, Vitacura, RM (Metropolitana)",1.380.000,,125 m² totales / 3 dormitorios / 3 baños,3,2023-06-13,Publicado hace 8 días,"Vista Libre, Luminoso, Metro Vitacura",https://www.portalinmobiliario.com/MLC-1391234415-vista-libre-luminoso-metro-vitacura-_JM#position=42&search_layout=stack&type=item&tracking_id=2c136a1c-b96a-4480-874b-5a80564922b3
"Metro Alcantara, Barrio El Golf, Las Condes, RM (Metropolitana)",36,Gastos comunes aproximados $ 270.000,140 m² totales / 3 dormitorios / 4 baños,3,2023-06-13,Publicado hace 6 días,Departamento En Arriendo De 3 Dorm. En Las Condes,https://www.portalinmobiliario.com/MLC-1391547569-departamento-en-arriendo-de-3-dorm-en-las-condes-_JM#position=43&search_layout=stack&type=item&tracking_id=2c136a1c-b96a-4480-874b-5a80564922b3
"Portofino, Las Condes, Chile, Barrio El Golf, Las Condes, RM (Metropolitana)",36,Gastos comunes aproximados $ 300.000,111 m² totales / 2 dormitorios / 2 baños,3,2023-06-13,Publicado hace 4 días,"Exclente Departamento Nuevo, Portofino",https://www.portalinmobiliario.com/MLC-1392257157-exclente-departamento-nuevo-portofino-_JM#position=44&search_layout=stack&type=item&tracking_id=2c136a1c-b96a-4480-874b-5a80564922b3
"Lo Matta, 2 Estacionamientos, Tabancura, Vitacura, RM (Metropolitana)",1.350.000,Gastos comunes aproximados $ 220.000,158 m² totales / 3 dormitorios / 2 baños,3,2023-06-13,Publicado hace 1 día,Departamento En Arriendo De 3 Dorm. En Vitacura,https://www.portalinmobiliario.com/MLC-1392612949-departamento-en-arriendo-de-3-dorm-en-vitacura-_JM#position=45&search_layout=stack&type=item&tracking_id=2c136a1c-b96a-4480-874b-5a80564922b3
"Hendaya 1 - 300, Las Condes, Chile, Barrio El Golf, Las Condes, RM (Metropolitana)",1.400.000,Gastos comunes aproximados $ 300.000,146 m² totales / 3 dormitorios / 3 baños,3,2023-06-13,Publicado hace 6 días,"Dpto En Arriendo Sector El Golf, Las Condes",https://www.portalinmobiliario.com/MLC-1391687431-dpto-en-arriendo-sector-el-golf-las-condes-_JM#position=46&search_layout=stack&type=item&tracking_id=2c136a1c-b96a-4480-874b-5a80564922b3
"Penthouse Vista Despejada | 3d2b Quincho Y Terraza Panorámica | Walker And Partners, Manuel Montt, Providencia, RM (Metropolitana)",39,Gastos comunes aproximados $ 150.000,160 m² totales / 3 dormitorios / 2 baños,3,2023-06-13,Publicado hace 2 meses,Departamento En Arriendo De 3 Dorm. En Providencia,https://www.portalinmobiliario.com/MLC-1412629036-departamento-en-arriendo-de-3-dorm-en-providencia-_JM#position=47&search_layout=stack&type=item&tracking_id=2c136a1c-b96a-4480-874b-5a80564922b3
"Avenida Vitacura 10108, Vitacura, Chile, Tabancura, Vitacura, RM (Metropolitana)",36,Gastos comunes aproximados $ 400.000,160 m² totales / 3 dormitorios / 3 baños,3,2023-06-13,Publicado hace 2 meses,"3 Dorm, 3 Baños Más Servicios. 2 Estacionamientos. Vitacura",https://www.portalinmobiliario.com/MLC-1726344786-3-dorm-3-banos-mas-servicios-2-estacionamientos-vitacura-_JM#position=48&search_layout=stack&type=item&tracking_id=2c136a1c-b96a-4480-874b-5a80564922b3
"Avenida Andrés Bello 1800 - 2100, Providencia, Chile, Pedro de Valdivia, Providencia, RM (Metropolitana)",1.250.000,Gastos comunes aproximados $ 100.000,110 m² totales / 3 dormitorios / 2 baños,3,2023-06-13,Publicado hace 15 días,"Estilo Francés, Ubicación Privilegiada",https://www.portalinmobiliario.com/MLC-1710921114-estilo-frances-ubicacion-privilegiada-_JM#position=49&search_layout=stack&type=item&tracking_id=2c136a1c-b96a-4480-874b-5a80564922b3
"Camino La Cumbre 4122, Lo Barnechea, Chile, La Dehesa, Lo Barnechea, RM (Metropolitana)",1.350.000,Gastos comunes aproximados $ 400.000,178 m² totales / 4 dormitorios / 3 baños,3,2023-06-13,Publicado hace 28 días,Arriendo - Camino La Cumbre,https://www.portalinmobiliario.com/MLC-1673822712-arriendo-camino-la-cumbre-_JM#position=50&search_layout=stack&type=item&tracking_id=2c136a1c-b96a-4480-874b-5a80564922b3
"Agustín Del Castillo 2841, Vitacura, Chile, Parque Bicentenario, Vitacura, RM (Metropolitana)",41,Gastos comunes aproximados $ 300.000,145 m² totales / 3 dormitorios / 2 baños,3,2023-06-13,Publicado hace 3 meses,Arriendo Agustín Del Castillo 2841,https://www.portalinmobiliario.com/MLC-1385828715-arriendo-agustin-del-castillo-2841-_JM#position=1&search_layout=stack&type=item&tracking_id=dc74f8a8-7a9e-42f6-8841-00eaf2d78890
"Luis Pereira 900, Ñuñoa, Chile, Parque Botánico, Ñuñoa, RM (Metropolitana)",1.300.000,Gastos comunes aproximados $ 250.000,250 m² totales / 3 dormitorios / 2 baños,3,2023-06-13,Publicado hace 27 días,Depto 3d/2b Con Gran Patio Propio En Sector Parque Botanico,https://www.portalinmobiliario.com/MLC-1385110759-depto-3d2b-con-gran-patio-propio-en-sector-parque-botanico-_JM#position=2&search_layout=stack&type=item&tracking_id=dc74f8a8-7a9e-42f6-8841-00eaf2d78890
"Arrienda Depto 4d 4b| Sector Martin Alonso Pinzon| Terraza|165mts2 Uf 41, Sebastián Elcano, Las Condes, RM (Metropolitana)",41,Gastos comunes aproximados $ 250.000,165 m² totales / 4 dormitorios / 4 baños,3,2023-06-13,Publicado hace 49 días,Depto Arrienda 4d4b/ 2 Estacionamientos/ Bodega / 165 Mts2,https://www.portalinmobiliario.com/MLC-1377271913-depto-arrienda-4d4b-2-estacionamientos-bodega-165-mts2-_JM#position=3&search_layout=stack&type=item&tracking_id=dc74f8a8-7a9e-42f6-8841-00eaf2d78890
"Av San Josemaría Escrivá De Balaguer 9239, 7640903 Vitacura, Santiago, Región Metropolitana, Chile, La Llavería, Vitacura, RM (Metropolitana)",42,Gastos comunes aproximados $ 300.000,140 m² totales / 4 dormitorios / 3 baños,3,2023-06-13,Publicado hace 27 días,Arriendo Exclusivo Depto Avda Monseñor Escriba/ 140 Mtrs,https://www.portalinmobiliario.com/MLC-1385167897-arriendo-exclusivo-depto-avda-monsenor-escriba-140-mtrs-_JM#position=4&search_layout=stack&type=item&tracking_id=dc74f8a8-7a9e-42f6-8841-00eaf2d78890
"Calle Luz 3040, Las Condes, Chile, Centro Financiero, Las Condes, RM (Metropolitana)",1.400.000,,146 m² totales / 3 dormitorios / 3 baños,3,2023-06-13,Publicado hace 2 meses,Luz / Av. Vitacura,https://www.portalinmobiliario.com/MLC-1381919717-luz-av-vitacura-_JM#position=5&search_layout=stack&type=item&tracking_id=dc74f8a8-7a9e-42f6-8841-00eaf2d78890
"Noruega - Colegio Sek, Metro Manquehue - Apumanque, Las Condes, RM (Metropolitana)",34,Gastos comunes aproximados $ 250.000,98 m² totales / 3 dormitorios / 2 baños,3,2023-06-13,Publicado hace 22 días,Departamento En Arriendo De 3 Dorm. En Las Condes,https://www.portalinmobiliario.com/MLC-1386392963-departamento-en-arriendo-de-3-dorm-en-las-condes-_JM#position=6&search_layout=stack&type=item&tracking_id=dc74f8a8-7a9e-42f6-8841-00eaf2d78890
"Brasilia 780, Las Condes, Santiago Metropolitan Region, Chile, Parque Arauco, Las Condes, RM (Metropolitana)",1.400.000,Gastos comunes aproximados $ 250.000,182 m² totales / 3 dormitorios / 4 baños,3,2023-06-13,Publicado hace 52 días,Amplio Departamento En Excelente Ubicacion,https://www.portalinmobiliario.com/MLC-1391405981-amplio-departamento-en-excelente-ubicacion-_JM#position=7&search_layout=stack&type=item&tracking_id=dc74f8a8-7a9e-42f6-8841-00eaf2d78890
