direccion,precio,gastos_comunes,caracteristicas,num_caracteristicas,fecha_descarga,fecha_publicacion,titulo,url
"Eyzaguirre 600 - 900, Santiago, Chile, San Diego, Santiago, RM (Metropolitana)",330.000,Gastos comunes aproximados $ 60.000,35 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 3 días,"Mq, Arrienda Depto 1d-1b, Calle Eyzaguirre.",https://www.portalinmobiliario.com/MLC-1726434664-mq-arrienda-depto-1d-1b-calle-eyzaguirre-_JM#position=11&search_layout=stack&type=item&tracking_id=96faf52e-f39d-4ace-a136-0c3a0e846065
"General Mackenna 1500 - 1800, Santiago, Chile, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",330.000,Gastos comunes aproximados $ 60.000,37 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 36 días,Depto 1 Dorm. 1 Baño Terraza Y Pto. Lav. Santiago M. Sta Ana,https://www.portalinmobiliario.com/MLC-1631090088-depto-1-dorm-1-bano-terraza-y-pto-lav-santiago-m-sta-ana-_JM#position=12&search_layout=stack&type=item&tracking_id=96faf52e-f39d-4ace-a136-0c3a0e846065
"María Auxiliadora 975, San Miguel, Chile, El Llano, San Miguel, RM (Metropolitana)",325.000,Gastos comunes aproximados $ 53.000,28 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 3 meses por Blue Home,"María Auxiliadora 975 - Departamento Studio, San Miguel",https://www.portalinmobiliario.com/MLC-1392245667-maria-auxiliadora-975-departamento-studio-san-miguel-_JM#position=13&search_layout=stack&type=item&tracking_id=96faf52e-f39d-4ace-a136-0c3a0e846065
"Santa Elena 2120, San Joaquín, Chile, Santiago, RM (Metropolitana)",335.000,Gastos comunes aproximados $ 75.000,36 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 56 días por Blue Home,"Santa Elena 2120 -  Departamento 1d1b, Santiago",https://www.portalinmobiliario.com/MLC-1374120977-santa-elena-2120-departamento-1d1b-santiago-_JM#position=14&search_layout=stack&type=item&tracking_id=96faf52e-f39d-4ace-a136-0c3a0e846065
"Gral Amengual 102, San Alberto Hurtado, Estación Central, RM (Metropolitana)",345.000,Gastos comunes aproximados $ 70.000,42.68 m² totales / 2 dormitorios / 1 baño,3,2023-06-12,Publicado hace 16 días por Assetplan Chile,Edificio Amengual Vista Oriente Piso 3,https://www.portalinmobiliario.com/MLC-1388858285-edificio-amengual-vista-oriente-piso-3-_JM#position=15&search_layout=stack&type=item&tracking_id=96faf52e-f39d-4ace-a136-0c3a0e846065
"Domeyko 2010, Ejército - Toesca, Santiago, RM (Metropolitana)",310.000,Gastos comunes aproximados $ 80.000,41 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 9 días por Assetplan Chile,Edificio Domeyko (1 Bod.) Vista Sur Piso 2,https://www.portalinmobiliario.com/MLC-1390710281-edificio-domeyko-1-bod-vista-sur-piso-2-_JM#position=16&search_layout=stack&type=item&tracking_id=96faf52e-f39d-4ace-a136-0c3a0e846065
"Av. Padre Alberto Hurtado 59, San Alberto Hurtado, Estación Central, RM (Metropolitana)",330.000,Gastos comunes aproximados $ 60.000,56.37 m² totales / 2 dormitorios / 1 baño,3,2023-06-12,Publicado hace 13 días por Assetplan Chile,Edificio Av. Padre Alberto Hurtado (1 Bod.) Vista Oriente P,https://www.portalinmobiliario.com/MLC-1712904816-edificio-av-padre-alberto-hurtado-1-bod-vista-oriente-p-_JM#position=17&search_layout=stack&type=item&tracking_id=96faf52e-f39d-4ace-a136-0c3a0e846065
"Franklin, Bogotá - Sierra Bella, Santiago, RM (Metropolitana)",324.000,Gastos comunes aproximados $ 50.000,37 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 56 días por Houm,Departamento Franklin Id: 105401,https://www.portalinmobiliario.com/MLC-1373761893-departamento-franklin-id-105401-_JM#position=18&search_layout=stack&type=item&tracking_id=96faf52e-f39d-4ace-a136-0c3a0e846065
"Lord Cochrane 220, Bulnes, Santiago, RM (Metropolitana)",330.000,Gastos comunes aproximados $ 40.000,33.77 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 9 días por Assetplan Chile,Edificio Lord Cochrane (1 Bod.) Vista Sur Piso 15,https://www.portalinmobiliario.com/MLC-1719143228-edificio-lord-cochrane-1-bod-vista-sur-piso-15-_JM#position=19&search_layout=stack&type=item&tracking_id=96faf52e-f39d-4ace-a136-0c3a0e846065
"Av. Vicuña Mackenna Pte. 6456, Metro Mirador, La Florida, RM (Metropolitana)",330.000,Gastos comunes aproximados $ 65.000,31 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 9 días por Assetplan Chile,Edificio Torres De Vicuña Mackenna Vista Oriente Piso 6,https://www.portalinmobiliario.com/MLC-1390697005-edificio-torres-de-vicuna-mackenna-vista-oriente-piso-6-_JM#position=20&search_layout=stack&type=item&tracking_id=96faf52e-f39d-4ace-a136-0c3a0e846065
"Fresia 6955, Plaza Vespucio, La Florida, RM (Metropolitana)",320.000,Gastos comunes aproximados $ 66.000,35.43 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 9 días por Assetplan Chile,Edificio Antonia (1 Est. 1 Bod.) Vista Norte Piso 6,https://www.portalinmobiliario.com/MLC-1390710257-edificio-antonia-1-est-1-bod-vista-norte-piso-6-_JM#position=21&search_layout=stack&type=item&tracking_id=96faf52e-f39d-4ace-a136-0c3a0e846065
"Fresia 6955, Plaza Vespucio, La Florida, RM (Metropolitana)",320.000,Gastos comunes aproximados $ 66.000,35.36 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 9 días por Assetplan Chile,Edificio Antonia Vista Norte Piso 4,https://www.portalinmobiliario.com/MLC-1719156348-edificio-antonia-vista-norte-piso-4-_JM#position=22&search_layout=stack&type=item&tracking_id=96faf52e-f39d-4ace-a136-0c3a0e846065
"Fresia 6955, Plaza Vespucio, La Florida, RM (Metropolitana)",318.000,Gastos comunes aproximados $ 66.000,35.43 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 9 días por Assetplan Chile,Edificio Antonia (1 Est. 1 Bod.) Vista Norte Piso 2,https://www.portalinmobiliario.com/MLC-1719193876-edificio-antonia-1-est-1-bod-vista-norte-piso-2-_JM#position=23&search_layout=stack&type=item&tracking_id=96faf52e-f39d-4ace-a136-0c3a0e846065
"Av. España 471, Barrio República, Santiago, RM (Metropolitana)",320.000,Gastos comunes aproximados $ 60.000,37 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 7 días por Assetplan Chile,Edificio Av. España Vista Oriente Piso 4,https://www.portalinmobiliario.com/MLC-1391311743-edificio-av-espana-vista-oriente-piso-4-_JM#position=24&search_layout=stack&type=item&tracking_id=96faf52e-f39d-4ace-a136-0c3a0e846065
"Merced 562, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",330.000,Gastos comunes aproximados $ 55.000,33 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 9 días por Assetplan Chile,Edificio Merced Vista Norte Piso 12,https://www.portalinmobiliario.com/MLC-1390710501-edificio-merced-vista-norte-piso-12-_JM#position=25&search_layout=stack&type=item&tracking_id=96faf52e-f39d-4ace-a136-0c3a0e846065
Evita usar formas de pago informales para el pago de reserva y cualquier costo inicial del arriendo.,319.000,Gastos comunes aproximados $ 65.000,32 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 9 días por Assetplan Chile,Edificio Torres De Vicuña Mackenna Vista Poniente Piso 2,https://www.portalinmobiliario.com/MLC-1719156386-edificio-torres-de-vicuna-mackenna-vista-poniente-piso-2-_JM#position=26&search_layout=stack&type=item&tracking_id=96faf52e-f39d-4ace-a136-0c3a0e846065
"Vicuña Mackenna 2585, Rodrigo de Araya, San Joaquín, RM (Metropolitana)",335.000,Gastos comunes aproximados $ 45.000,32 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 7 días por Assetplan Chile,Edificio Vicuña Mackenna Vista Suroriente Piso 19,https://www.portalinmobiliario.com/MLC-1391272943-edificio-vicuna-mackenna-vista-suroriente-piso-19-_JM#position=27&search_layout=stack&type=item&tracking_id=96faf52e-f39d-4ace-a136-0c3a0e846065
"Trinidad Ramírez 24, Metro La Cisterna, La Cisterna, RM (Metropolitana)",325.000,Gastos comunes aproximados $ 45.000,36.41 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 8 días por Assetplan Chile,Edificio Trinidad Ramírez Vista Poniente Piso 14,https://www.portalinmobiliario.com/MLC-1719936054-edificio-trinidad-ramirez-vista-poniente-piso-14-_JM#position=28&search_layout=stack&type=item&tracking_id=96faf52e-f39d-4ace-a136-0c3a0e846065
"Radal Del Obispo Francisco Anabalón Duarte 1225, Blanqueado, Quinta Normal, RM (Metropolitana)",330.000,Gastos comunes aproximados $ 30.000,39 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 18 días por Assetplan Chile,Edificio Radal Del Obispo Francisco Anabalón Duarte Vista ,https://www.portalinmobiliario.com/MLC-1698914126-edificio-radal-del-obispo-francisco-anabalon-duarte-vista-_JM#position=29&search_layout=stack&type=item&tracking_id=96faf52e-f39d-4ace-a136-0c3a0e846065
"Gaspar De Orense 897, Blanqueado, Quinta Normal, RM (Metropolitana)",315.000,Gastos comunes aproximados $ 45.000,31 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 9 días por Assetplan Chile,Edificio Gaspar De Orense Vista Sur Piso 8,https://www.portalinmobiliario.com/MLC-1719279834-edificio-gaspar-de-orense-vista-sur-piso-8-_JM#position=30&search_layout=stack&type=item&tracking_id=96faf52e-f39d-4ace-a136-0c3a0e846065
"Radal 66, Metro Ecuador, Estación Central, RM (Metropolitana)",315.000,Gastos comunes aproximados $ 60.000,52.12 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 9 días por Assetplan Chile,Edificio Radal Vista Oriente Piso 26,https://www.portalinmobiliario.com/MLC-1390722617-edificio-radal-vista-oriente-piso-26-_JM#position=31&search_layout=stack&type=item&tracking_id=96faf52e-f39d-4ace-a136-0c3a0e846065
"Zenteno 1490, Parque O'Higgins, Santiago, RM (Metropolitana)",310.000,Gastos comunes aproximados $ 45.000,32 m² totales / 2 dormitorios / 1 baño,3,2023-06-12,Publicado hace 7 días por Assetplan Chile,Edificio Zenteno Vista Norponiente Piso 16,https://www.portalinmobiliario.com/MLC-1721237852-edificio-zenteno-vista-norponiente-piso-16-_JM#position=32&search_layout=stack&type=item&tracking_id=96faf52e-f39d-4ace-a136-0c3a0e846065
"San Diego 255, Bulnes, Santiago, RM (Metropolitana)",340.000,Gastos comunes aproximados $ 35.000,33.2 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 7 días por Assetplan Chile,Edificio San Diego Vista Norte Piso 15,https://www.portalinmobiliario.com/MLC-1391246967-edificio-san-diego-vista-norte-piso-15-_JM#position=33&search_layout=stack&type=item&tracking_id=96faf52e-f39d-4ace-a136-0c3a0e846065
"Nicasio Retamales 115, Universidad de Santiago, Estación Central, RM (Metropolitana)",315.000,Gastos comunes aproximados $ 45.000,35.02 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 9 días por Assetplan Chile,Edificio Nicasio Retamales Vista Norte Piso 11,https://www.portalinmobiliario.com/MLC-1719143674-edificio-nicasio-retamales-vista-norte-piso-11-_JM#position=34&search_layout=stack&type=item&tracking_id=96faf52e-f39d-4ace-a136-0c3a0e846065
"La Coruña 4855, Metro Ecuador, Estación Central, RM (Metropolitana)",340.000,Gastos comunes aproximados $ 55.000,43 m² totales / 2 dormitorios / 1 baño,3,2023-06-12,Publicado hace 7 días por Assetplan Chile,Edificio La Coruña Vista Oriente Piso 14,https://www.portalinmobiliario.com/MLC-1391285821-edificio-la-coruna-vista-oriente-piso-14-_JM#position=35&search_layout=stack&type=item&tracking_id=96faf52e-f39d-4ace-a136-0c3a0e846065
"Merced 562, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",330.000,Gastos comunes aproximados $ 55.000,33 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 7 días por Assetplan Chile,Edificio Merced Vista Norte Piso 9,https://www.portalinmobiliario.com/MLC-1391259821-edificio-merced-vista-norte-piso-9-_JM#position=36&search_layout=stack&type=item&tracking_id=96faf52e-f39d-4ace-a136-0c3a0e846065
"Zenteno 1482, Parque O'Higgins, Santiago, RM (Metropolitana)",340.000,Gastos comunes aproximados $ 40.000,25 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 9 días por Assetplan Chile,Edificio Zenteno (1 Est.) Vista Oriente Piso 19,https://www.portalinmobiliario.com/MLC-1390696687-edificio-zenteno-1-est-vista-oriente-piso-19-_JM#position=37&search_layout=stack&type=item&tracking_id=96faf52e-f39d-4ace-a136-0c3a0e846065
"Hipódromo Chile 1673, Plaza Chacabuco, Independencia, RM (Metropolitana)",330.000,Gastos comunes aproximados $ 105.000,33.57 m² totales / 2 dormitorios / 1 baño,3,2023-06-12,Publicado hace 6 días por Assetplan Chile,Edificio Hipódromo Chile (1 Est.) Vista Nororiente Piso 4,https://www.portalinmobiliario.com/MLC-1391254891-edificio-hipodromo-chile-1-est-vista-nororiente-piso-4-_JM#position=38&search_layout=stack&type=item&tracking_id=96faf52e-f39d-4ace-a136-0c3a0e846065
"Lord Cochrane 277, Bulnes, Santiago, RM (Metropolitana)",340.000,Gastos comunes aproximados $ 60.000,33 m² totales / 2 dormitorios / 1 baño,3,2023-06-12,Publicado hace 9 días por Assetplan Chile,Edificio Lord Cochrane Vista Surponiente Piso 4,https://www.portalinmobiliario.com/MLC-1719181048-edificio-lord-cochrane-vista-surponiente-piso-4-_JM#position=39&search_layout=stack&type=item&tracking_id=96faf52e-f39d-4ace-a136-0c3a0e846065
"Portugal 551, Santa Isabel, Santiago, RM (Metropolitana)",335.000,Gastos comunes aproximados $ 35.000,32 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 10 días por Assetplan Chile,Edificio Portugal Vista Oriente Piso 17,https://www.portalinmobiliario.com/MLC-1390713315-edificio-portugal-vista-oriente-piso-17-_JM#position=40&search_layout=stack&type=item&tracking_id=96faf52e-f39d-4ace-a136-0c3a0e846065
"Zenteno 1482, Parque O'Higgins, Santiago, RM (Metropolitana)",320.000,Gastos comunes aproximados $ 50.000,35 m² totales / 2 dormitorios / 1 baño,3,2023-06-12,Publicado hace 9 días por Assetplan Chile,Edificio Zenteno Vista Poniente Piso 17,https://www.portalinmobiliario.com/MLC-1719280630-edificio-zenteno-vista-poniente-piso-17-_JM#position=41&search_layout=stack&type=item&tracking_id=96faf52e-f39d-4ace-a136-0c3a0e846065
"Arturo Prat 1312, Parque O'Higgins, Santiago, RM (Metropolitana)",330.000,Gastos comunes aproximados $ 60.000,29 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 9 días por Assetplan Chile,Edificio Arturo Prat (1 Est.) Vista Norponiente Piso 5,https://www.portalinmobiliario.com/MLC-1719633668-edificio-arturo-prat-1-est-vista-norponiente-piso-5-_JM#position=42&search_layout=stack&type=item&tracking_id=96faf52e-f39d-4ace-a136-0c3a0e846065
"Gastón Despouy 8740, Metro La Cisterna, La Cisterna, RM (Metropolitana)",330.000,Gastos comunes aproximados $ 75.000,43.73 m² totales / 2 dormitorios / 1 baño,3,2023-06-12,Publicado hace 9 días por Assetplan Chile,Edificio Conecta Despouy Vista Oriente Piso 4,https://www.portalinmobiliario.com/MLC-1719169268-edificio-conecta-despouy-vista-oriente-piso-4-_JM#position=43&search_layout=stack&type=item&tracking_id=96faf52e-f39d-4ace-a136-0c3a0e846065
"Merced 562, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",310.000,Gastos comunes aproximados $ 55.000,35 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 10 días por Assetplan Chile,Edificio Merced Piso 14,https://www.portalinmobiliario.com/MLC-1390634145-edificio-merced-piso-14-_JM#position=44&search_layout=stack&type=item&tracking_id=96faf52e-f39d-4ace-a136-0c3a0e846065
"Av. Vicuña Mackenna Pte. 6456, Metro Mirador, La Florida, RM (Metropolitana)",335.000,Gastos comunes aproximados $ 65.000,30 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 8 días por Assetplan Chile,Edificio Torres De Vicuña Mackenna Vista Oriente Piso 20,https://www.portalinmobiliario.com/MLC-1719768940-edificio-torres-de-vicuna-mackenna-vista-oriente-piso-20-_JM#position=45&search_layout=stack&type=item&tracking_id=96faf52e-f39d-4ace-a136-0c3a0e846065
"Porto Seguro 4210, Quinta Normal, RM (Metropolitana)",335.000,Gastos comunes aproximados $ 35.000,44 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 9 días por Assetplan Chile,Edificio Porto Seguro Vista Oriente Piso 11,https://www.portalinmobiliario.com/MLC-1719207264-edificio-porto-seguro-vista-oriente-piso-11-_JM#position=46&search_layout=stack&type=item&tracking_id=96faf52e-f39d-4ace-a136-0c3a0e846065
"Carrión 1507, Hospitales, Independencia, RM (Metropolitana)",310.000,Gastos comunes aproximados $ 45.000,36.62 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 14 días por Assetplan Chile,Edificio Carrión Vista Sur Piso 18,https://www.portalinmobiliario.com/MLC-1710471836-edificio-carrion-vista-sur-piso-18-_JM#position=47&search_layout=stack&type=item&tracking_id=96faf52e-f39d-4ace-a136-0c3a0e846065
"Gral Gana 1379, Franklin - Biobío, Santiago, RM (Metropolitana)",310.000,Gastos comunes aproximados $ 80.000,44.81 m² totales / 2 dormitorios / 1 baño,3,2023-06-12,Publicado hace 35 días por Assetplan Chile,Edificio Gral Gana Vista Oriente Piso 12,https://www.portalinmobiliario.com/MLC-1382008169-edificio-gral-gana-vista-oriente-piso-12-_JM#position=48&search_layout=stack&type=item&tracking_id=96faf52e-f39d-4ace-a136-0c3a0e846065
"García Reyes 66, Barrio Yungay, Santiago, RM (Metropolitana)",330.000,Gastos comunes aproximados $ 65.000,34 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 20 días por Assetplan Chile,Edificio García Reyes (1 Bod.) Vista Poniente Piso 4,https://www.portalinmobiliario.com/MLC-1693260376-edificio-garcia-reyes-1-bod-vista-poniente-piso-4-_JM#position=49&search_layout=stack&type=item&tracking_id=96faf52e-f39d-4ace-a136-0c3a0e846065
"Chiloé 1951, Franklin - Biobío, Santiago, RM (Metropolitana)",320.000,Gastos comunes aproximados $ 55.000,35.54 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 14 días por Assetplan Chile,Edificio Chiloé Vista Sur Piso 4,https://www.portalinmobiliario.com/MLC-1707707872-edificio-chiloe-vista-sur-piso-4-_JM#position=50&search_layout=stack&type=item&tracking_id=96faf52e-f39d-4ace-a136-0c3a0e846065
"Nicasio Retamales 115, Universidad de Santiago, Estación Central, RM (Metropolitana)",330.000,Gastos comunes aproximados $ 60.000,43.37 m² totales / 2 dormitorios / 1 baño,3,2023-06-12,Publicado hace 20 días por Assetplan Chile,Edificio Nicasio Retamales (1 Bod.) Vista Oriente Piso 13,https://www.portalinmobiliario.com/MLC-1693616278-edificio-nicasio-retamales-1-bod-vista-oriente-piso-13-_JM#position=1&search_layout=stack&type=item&tracking_id=a51201b7-7047-4a09-85c5-93f8f1d1ee10
"Carrión 1507, Hospitales, Independencia, RM (Metropolitana)",310.000,Gastos comunes aproximados $ 45.000,,0,2023-06-12,Publicado hace 14 días por Assetplan Chile,Edificio Carrión Vista Poniente Piso 18,https://www.portalinmobiliario.com/MLC-1389369831-edificio-carrion-vista-poniente-piso-18-_JM#position=2&search_layout=stack&type=item&tracking_id=a51201b7-7047-4a09-85c5-93f8f1d1ee10
"Coronel Godoy 0128, San Alberto Hurtado, Estación Central, RM (Metropolitana)",322.000,Gastos comunes aproximados $ 55.000,39 m² totales / 2 dormitorios / 1 baño,3,2023-06-12,Publicado hace 33 días por Assetplan Chile,Edificio Coronel Godoy Vista Poniente Piso 8,https://www.portalinmobiliario.com/MLC-1382910685-edificio-coronel-godoy-vista-poniente-piso-8-_JM#position=3&search_layout=stack&type=item&tracking_id=a51201b7-7047-4a09-85c5-93f8f1d1ee10
"Nicasio Retamales 115, Universidad de Santiago, Estación Central, RM (Metropolitana)",330.000,Gastos comunes aproximados $ 65.000,35.1 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 18 días por Assetplan Chile,Edificio Nicasio Retamales (1 Est. 1 Bod.) Vista Norte Piso,https://www.portalinmobiliario.com/MLC-1699167520-edificio-nicasio-retamales-1-est-1-bod-vista-norte-piso-_JM#position=4&search_layout=stack&type=item&tracking_id=a51201b7-7047-4a09-85c5-93f8f1d1ee10
"Gaspar De Orense 897, Blanqueado, Quinta Normal, RM (Metropolitana)",325.000,Gastos comunes aproximados $ 160.000,51 m² totales / 2 dormitorios / 1 baño,3,2023-06-12,Publicado hace 34 días por Assetplan Chile,Edificio Gaspar De Orense Vista Sur Piso 10,https://www.portalinmobiliario.com/MLC-1640266010-edificio-gaspar-de-orense-vista-sur-piso-10-_JM#position=5&search_layout=stack&type=item&tracking_id=a51201b7-7047-4a09-85c5-93f8f1d1ee10
"Radal 66, Metro Ecuador, Estación Central, RM (Metropolitana)",335.000,Gastos comunes aproximados $ 75.000,35.53 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 32 días por Assetplan Chile,Edificio Radal (1 Est. 1 Bod.) Vista Oriente Piso 9,https://www.portalinmobiliario.com/MLC-1383472025-edificio-radal-1-est-1-bod-vista-oriente-piso-9-_JM#position=6&search_layout=stack&type=item&tracking_id=a51201b7-7047-4a09-85c5-93f8f1d1ee10
"Nicasio Retamales 115, Universidad de Santiago, Estación Central, RM (Metropolitana)",330.000,Gastos comunes aproximados $ 70.000,35.1 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 19 días por Assetplan Chile,Edificio Nicasio Retamales (1 Est. 1 Bod.) Vista Norte Piso,https://www.portalinmobiliario.com/MLC-1386916397-edificio-nicasio-retamales-1-est-1-bod-vista-norte-piso-_JM#position=7&search_layout=stack&type=item&tracking_id=a51201b7-7047-4a09-85c5-93f8f1d1ee10
"Av. Ecuador 3866, Universidad de Santiago, Estación Central, RM (Metropolitana)",320.000,Gastos comunes aproximados $ 95.000,45.69 m² totales / 2 dormitorios / 1 baño,3,2023-06-12,Publicado hace 32 días por Assetplan Chile,Edificio Av. Ecuador (1 Est. 1 Bod.) Vista Norte Piso 9,https://www.portalinmobiliario.com/MLC-1654284968-edificio-av-ecuador-1-est-1-bod-vista-norte-piso-9-_JM#position=8&search_layout=stack&type=item&tracking_id=a51201b7-7047-4a09-85c5-93f8f1d1ee10
