direccion,precio,gastos_comunes,caracteristicas,num_caracteristicas,fecha_descarga,fecha_publicacion,titulo,url
"Rivera 1200 - 1500, Independencia, Chile, Hospitales, Independencia, RM (Metropolitana)",300.000,Gastos comunes aproximados $ 60.000,35 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 7 meses,"Hermoso Depto 1 Hab 1 Baño, Cercano A Mall Independiencia ",https://www.portalinmobiliario.com/MLC-1102804394-hermoso-depto-1-hab-1-bano-cercano-a-mall-independiencia-_JM#position=11&search_layout=stack&type=item&tracking_id=723e415e-b21a-4316-95d5-e2b56cbf9a7f
"Santo Domingo 4200 - 4500, Quinta Normal, Chile, Gruta de Lourdes, Quinta Normal, RM (Metropolitana)",300.000,Gastos comunes aproximados $ 60.000,37.35 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 7 meses,(adm) Arriendo Amplio Depto Homestudio En Quinta Normal,https://www.portalinmobiliario.com/MLC-1103104638-adm-arriendo-amplio-depto-homestudio-en-quinta-normal-_JM#position=12&search_layout=stack&type=item&tracking_id=723e415e-b21a-4316-95d5-e2b56cbf9a7f
"Av. María Rozas Velásquez 65, Metro Las Rejas, Estación Central, RM (Metropolitana)",295.000,Gastos comunes aproximados $ 40.000,27 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 19 días por Assetplan Chile,Edificio Av. María Rozas Velásquez Vista Oriente Piso 15,https://www.portalinmobiliario.com/MLC-1386984153-edificio-av-maria-rozas-velasquez-vista-oriente-piso-15-_JM#position=13&search_layout=stack&type=item&tracking_id=723e415e-b21a-4316-95d5-e2b56cbf9a7f
"Cnel. Souper 4400, San Alberto Hurtado, Estación Central, RM (Metropolitana)",305.316,Gastos comunes aproximados $ 59.225,34 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 11 días por Assetplan Chile,Edificio Concon Vista Oriente Piso 10,https://www.portalinmobiliario.com/MLC-1390454113-edificio-concon-vista-oriente-piso-10-_JM#position=14&search_layout=stack&type=item&tracking_id=723e415e-b21a-4316-95d5-e2b56cbf9a7f
"Amalia Errazuriz 956, Hospitales, Independencia, RM (Metropolitana)",290.000,Gastos comunes aproximados $ 65.000,31 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 6 días por Assetplan Chile,Edificio Amalia Errazuriz (1 Bod.) Vista Norponiente Piso 7,https://www.portalinmobiliario.com/MLC-1391254787-edificio-amalia-errazuriz-1-bod-vista-norponiente-piso-7-_JM#position=15&search_layout=stack&type=item&tracking_id=723e415e-b21a-4316-95d5-e2b56cbf9a7f
"Vicuña Mackenna Oriente 7492, Plaza Vespucio, La Florida, RM (Metropolitana)",290.000,Gastos comunes aproximados $ 55.000,37.47 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 9 días por Assetplan Chile,Edificio Vicuña Mackenna Oriente Vista Oriente Piso 18,https://www.portalinmobiliario.com/MLC-1719193722-edificio-vicuna-mackenna-oriente-vista-oriente-piso-18-_JM#position=16&search_layout=stack&type=item&tracking_id=723e415e-b21a-4316-95d5-e2b56cbf9a7f
"Curiñanca 715, El Llano, San Miguel, RM (Metropolitana)",300.000,Gastos comunes aproximados $ 40.000,33 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 35 días por Assetplan Chile,Edificio Curiñanca Vista Poniente Piso 9,https://www.portalinmobiliario.com/MLC-1639954246-edificio-curinanca-vista-poniente-piso-9-_JM#position=17&search_layout=stack&type=item&tracking_id=723e415e-b21a-4316-95d5-e2b56cbf9a7f
"Carmen 110, Santa Isabel, Santiago, RM (Metropolitana)",300.000,Gastos comunes aproximados $ 50.000,28 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 7 días por Assetplan Chile,Edificio Carmen Vista Sur Piso 23,https://www.portalinmobiliario.com/MLC-1391221679-edificio-carmen-vista-sur-piso-23-_JM#position=18&search_layout=stack&type=item&tracking_id=723e415e-b21a-4316-95d5-e2b56cbf9a7f
"Arturo Prat 1312, Parque O'Higgins, Santiago, RM (Metropolitana)",300.000,Gastos comunes aproximados $ 50.000,27 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 7 días por Assetplan Chile,Edificio Arturo Prat Vista Poniente Piso 11,https://www.portalinmobiliario.com/MLC-1391285207-edificio-arturo-prat-vista-poniente-piso-11-_JM#position=19&search_layout=stack&type=item&tracking_id=723e415e-b21a-4316-95d5-e2b56cbf9a7f
"Arturo Prat 1312, Parque O'Higgins, Santiago, RM (Metropolitana)",290.000,Gastos comunes aproximados $ 50.000,29 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 8 días por Assetplan Chile,Edificio Arturo Prat Vista Norponiente Piso 18,https://www.portalinmobiliario.com/MLC-1720110084-edificio-arturo-prat-vista-norponiente-piso-18-_JM#position=20&search_layout=stack&type=item&tracking_id=723e415e-b21a-4316-95d5-e2b56cbf9a7f
"Santo Domingo 4272, Gruta de Lourdes, Quinta Normal, RM (Metropolitana)",282.000,Gastos comunes aproximados $ 62.035,31.04 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 7 días por Assetplan Chile,Edificio Santo Domingo - Mf Vista Oriente Piso 10,https://www.portalinmobiliario.com/MLC-1390954725-edificio-santo-domingo-mf-vista-oriente-piso-10-_JM#position=21&search_layout=stack&type=item&tracking_id=723e415e-b21a-4316-95d5-e2b56cbf9a7f
"Santo Domingo 4272, Gruta de Lourdes, Quinta Normal, RM (Metropolitana)",282.000,Gastos comunes aproximados $ 65.648,31.56 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 6 días por Assetplan Chile,Edificio Santo Domingo - Mf Vista Oriente Piso 9,https://www.portalinmobiliario.com/MLC-1391254805-edificio-santo-domingo-mf-vista-oriente-piso-9-_JM#position=22&search_layout=stack&type=item&tracking_id=723e415e-b21a-4316-95d5-e2b56cbf9a7f
"Merced 562, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",300.000,Gastos comunes aproximados $ 50.000,32 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 6 días por Assetplan Chile,Edificio Merced Vista Norte Piso 13,https://www.portalinmobiliario.com/MLC-1391267991-edificio-merced-vista-norte-piso-13-_JM#position=23&search_layout=stack&type=item&tracking_id=723e415e-b21a-4316-95d5-e2b56cbf9a7f
"Gral. Bulnes 259, Barrio Yungay, Santiago, RM (Metropolitana)",290.000,Gastos comunes aproximados $ 50.000,24 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 9 días por Assetplan Chile,Edificio Gral. Bulnes Vista Sur Piso 2,https://www.portalinmobiliario.com/MLC-1719280648-edificio-gral-bulnes-vista-sur-piso-2-_JM#position=24&search_layout=stack&type=item&tracking_id=723e415e-b21a-4316-95d5-e2b56cbf9a7f
"Av. Vicuña Mackenna Pte. 6456, Metro Mirador, La Florida, RM (Metropolitana)",282.000,Gastos comunes aproximados $ 56.000,22 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 9 días por Assetplan Chile,Edificio Torres De Vicuña Mackenna Vista Oriente Piso 15,https://www.portalinmobiliario.com/MLC-1390697037-edificio-torres-de-vicuna-mackenna-vista-oriente-piso-15-_JM#position=25&search_layout=stack&type=item&tracking_id=723e415e-b21a-4316-95d5-e2b56cbf9a7f
"Matucana 31, Barrio Yungay, Santiago, RM (Metropolitana)",295.000,Gastos comunes aproximados $ 60.000,38.55 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 9 días por Assetplan Chile,Edificio Matucana Vista Norte Piso 8,https://www.portalinmobiliario.com/MLC-1719156308-edificio-matucana-vista-norte-piso-8-_JM#position=26&search_layout=stack&type=item&tracking_id=723e415e-b21a-4316-95d5-e2b56cbf9a7f
"Gral. Bulnes 259, Barrio Yungay, Santiago, RM (Metropolitana)",290.000,Gastos comunes aproximados $ 70.000,35 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 9 días por Assetplan Chile,Edificio Gral. Bulnes Vista Sur Piso 4,https://www.portalinmobiliario.com/MLC-1719169612-edificio-gral-bulnes-vista-sur-piso-4-_JM#position=27&search_layout=stack&type=item&tracking_id=723e415e-b21a-4316-95d5-e2b56cbf9a7f
"Matucana 31, Barrio Yungay, Santiago, RM (Metropolitana)",295.000,Gastos comunes aproximados $ 60.000,33.61 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 9 días por Assetplan Chile,Edificio Matucana Vista Norte Piso 3,https://www.portalinmobiliario.com/MLC-1390710213-edificio-matucana-vista-norte-piso-3-_JM#position=28&search_layout=stack&type=item&tracking_id=723e415e-b21a-4316-95d5-e2b56cbf9a7f
"Nicasio Retamales 048, San Alberto Hurtado, Estación Central, RM (Metropolitana)",300.000,Gastos comunes aproximados $ 75.000,45.22 m² totales / 2 dormitorios / 1 baño,3,2023-06-12,Publicado hace 9 días por Assetplan Chile,Edificio Nicasio Retamales Vista Sur Piso 21,https://www.portalinmobiliario.com/MLC-1719168812-edificio-nicasio-retamales-vista-sur-piso-21-_JM#position=29&search_layout=stack&type=item&tracking_id=723e415e-b21a-4316-95d5-e2b56cbf9a7f
"Santo Domingo 4272, Gruta de Lourdes, Quinta Normal, RM (Metropolitana)",285.000,Gastos comunes aproximados $ 62.035,31.04 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 9 días por Assetplan Chile,Edificio Santo Domingo - Mf Vista Oriente Piso 11,https://www.portalinmobiliario.com/MLC-1719279780-edificio-santo-domingo-mf-vista-oriente-piso-11-_JM#position=30&search_layout=stack&type=item&tracking_id=723e415e-b21a-4316-95d5-e2b56cbf9a7f
"Sta. Elena 962, Barrio Diez de Julio, Santiago, RM (Metropolitana)",305.000,Gastos comunes aproximados $ 55.000,29 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 9 días por Assetplan Chile,Edificio Sta. Elena (1 Bod.) Vista Oriente Piso 3,https://www.portalinmobiliario.com/MLC-1719193866-edificio-sta-elena-1-bod-vista-oriente-piso-3-_JM#position=31&search_layout=stack&type=item&tracking_id=723e415e-b21a-4316-95d5-e2b56cbf9a7f
"Radal 1227, Blanqueado, Quinta Normal, RM (Metropolitana)",305.000,Gastos comunes aproximados $ 53.000,38.9 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 9 días por Assetplan Chile,Edificio Borgetto Vista Norte Piso 9,https://www.portalinmobiliario.com/MLC-1719193396-edificio-borgetto-vista-norte-piso-9-_JM#position=32&search_layout=stack&type=item&tracking_id=723e415e-b21a-4316-95d5-e2b56cbf9a7f
"Nataniel Cox 683, Parque Almagro, Santiago, RM (Metropolitana)",300.000,Gastos comunes aproximados $ 70.000,34 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 9 días por Assetplan Chile,Edificio Nataniel Cox Piso 3,https://www.portalinmobiliario.com/MLC-1719169100-edificio-nataniel-cox-piso-3-_JM#position=33&search_layout=stack&type=item&tracking_id=723e415e-b21a-4316-95d5-e2b56cbf9a7f
"Apóstol Santiago 32, San Alberto Hurtado, Estación Central, RM (Metropolitana)",295.000,Gastos comunes aproximados $ 50.000,34.79 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 12 días por Assetplan Chile,Edificio Apóstol Santiago (1 Bod.) Vista Oriente Piso 13,https://www.portalinmobiliario.com/MLC-1390080239-edificio-apostol-santiago-1-bod-vista-oriente-piso-13-_JM#position=34&search_layout=stack&type=item&tracking_id=723e415e-b21a-4316-95d5-e2b56cbf9a7f
"Santo Domingo 4272, Gruta de Lourdes, Quinta Normal, RM (Metropolitana)",285.000,Gastos comunes aproximados $ 61.622,30.83 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 7 días por Assetplan Chile,Edificio Santo Domingo - Mf Vista Oriente Piso 6,https://www.portalinmobiliario.com/MLC-1391221723-edificio-santo-domingo-mf-vista-oriente-piso-6-_JM#position=35&search_layout=stack&type=item&tracking_id=723e415e-b21a-4316-95d5-e2b56cbf9a7f
"Av Libertador Bernardo O'higgins 4103, San Alberto Hurtado, Estación Central, RM (Metropolitana)",285.000,Gastos comunes aproximados $ 60.000,35.64 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 7 días por Assetplan Chile,Edificio Av Libertador Bernardo O'higgins Vista Sur Piso 3,https://www.portalinmobiliario.com/MLC-1391285533-edificio-av-libertador-bernardo-ohiggins-vista-sur-piso-3-_JM#position=36&search_layout=stack&type=item&tracking_id=723e415e-b21a-4316-95d5-e2b56cbf9a7f
"Avenida Vicuña Mackenna 1207, Bogotá - Sierra Bella, Santiago, RM (Metropolitana)",290.000,Gastos comunes aproximados $ 25.000,23 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 9 días por Assetplan Chile,Edificio Avenida Vicuña Mackenna Vista Poniente Piso 14,https://www.portalinmobiliario.com/MLC-1719193274-edificio-avenida-vicuna-mackenna-vista-poniente-piso-14-_JM#position=37&search_layout=stack&type=item&tracking_id=723e415e-b21a-4316-95d5-e2b56cbf9a7f
"Gamero 1363, Hospitales, Independencia, RM (Metropolitana)",295.000,Gastos comunes aproximados $ 56.000,30.53 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 9 días por Assetplan Chile,Edificio Portico Gamero Vista Poniente Piso 12,https://www.portalinmobiliario.com/MLC-1719207336-edificio-portico-gamero-vista-poniente-piso-12-_JM#position=38&search_layout=stack&type=item&tracking_id=723e415e-b21a-4316-95d5-e2b56cbf9a7f
"Conde Del Maule 4470, San Alberto Hurtado, Estación Central, RM (Metropolitana)",290.000,Gastos comunes aproximados $ 50.000,28 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 9 días por Assetplan Chile,Edificio Conde Del Maule Vista Poniente Piso 24,https://www.portalinmobiliario.com/MLC-1390710369-edificio-conde-del-maule-vista-poniente-piso-24-_JM#position=39&search_layout=stack&type=item&tracking_id=723e415e-b21a-4316-95d5-e2b56cbf9a7f
"Santo Domingo 4272, Gruta de Lourdes, Quinta Normal, RM (Metropolitana)",285.000,Gastos comunes aproximados $ 65.648,31.56 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 9 días por Assetplan Chile,Edificio Santo Domingo - Mf Vista Oriente Piso 5,https://www.portalinmobiliario.com/MLC-1719155692-edificio-santo-domingo-mf-vista-oriente-piso-5-_JM#position=40&search_layout=stack&type=item&tracking_id=723e415e-b21a-4316-95d5-e2b56cbf9a7f
"Av. Fernández Albano 424, Lo Ovalle, La Cisterna, RM (Metropolitana)",285.000,Gastos comunes aproximados $ 50.000,36.2 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 11 días por Assetplan Chile,Edificio Av. Fernández Albano Vista Poniente Piso 10,https://www.portalinmobiliario.com/MLC-1390115453-edificio-av-fernandez-albano-vista-poniente-piso-10-_JM#position=41&search_layout=stack&type=item&tracking_id=723e415e-b21a-4316-95d5-e2b56cbf9a7f
"San Diego 255, Bulnes, Santiago, RM (Metropolitana)",300.000,Gastos comunes aproximados $ 35.000,32.17 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 6 días por Assetplan Chile,Edificio San Diego Vista Sur Piso 5,https://www.portalinmobiliario.com/MLC-1391267985-edificio-san-diego-vista-sur-piso-5-_JM#position=42&search_layout=stack&type=item&tracking_id=723e415e-b21a-4316-95d5-e2b56cbf9a7f
"San Martín 714, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",300.000,Gastos comunes aproximados $ 55.000,36 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 9 días por Assetplan Chile,Edificio San Martín Vista Norte Piso 7,https://www.portalinmobiliario.com/MLC-1390722437-edificio-san-martin-vista-norte-piso-7-_JM#position=43&search_layout=stack&type=item&tracking_id=723e415e-b21a-4316-95d5-e2b56cbf9a7f
"Mario Kreutzberger 1520, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",300.000,Gastos comunes aproximados $ 45.000,24 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 12 días por Assetplan Chile,Edificio Mario Kreutzberger Vista Oriente Piso 26,https://www.portalinmobiliario.com/MLC-1715734052-edificio-mario-kreutzberger-vista-oriente-piso-26-_JM#position=44&search_layout=stack&type=item&tracking_id=723e415e-b21a-4316-95d5-e2b56cbf9a7f
"Carmen 1153, Bogotá - Sierra Bella, Santiago, RM (Metropolitana)",290.000,Gastos comunes aproximados $ 50.000,20 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 23 días por Assetplan Chile,Edificio Carmen Vista Suroriente Piso 13,https://www.portalinmobiliario.com/MLC-1686864528-edificio-carmen-vista-suroriente-piso-13-_JM#position=45&search_layout=stack&type=item&tracking_id=723e415e-b21a-4316-95d5-e2b56cbf9a7f
"Álvarez De Toledo, San Miguel, Chile, El Llano, San Miguel, RM (Metropolitana)",290.000,Gastos comunes aproximados $ 72.000,40.35 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 1 mes,"Mq, Arrienda Depto. Nuevo, San Miguel",https://www.portalinmobiliario.com/MLC-1531652644-mq-arrienda-depto-nuevo-san-miguel-_JM#position=46&search_layout=stack&type=item&tracking_id=723e415e-b21a-4316-95d5-e2b56cbf9a7f
"Carrión 1500 - 1800, Independencia, Chile, Hospitales, Independencia, RM (Metropolitana)",300.000,Gastos comunes aproximados $ 60.000,38 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 2 meses,"Mq, Arrienda Depto 1d-1b, Nuevo. 2 Meses, 50% De Descuento",https://www.portalinmobiliario.com/MLC-1452974568-mq-arrienda-depto-1d-1b-nuevo-2-meses-50-de-descuento-_JM#position=47&search_layout=stack&type=item&tracking_id=723e415e-b21a-4316-95d5-e2b56cbf9a7f
"San Isidro 292, Santa Isabel, Santiago, RM (Metropolitana)",290.000,Gastos comunes aproximados $ 65.000,25 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 21 días por Assetplan Chile,Edificio San Isidro Vista Oriente Piso 7,https://www.portalinmobiliario.com/MLC-1691484982-edificio-san-isidro-vista-oriente-piso-7-_JM#position=48&search_layout=stack&type=item&tracking_id=723e415e-b21a-4316-95d5-e2b56cbf9a7f
"Carmen 110, Santa Isabel, Santiago, RM (Metropolitana)",295.000,Gastos comunes aproximados $ 45.000,30 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 32 días por Assetplan Chile,Edificio Carmen Vista Norte Piso 8,https://www.portalinmobiliario.com/MLC-1383472233-edificio-carmen-vista-norte-piso-8-_JM#position=49&search_layout=stack&type=item&tracking_id=723e415e-b21a-4316-95d5-e2b56cbf9a7f
"Av Libertador Bernardo O'higgins 4103, San Alberto Hurtado, Estación Central, RM (Metropolitana)",290.000,Gastos comunes aproximados $ 65.000,35.92 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 32 días por Assetplan Chile,Edificio Av Libertador Bernardo O'higgins Vista Sur Piso 10,https://www.portalinmobiliario.com/MLC-1654697626-edificio-av-libertador-bernardo-ohiggins-vista-sur-piso-10-_JM#position=50&search_layout=stack&type=item&tracking_id=723e415e-b21a-4316-95d5-e2b56cbf9a7f
"Embajador Quintana 4334, San Alberto Hurtado, Estación Central, RM (Metropolitana)",292.000,Gastos comunes aproximados $ 50.000,33 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 21 días por Assetplan Chile,Edificio Embajador Quintana Vista Sur Piso 11,https://www.portalinmobiliario.com/MLC-1691434892-edificio-embajador-quintana-vista-sur-piso-11-_JM#position=1&search_layout=stack&type=item&tracking_id=71587400-afb8-489d-aa14-30b0f71f2549
"Radal 66, Metro Ecuador, Estación Central, RM (Metropolitana)",282.000,Gastos comunes aproximados $ 65.000,35.9 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 26 días por Assetplan Chile,Edificio Radal Vista Poniente Piso 26,https://www.portalinmobiliario.com/MLC-1385061817-edificio-radal-vista-poniente-piso-26-_JM#position=2&search_layout=stack&type=item&tracking_id=71587400-afb8-489d-aa14-30b0f71f2549
"María Rozas Velásquez 55, Metro Las Rejas, Estación Central, RM (Metropolitana)",285.000,Gastos comunes aproximados $ 45.000,24 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 13 días por Assetplan Chile,Edificio María Rozas Velásquez Vista Norte Piso 10,https://www.portalinmobiliario.com/MLC-1713598854-edificio-maria-rozas-velasquez-vista-norte-piso-10-_JM#position=3&search_layout=stack&type=item&tracking_id=71587400-afb8-489d-aa14-30b0f71f2549
"Nicasio Retamales 115, Universidad de Santiago, Estación Central, RM (Metropolitana)",290.000,Gastos comunes aproximados $ 50.000,36.39 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 33 días por Assetplan Chile,Edificio Nicasio Retamales Vista Sur Piso 7,https://www.portalinmobiliario.com/MLC-1382953097-edificio-nicasio-retamales-vista-sur-piso-7-_JM#position=4&search_layout=stack&type=item&tracking_id=71587400-afb8-489d-aa14-30b0f71f2549
"Av. Ecuador 3866, Universidad de Santiago, Estación Central, RM (Metropolitana)",285.000,Gastos comunes aproximados $ 60.000,36.16 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 19 días por Assetplan Chile,Edificio Av. Ecuador Vista Sur Piso 4,https://www.portalinmobiliario.com/MLC-1386995113-edificio-av-ecuador-vista-sur-piso-4-_JM#position=5&search_layout=stack&type=item&tracking_id=71587400-afb8-489d-aa14-30b0f71f2549
"Hipódromo Chile 1673, Plaza Chacabuco, Independencia, RM (Metropolitana)",300.000,Gastos comunes aproximados $ 80.000,33 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 20 días por Assetplan Chile,Edificio Hipódromo Chile Vista Suroriente Piso 7,https://www.portalinmobiliario.com/MLC-1693260914-edificio-hipodromo-chile-vista-suroriente-piso-7-_JM#position=6&search_layout=stack&type=item&tracking_id=71587400-afb8-489d-aa14-30b0f71f2549
"San Isidro 292, Santa Isabel, Santiago, RM (Metropolitana)",290.000,Gastos comunes aproximados $ 65.000,25 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 32 días por Assetplan Chile,Edificio San Isidro Vista Sur Piso 2,https://www.portalinmobiliario.com/MLC-1383416815-edificio-san-isidro-vista-sur-piso-2-_JM#position=7&search_layout=stack&type=item&tracking_id=71587400-afb8-489d-aa14-30b0f71f2549
