direccion,precio,gastos_comunes,caracteristicas,num_caracteristicas,fecha_descarga,fecha_publicacion,titulo,url
"Avenida Macul Con Los Olmos, Las Dalias, Macul, RM (Metropolitana)",460.000,Gastos comunes aproximados $ 90.000,55 m² totales / 2 dormitorios / 2 baños,3,2023-06-13,Publicado hace 6 días por Unne,"2 Dorm 2 Baños, Estacionamiento. Macul Con Los Olmos",https://www.portalinmobiliario.com/MLC-1391612275-2-dorm-2-banos-estacionamiento-macul-con-los-olmos-_JM#position=48&search_layout=stack&type=item&tracking_id=214ad846-8398-4982-a610-8c014c59e87b
"La Reforma 90, Maipú, Chile, El Rosal, Maipú, RM (Metropolitana)",500.000,Gastos comunes aproximados $ 60.000,,0,2023-06-13,Publicado hace 5 días,"Frente Mall Arauco Maipú, Condominio Monte Tabor.",https://www.portalinmobiliario.com/MLC-1725569288-frente-mall-arauco-maipu-condominio-monte-tabor-_JM#position=49&search_layout=stack&type=item&tracking_id=214ad846-8398-4982-a610-8c014c59e87b
"Julio Prado Con Sucre, Metro Monseñor Eyzaguirre, Ñuñoa, RM (Metropolitana)",470.000,Gastos comunes aproximados $ 100.000,41 m² totales / 1 dormitorio / 1 baño,3,2023-06-13,Publicado hace 3 días por Easyprop,Depto.luminoso /de Gran Conectividad Arriendo /1 Dorm. Ñuñoa,https://www.portalinmobiliario.com/MLC-1727949072-deptoluminoso-de-gran-conectividad-arriendo-1-dorm-nunoa-_JM#position=50&search_layout=stack&type=item&tracking_id=214ad846-8398-4982-a610-8c014c59e87b
"Amplio Departamento, Metro Parque Ohiggins, Edf Antiguo, Parque O'Higgins, Santiago, RM (Metropolitana)",490.000,,97 m² totales / 3 dormitorios / 1 baño,3,2023-06-13,Publicado hace 4 días,"Amplio Departamento, Metro Parque Ohiggins, Edf Antiguo",https://www.portalinmobiliario.com/MLC-1392213633-amplio-departamento-metro-parque-ohiggins-edf-antiguo-_JM#position=1&search_layout=stack&type=item&tracking_id=fc747a56-a5ae-46ea-8433-49279169892d
"Metro Villa Frei, Villa Frei, Ñuñoa, RM (Metropolitana)",13,Gastos comunes aproximados $ 60.000,41 m² totales / 1 dormitorio / 1 baño,3,2023-06-13,Publicado hace 6 días,Metro Villa Frei. Ñuñoa,https://www.portalinmobiliario.com/MLC-1725271072-metro-villa-frei-nunoa-_JM#position=2&search_layout=stack&type=item&tracking_id=fc747a56-a5ae-46ea-8433-49279169892d
"Alcalde Pedro Alarcón 875, San Miguel, Chile, El Llano, San Miguel, RM (Metropolitana)",500.000,Gastos comunes aproximados $ 90.000,66 m² totales / 2 dormitorios / 2 baños,3,2023-06-13,Publicado hace 4 días,Depto 2d+2b Est Y Bod Entre Metro Sn Miguel Y Metro El Llano,https://www.portalinmobiliario.com/MLC-1727043626-depto-2d2b-est-y-bod-entre-metro-sn-miguel-y-metro-el-llano-_JM#position=3&search_layout=stack&type=item&tracking_id=fc747a56-a5ae-46ea-8433-49279169892d
"Rosita Renard 1800 - 2100, Ñuñoa, Chile, Diego de Almagro, Ñuñoa, RM (Metropolitana)",12,Gastos comunes aproximados $ 100.000,50 m² totales / 1 dormitorio / 1 baño,3,2023-06-13,Publicado hace 1 día,Tobalaba/rosita Renard,https://www.portalinmobiliario.com/MLC-1392662969-tobalabarosita-renard-_JM#position=4&search_layout=stack&type=item&tracking_id=fc747a56-a5ae-46ea-8433-49279169892d
"Nuevo Departamento En Ñuñoa 2d&#43;2b, Estadio Nacional, Ñuñoa, RM (Metropolitana)",470.000,Gastos comunes aproximados $ 60.000,50 m² totales / 2 dormitorios / 2 baños,3,2023-06-13,Publicado hace 2 días,Departamento En Arriendo En Ñuñoa,https://www.portalinmobiliario.com/MLC-1729136840-departamento-en-arriendo-en-nunoa-_JM#position=5&search_layout=stack&type=item&tracking_id=fc747a56-a5ae-46ea-8433-49279169892d
"Av. Irarrazaval 5485, Plaza Egaña, Ñuñoa, RM (Metropolitana)",470.000,Gastos comunes aproximados $ 50.000,43 m² totales / 1 dormitorio / 1 baño,3,2023-06-13,Publicado hace 6 días,Departamento En Arriendo De 1 Dormitorio En Ñuñoa,https://www.portalinmobiliario.com/MLC-1391659399-departamento-en-arriendo-de-1-dormitorio-en-nunoa-_JM#position=6&search_layout=stack&type=item&tracking_id=fc747a56-a5ae-46ea-8433-49279169892d
"Arriendo Depa Cercano A Metro Parque Almagro Y U De Chile, San Diego, Santiago, RM (Metropolitana)",500.000,Gastos comunes aproximados $ 90.000,70 m² totales / 3 dormitorios / 2 baños,3,2023-06-13,Publicado hace 5 días,Arriendo Depa Cercano A Metro Parque Almagro Y U De Chile,https://www.portalinmobiliario.com/MLC-1725840888-arriendo-depa-cercano-a-metro-parque-almagro-y-u-de-chile-_JM#position=7&search_layout=stack&type=item&tracking_id=fc747a56-a5ae-46ea-8433-49279169892d
"Gregorio De La Fuente 3100, Macul, Chile, Las Dalias, Macul, RM (Metropolitana)",500.000,Gastos comunes aproximados $ 95.000,56 m² totales / 2 dormitorios / 2 baños,3,2023-06-13,Publicado hace 4 días,Bonito Departamento En Gregorio Sanchez. Macul,https://www.portalinmobiliario.com/MLC-1727764278-bonito-departamento-en-gregorio-sanchez-macul-_JM#position=8&search_layout=stack&type=item&tracking_id=fc747a56-a5ae-46ea-8433-49279169892d
"Providencia Pedro De Valdivia, Providencia, RM (Metropolitana)",14,Gastos comunes aproximados $ 70.000,34 m² totales / 1 dormitorio / 1 baño,3,2023-06-13,Publicado hace 5 días por Unne,Departamento En Arriendo De 1 Dorm. En Providencia,https://www.portalinmobiliario.com/MLC-1391866421-departamento-en-arriendo-de-1-dorm-en-providencia-_JM#position=9&search_layout=stack&type=item&tracking_id=fc747a56-a5ae-46ea-8433-49279169892d
"Tucapel Jimenez 76, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",480.000,Gastos comunes aproximados $ 150.000,72 m² totales / 3 dormitorios / 2 baños,3,2023-06-13,Publicado hace 6 días,Departamento En Arriendo De 3 Dorm. En Santiago Centro ,https://www.portalinmobiliario.com/MLC-1725568070-departamento-en-arriendo-de-3-dorm-en-santiago-centro-_JM#position=10&search_layout=stack&type=item&tracking_id=fc747a56-a5ae-46ea-8433-49279169892d
"Avenida Vicuña Mackenna Poniente 6000 - 6300, La Florida, Chile, Metro Mirador, La Florida, RM (Metropolitana)",490.000,Gastos comunes aproximados $ 85.000,65 m² totales / 2 dormitorios / 2 baños,3,2023-06-13,Publicado hace 5 días,Vicuña Mackenna Pte. / Metro Mirador,https://www.portalinmobiliario.com/MLC-1726471316-vicuna-mackenna-pte-metro-mirador-_JM#position=11&search_layout=stack&type=item&tracking_id=fc747a56-a5ae-46ea-8433-49279169892d
"Austria 2163, Providencia, Chile, Los Leones, Providencia, RM (Metropolitana)",500.000,Gastos comunes aproximados $ 120.000,40 m² totales / 1 dormitorio / 1 baño,3,2023-06-13,Publicado hace 1 día,Austria Con Ricardo Lyon Cercano Al Metro Inés De Suárez,https://www.portalinmobiliario.com/MLC-1730941594-austria-con-ricardo-lyon-cercano-al-metro-ines-de-suarez-_JM#position=12&search_layout=stack&type=item&tracking_id=fc747a56-a5ae-46ea-8433-49279169892d
"Villaseca 600, Ñuñoa, Chile, Metro Ñuñoa, Ñuñoa, RM (Metropolitana)",500.000,Gastos comunes aproximados $ 115.000,40 m² totales / 1 dormitorio / 1 baño,3,2023-06-13,Publicado hace 6 días,Depto 1d/1b/1e Villaseca,https://www.portalinmobiliario.com/MLC-1391606027-depto-1d1b1e-villaseca-_JM#position=13&search_layout=stack&type=item&tracking_id=fc747a56-a5ae-46ea-8433-49279169892d
