fecha descarga,fecha publicacion,titulo,direccion,descripcion,ambiente,comodidades,otras caracteristicas,orientacion,antiguedad,m2 totales,m2_utiles,habitaciones,banos,estacionamiento,bodega,piso de apartamento,cantidad de pisos edificio,apartamentos por piso,gastos comunes,precio,url
2023-05-11,,,,,,,,,,,,,,,,,,,,,https://www.portalinmobiliario.com/MLC-1401462144-santa-rosa-237-departamento-2d2b4c-santiago-_JM#position=44&search_layout=stack&type=item&tracking_id=ea3081a2-2fb0-4f84-a8b1-5f40b41156d1
2023-05-11,,,,,,,,,,,,,,,,,,,,,https://www.portalinmobiliario.com/MLC-1479769204-sara-del-campo-535-departamento-2d2b4c-santiago-_JM#position=45&search_layout=stack&type=item&tracking_id=ea3081a2-2fb0-4f84-a8b1-5f40b41156d1
2023-05-11,,,,,,,,,,,,,,,,,,,,,https://www.portalinmobiliario.com/MLC-1363604911-santa-rosa-237-departamento-1d1b-santiago-_JM#position=46&search_layout=stack&type=item&tracking_id=ea3081a2-2fb0-4f84-a8b1-5f40b41156d1
2023-05-11,,,,,,,,,,,,,,,,,,,,,https://www.portalinmobiliario.com/MLC-1451863368-carmen-368-departamento-1d1b-santiago-_JM#position=47&search_layout=stack&type=item&tracking_id=ea3081a2-2fb0-4f84-a8b1-5f40b41156d1
2023-05-11,,,,,,,,,,,,,,,,,,,,,https://www.portalinmobiliario.com/MLC-1479563570-tocornal-661-departamento-2d2b4c-santiago-_JM#position=48&search_layout=stack&type=item&tracking_id=ea3081a2-2fb0-4f84-a8b1-5f40b41156d1
2023-05-11,,,,,,,,,,,,,,,,,,,,,https://www.portalinmobiliario.com/MLC-1479094980-santa-elena-2120-departamento-1d1b-santiago-_JM#position=49&search_layout=stack&type=item&tracking_id=ea3081a2-2fb0-4f84-a8b1-5f40b41156d1
2023-05-11,,,,,,,,,,,,,,,,,,,,,https://www.portalinmobiliario.com/MLC-1366441699-tocornal-661-departamento-1d1b-santiago-_JM#position=50&search_layout=stack&type=item&tracking_id=ea3081a2-2fb0-4f84-a8b1-5f40b41156d1
2023-05-11,,,,,,,,,,,,,,,,,,,,,https://www.portalinmobiliario.com/MLC-1451876926-maule-150-departamento-1d1b-santiago-_JM#position=1&search_layout=stack&type=item&tracking_id=bd7975e1-ecbc-4fb7-ad1b-8f1669d729b0
2023-05-11,,,,,,,,,,,,,,,,,,,,,https://www.portalinmobiliario.com/MLC-1369967255-santa-elena-2120-departamento-1d1bgr-san-joaquin-_JM#position=2&search_layout=stack&type=item&tracking_id=bd7975e1-ecbc-4fb7-ad1b-8f1669d729b0
2023-05-11,,,,,,,,,,,,,,,,,,,,,https://www.portalinmobiliario.com/MLC-1430196816-edificio-argomedo-vista-poniente-piso-5-_JM#position=3&search_layout=stack&type=item&tracking_id=bd7975e1-ecbc-4fb7-ad1b-8f1669d729b0
2023-05-11,,,,,,,,,,,,,,,,,,,,,https://www.portalinmobiliario.com/MLC-1332869586-edificio-chacabuco-vista-norte-piso-15-_JM#position=4&search_layout=stack&type=item&tracking_id=bd7975e1-ecbc-4fb7-ad1b-8f1669d729b0
2023-05-11,,,,,,,,,,,,,,,,,,,,,https://www.portalinmobiliario.com/MLC-1489660704-edificio-gral-gana-vista-sur-piso-12-_JM#position=5&search_layout=stack&type=item&tracking_id=bd7975e1-ecbc-4fb7-ad1b-8f1669d729b0
2023-05-11,,,,,,,,,,,,,,,,,,,,,https://www.portalinmobiliario.com/MLC-1409194032-edificio-nataniel-cox-vista-sur-piso-3-_JM#position=6&search_layout=stack&type=item&tracking_id=bd7975e1-ecbc-4fb7-ad1b-8f1669d729b0
2023-05-11,,,,,,,,,,,,,,,,,,,,,https://www.portalinmobiliario.com/MLC-1536654206-home-inclusive-be-you-_JM#position=7&search_layout=stack&type=item&tracking_id=bd7975e1-ecbc-4fb7-ad1b-8f1669d729b0
2023-05-11,,,,,,,,,,,,,,,,,,,,,https://www.portalinmobiliario.com/MLC-1626797340-arriendo-depto-en-ubicacion-privilegiada-_JM#position=8&search_layout=stack&type=item&tracking_id=bd7975e1-ecbc-4fb7-ad1b-8f1669d729b0
2023-05-11,,,,,,,,,,,,,,,,,,,,,https://www.portalinmobiliario.com/MLC-1380085171-ap-estupenda-ubicacion-2-dormitorios-1-bano-con-bodega-_JM#position=9&search_layout=stack&type=item&tracking_id=bd7975e1-ecbc-4fb7-ad1b-8f1669d729b0
2023-05-11,,,,,,,,,,,,,,,,,,,,,https://www.portalinmobiliario.com/MLC-1630980738-departamento-en-arriendo-de-2-dorm-en-santiago-_JM#position=10&search_layout=stack&type=item&tracking_id=bd7975e1-ecbc-4fb7-ad1b-8f1669d729b0
2023-05-11,,,,,,,,,,,,,,,,,,,,,https://www.portalinmobiliario.com/MLC-1625623206-comodo-departamento-1308-en-metro-santa-isabel-_JM#position=11&search_layout=stack&type=item&tracking_id=bd7975e1-ecbc-4fb7-ad1b-8f1669d729b0
