direccion,precio,gastos_comunes,caracteristicas,num_caracteristicas,fecha_descarga,fecha_publicacion,titulo,url
"Av. Américo Vespucio Sur 345, Metro Escuela Militar, Las Condes, RM (Metropolitana)",1.119.000,Gastos comunes aproximados $ 279.000,92.8 m² totales / 2 dormitorios / 2 baños,3,2023-06-13,Publicado hace 34 días por Assetplan Chile,Edificio Vespucio Switch (1 Est. 1 Bod.) Vista Nororiente P,https://www.portalinmobiliario.com/MLC-1382972073-edificio-vespucio-switch-1-est-1-bod-vista-nororiente-p-_JM#position=14&search_layout=stack&type=item&tracking_id=1b0ad8db-69ee-4d45-a103-41cb543db9f1
"Av. Américo Vespucio Sur 345, Metro Escuela Militar, Las Condes, RM (Metropolitana)",1.200.500,Gastos comunes aproximados $ 190.500,66.5 m² totales / 1 dormitorio / 1 baño,3,2023-06-13,Publicado hace 34 días por Assetplan Chile,Edificio Vespucio Switch (1 Est. 1 Bod.) Vista Norponiente ,https://www.portalinmobiliario.com/MLC-1649859012-edificio-vespucio-switch-1-est-1-bod-vista-norponiente-_JM#position=15&search_layout=stack&type=item&tracking_id=1b0ad8db-69ee-4d45-a103-41cb543db9f1
"Av. Américo Vespucio Sur 345, Metro Escuela Militar, Las Condes, RM (Metropolitana)",1.027.500,Gastos comunes aproximados $ 190.500,55.6 m² totales / 1 dormitorio / 1 baño,3,2023-06-13,Publicado hace 34 días por Assetplan Chile,Edificio Vespucio Switch (1 Est. 1 Bod.) Vista Poniente Pis,https://www.portalinmobiliario.com/MLC-1649868002-edificio-vespucio-switch-1-est-1-bod-vista-poniente-pis-_JM#position=16&search_layout=stack&type=item&tracking_id=1b0ad8db-69ee-4d45-a103-41cb543db9f1
"Av. Américo Vespucio Sur 345, Metro Escuela Militar, Las Condes, RM (Metropolitana)",1.008.500,Gastos comunes aproximados $ 190.500,55.6 m² totales / 1 dormitorio / 1 baño,3,2023-06-13,Publicado hace 34 días por Assetplan Chile,Edificio Vespucio Switch (1 Est. 1 Bod.) Vista Poniente Pis,https://www.portalinmobiliario.com/MLC-1382925787-edificio-vespucio-switch-1-est-1-bod-vista-poniente-pis-_JM#position=17&search_layout=stack&type=item&tracking_id=1b0ad8db-69ee-4d45-a103-41cb543db9f1
"Av. Américo Vespucio Sur 345, Metro Escuela Militar, Las Condes, RM (Metropolitana)",1.014.500,Gastos comunes aproximados $ 190.500,56.3 m² totales / 1 dormitorio / 1 baño,3,2023-06-13,Publicado hace 34 días por Assetplan Chile,Edificio Vespucio Switch (1 Est. 1 Bod.) Vista Poniente Pis,https://www.portalinmobiliario.com/MLC-1382947377-edificio-vespucio-switch-1-est-1-bod-vista-poniente-pis-_JM#position=18&search_layout=stack&type=item&tracking_id=1b0ad8db-69ee-4d45-a103-41cb543db9f1
"Av. Américo Vespucio Sur 345, Metro Escuela Militar, Las Condes, RM (Metropolitana)",888.500,Gastos comunes aproximados $ 190.500,66.5 m² totales / 1 dormitorio / 1 baño,3,2023-06-13,Publicado hace 34 días por Assetplan Chile,Edificio Vespucio Switch (1 Est. 1 Bod.) Vista Norponiente ,https://www.portalinmobiliario.com/MLC-1382972071-edificio-vespucio-switch-1-est-1-bod-vista-norponiente-_JM#position=19&search_layout=stack&type=item&tracking_id=1b0ad8db-69ee-4d45-a103-41cb543db9f1
"Av. Américo Vespucio Sur 345, Metro Escuela Militar, Las Condes, RM (Metropolitana)",1.054.500,Gastos comunes aproximados $ 190.500,56.7 m² totales / 1 dormitorio / 1 baño,3,2023-06-13,Publicado hace 34 días por Assetplan Chile,Edificio Vespucio Switch (1 Est. 1 Bod.) Vista Poniente Pis,https://www.portalinmobiliario.com/MLC-1649835406-edificio-vespucio-switch-1-est-1-bod-vista-poniente-pis-_JM#position=20&search_layout=stack&type=item&tracking_id=1b0ad8db-69ee-4d45-a103-41cb543db9f1
"Av. Américo Vespucio Sur 345, Metro Escuela Militar, Las Condes, RM (Metropolitana)",1.181.500,Gastos comunes aproximados $ 190.500,66.5 m² totales / 1 dormitorio / 1 baño,3,2023-06-13,Publicado hace 42 días por Assetplan Chile,Edificio Vespucio Switch (1 Est. 1 Bod.) Vista Surponiente ,https://www.portalinmobiliario.com/MLC-1610697706-edificio-vespucio-switch-1-est-1-bod-vista-surponiente-_JM#position=21&search_layout=stack&type=item&tracking_id=1b0ad8db-69ee-4d45-a103-41cb543db9f1
"Av. Américo Vespucio Sur 345, Metro Escuela Militar, Las Condes, RM (Metropolitana)",1.027.500,Gastos comunes aproximados $ 190.500,56.3 m² totales / 1 dormitorio / 1 baño,3,2023-06-13,Publicado hace 34 días por Assetplan Chile,Edificio Vespucio Switch (1 Est. 1 Bod.) Vista Poniente Pis,https://www.portalinmobiliario.com/MLC-1649847334-edificio-vespucio-switch-1-est-1-bod-vista-poniente-pis-_JM#position=22&search_layout=stack&type=item&tracking_id=1b0ad8db-69ee-4d45-a103-41cb543db9f1
"Av. Américo Vespucio Sur 345, Metro Escuela Militar, Las Condes, RM (Metropolitana)",922.000,Gastos comunes aproximados $ 279.000,83.4 m² totales / 2 dormitorios / 2 baños,3,2023-06-13,Publicado hace 34 días por Assetplan Chile,Edificio Vespucio Switch (1 Est. 1 Bod.) Vista Oriente Piso,https://www.portalinmobiliario.com/MLC-1649735822-edificio-vespucio-switch-1-est-1-bod-vista-oriente-piso-_JM#position=23&search_layout=stack&type=item&tracking_id=1b0ad8db-69ee-4d45-a103-41cb543db9f1
"Av. Américo Vespucio Sur 345, Metro Escuela Militar, Las Condes, RM (Metropolitana)",961.500,Gastos comunes aproximados $ 190.500,66.5 m² totales / 1 dormitorio / 1 baño,3,2023-06-13,Publicado hace 34 días por Assetplan Chile,Edificio Vespucio Switch (1 Est. 1 Bod.) Vista Surponiente ,https://www.portalinmobiliario.com/MLC-1649859016-edificio-vespucio-switch-1-est-1-bod-vista-surponiente-_JM#position=24&search_layout=stack&type=item&tracking_id=1b0ad8db-69ee-4d45-a103-41cb543db9f1
"Av. Américo Vespucio Sur 345, Metro Escuela Militar, Las Condes, RM (Metropolitana)",1.041.500,Gastos comunes aproximados $ 190.500,55.6 m² totales / 1 dormitorio / 1 baño,3,2023-06-13,Publicado hace 34 días por Assetplan Chile,Edificio Vespucio Switch (1 Est. 1 Bod.) Vista Poniente Pis,https://www.portalinmobiliario.com/MLC-1382925771-edificio-vespucio-switch-1-est-1-bod-vista-poniente-pis-_JM#position=25&search_layout=stack&type=item&tracking_id=1b0ad8db-69ee-4d45-a103-41cb543db9f1
"Av. Américo Vespucio Sur 345, Metro Escuela Militar, Las Condes, RM (Metropolitana)",925.500,Gastos comunes aproximados $ 190.500,66.5 m² totales / 1 dormitorio / 1 baño,3,2023-06-13,Publicado hace 34 días por Assetplan Chile,Edificio Vespucio Switch (1 Est. 1 Bod.) Vista Surponiente ,https://www.portalinmobiliario.com/MLC-1649735816-edificio-vespucio-switch-1-est-1-bod-vista-surponiente-_JM#position=26&search_layout=stack&type=item&tracking_id=1b0ad8db-69ee-4d45-a103-41cb543db9f1
"Bustos, Campus Oriente, Providencia, RM (Metropolitana)",1.100.000,Gastos comunes aproximados $ 150.000,108 m² totales / 3 dormitorios / 2 baños,3,2023-06-13,Publicado hace 6 días por Houm,Departamento Bustos Id: 46025,https://www.portalinmobiliario.com/MLC-1391709067-departamento-bustos-id-46025-_JM#position=27&search_layout=stack&type=item&tracking_id=1b0ad8db-69ee-4d45-a103-41cb543db9f1
"Avenida Las Condes, Estoril, Las Condes, RM (Metropolitana)",860.000,Gastos comunes aproximados $ 180.000,78 m² totales / 2 dormitorios / 2 baños,3,2023-06-13,Publicado hace 4 días por Houm,Departamento Avenida Las Condes Id: 108932,https://www.portalinmobiliario.com/MLC-1727075554-departamento-avenida-las-condes-id-108932-_JM#position=28&search_layout=stack&type=item&tracking_id=1b0ad8db-69ee-4d45-a103-41cb543db9f1
"Nuevo I 2d 2b I 85 M2 I Raul Labbé, La Dehesa, Lo Barnechea, RM (Metropolitana)",23,Gastos comunes aproximados $ 160.000,71.78 m² totales / 2 dormitorios / 2 baños,3,2023-06-13,Publicado hace 1 día,Nuevos A Estrenar I 2d 2b I 70 M2 I 1e I Raul Labbé,https://www.portalinmobiliario.com/MLC-1392995781-nuevos-a-estrenar-i-2d-2b-i-70-m2-i-1e-i-raul-labbe-_JM#position=29&search_layout=stack&type=item&tracking_id=1b0ad8db-69ee-4d45-a103-41cb543db9f1
"Avenida Cristóbal Colón 4695, Las Condes, Chile, Sebastián Elcano, Las Condes, RM (Metropolitana)",1.190.000,Gastos comunes aproximados $ 180.000,135 m² totales / 3 dormitorios / 4 baños,3,2023-06-13,Publicado hace 2 meses,Gran Departamento 3d/4b En Las Condes Con Vistas Aseguradas ,https://www.portalinmobiliario.com/MLC-1386252069-gran-departamento-3d4b-en-las-condes-con-vistas-aseguradas-_JM#position=30&search_layout=stack&type=item&tracking_id=1b0ad8db-69ee-4d45-a103-41cb543db9f1
"Domingo Bondi 1190, Sebastián Elcano, Las Condes, RM (Metropolitana)",1.000.000,,108 m² totales / 2 dormitorios / 3 baños,3,2023-06-13,Publicado hace 20 días,Domingo Bondi /martin Alonso Pinzón Duplex,https://www.portalinmobiliario.com/MLC-1387172117-domingo-bondi-martin-alonso-pinzon-duplex-_JM#position=31&search_layout=stack&type=item&tracking_id=1b0ad8db-69ee-4d45-a103-41cb543db9f1
"Flor De Azucena 1 - 300, Las Condes, Chile, Nueva Las Condes, Las Condes, RM (Metropolitana)",26,Gastos comunes aproximados $ 190.000,92 m² totales / 3 dormitorios / 3 baños,3,2023-06-13,Publicado hace 26 días,Metro Manquehue /  Flor De Azucena / Los Militares,https://www.portalinmobiliario.com/MLC-1681101330-metro-manquehue-flor-de-azucena-los-militares-_JM#position=32&search_layout=stack&type=item&tracking_id=1b0ad8db-69ee-4d45-a103-41cb543db9f1
"Ezequías Alliende, Las Lilas, Providencia, RM (Metropolitana)",25,Gastos comunes aproximados $ 150.000,72 m² totales / 2 dormitorios / 2 baños,3,2023-06-13,Publicado hace 38 días por Houm,Departamento Ezequías Alliende Id: 83186,https://www.portalinmobiliario.com/MLC-1381190157-departamento-ezequias-alliende-id-83186-_JM#position=33&search_layout=stack&type=item&tracking_id=1b0ad8db-69ee-4d45-a103-41cb543db9f1
"Santo Domingo 534, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",900.000,,155 m² totales / 3 dormitorios / 2 baños,3,2023-06-13,Publicado hace 20 días,Precioso Depto Metro Bellas Artes 3d 2b,https://www.portalinmobiliario.com/MLC-1695080710-precioso-depto-metro-bellas-artes-3d-2b-_JM#position=34&search_layout=stack&type=item&tracking_id=1b0ad8db-69ee-4d45-a103-41cb543db9f1
"Suecia 1500 - 1800, Providencia, Chile, Providencia, RM (Metropolitana)",1.100.000,Gastos comunes aproximados $ 165.000,98 m² totales / 3 dormitorios / 2 baños,3,2023-06-13,Publicado hace 11 días,Arriendo Departamento Avenida Suecia Con Pocuro Providencia,https://www.portalinmobiliario.com/MLC-1719001300-arriendo-departamento-avenida-suecia-con-pocuro-providencia-_JM#position=35&search_layout=stack&type=item&tracking_id=1b0ad8db-69ee-4d45-a103-41cb543db9f1
"Alto Las Condes, Las Condes, RM (Metropolitana)",32,Gastos comunes aproximados $ 250.000,100 m² totales / 3 dormitorios / 2 baños,3,2023-06-13,Publicado hace 36 días por C21 Aprica,Arriendo Departamento 3 Dormitorios Las Condes,https://www.portalinmobiliario.com/MLC-1639636760-arriendo-departamento-3-dormitorios-las-condes-_JM#position=36&search_layout=stack&type=item&tracking_id=1b0ad8db-69ee-4d45-a103-41cb543db9f1
"Holanda 3607, Ñuñoa, Chile, Plaza Ñuñoa, Ñuñoa, RM (Metropolitana)",1.100.000,Gastos comunes aproximados $ 150.000,115 m² totales / 2 dormitorios / 2 baños,3,2023-06-13,Publicado hace 18 días por Granate Propiedades,"Arriendo Departamento Amoblado  Con Jacuzzi, Ñuñoa",https://www.portalinmobiliario.com/MLC-1387723845-arriendo-departamento-amoblado-con-jacuzzi-nunoa-_JM#position=37&search_layout=stack&type=item&tracking_id=1b0ad8db-69ee-4d45-a103-41cb543db9f1
"Lira 1 - 300, Santiago, Chile, Santa Isabel, Santiago, RM (Metropolitana)",900.000,Gastos comunes aproximados $ 135.000,85 m² totales / 3 dormitorios / 2 baños,3,2023-06-13,Publicado hace 11 días,"Departamento Amoblado En Arriendo Calle Lira, Santiago",https://www.portalinmobiliario.com/MLC-1719011802-departamento-amoblado-en-arriendo-calle-lira-santiago-_JM#position=38&search_layout=stack&type=item&tracking_id=1b0ad8db-69ee-4d45-a103-41cb543db9f1
"Sebastián Elcano / C. Colón, Sebastián Elcano, Las Condes, RM (Metropolitana)",1.150.000,Gastos comunes aproximados $ 180.000,130 m² totales / 4 dormitorios / 3 baños,3,2023-06-13,Publicado hace 9 días por Nilo Zucco Corredora Boutique,S. Elcano / Luminoso Y Con Vista / 4 Dorm Y 3 Baños ,https://www.portalinmobiliario.com/MLC-1720190598-s-elcano-luminoso-y-con-vista-4-dorm-y-3-banos-_JM#position=39&search_layout=stack&type=item&tracking_id=1b0ad8db-69ee-4d45-a103-41cb543db9f1
"Avenida Raúl Labbé, Lo Barnechea, RM (Metropolitana)",850.000,Gastos comunes aproximados $ 150.000,82 m² totales / 2 dormitorios / 2 baños,3,2023-06-13,Publicado hace 16 días por Houm,Departamento Avenida Raúl Labbé Id: 104536,https://www.portalinmobiliario.com/MLC-1389022609-departamento-avenida-raul-labbe-id-104536-_JM#position=40&search_layout=stack&type=item&tracking_id=1b0ad8db-69ee-4d45-a103-41cb543db9f1
"C. San José De La Sierra 11-23, Lo Barnechea, Región Metropolitana, Chile, Plaza San Enrique, Lo Barnechea, RM (Metropolitana)",27,Gastos comunes aproximados $ 180.000,87 m² totales / 2 dormitorios / 2 baños,3,2023-06-13,Publicado hace 38 días,Departamento Amoblado Con 2 Estacionamientos,https://www.portalinmobiliario.com/MLC-1631162514-departamento-amoblado-con-2-estacionamientos-_JM#position=41&search_layout=stack&type=item&tracking_id=1b0ad8db-69ee-4d45-a103-41cb543db9f1
"Ibsen 6599, Las Condes, Chile, Metro Manquehue - Apumanque, Las Condes, RM (Metropolitana)",1.100.000,Gastos comunes aproximados $ 226.000,125 m² totales / 3 dormitorios / 2 baños,3,2023-06-13,Publicado hace 3 meses,"Precioso Dpto 3d, 2b. En Excelente Sector De Las Condes.",https://www.portalinmobiliario.com/MLC-1386114717-precioso-dpto-3d-2b-en-excelente-sector-de-las-condes-_JM#position=42&search_layout=stack&type=item&tracking_id=1b0ad8db-69ee-4d45-a103-41cb543db9f1
"Camino La Pirámide, Bosques de la Pirámide, Huechuraba, RM (Metropolitana)",1.100.000,Gastos comunes aproximados $ 140.000,75 m² totales / 2 dormitorios / 2 baños,3,2023-06-13,Publicado hace 54 días por Houm,Departamento Camino La Pirámide Id: 106951,https://www.portalinmobiliario.com/MLC-1374802595-departamento-camino-la-piramide-id-106951-_JM#position=43&search_layout=stack&type=item&tracking_id=1b0ad8db-69ee-4d45-a103-41cb543db9f1
"Robles, La Dehesa, Lo Barnechea, RM (Metropolitana)",30,Gastos comunes aproximados $ 150.000,72 m² totales / 2 dormitorios / 2 baños,3,2023-06-13,Publicado hace 9 días por Houm,Departamento Robles Id: 109110,https://www.portalinmobiliario.com/MLC-1390873597-departamento-robles-id-109110-_JM#position=44&search_layout=stack&type=item&tracking_id=1b0ad8db-69ee-4d45-a103-41cb543db9f1
"Colon/ Hernando De Magallanes, Rotonda Atenas, Las Condes, RM (Metropolitana)",30,Gastos comunes aproximados $ 170.000,85 m² totales / 2 dormitorios / 2 baños,3,2023-06-13,Publicado hace 20 días,Departamento Colon / Hernando De Magallanes,https://www.portalinmobiliario.com/MLC-1695518020-departamento-colon-hernando-de-magallanes-_JM#position=45&search_layout=stack&type=item&tracking_id=1b0ad8db-69ee-4d45-a103-41cb543db9f1
"Juan Crisóstomo Jaques 2100 - 2400, Providencia, Chile, Los Leones, Providencia, RM (Metropolitana)",26,Gastos comunes aproximados $ 200.000,85 m² totales / 2 dormitorios / 2 baños,3,2023-06-13,Publicado hace 8 días por La Casa De Juana,Piso Juan Crisóstomo Jaques Ii/ Lyon,https://www.portalinmobiliario.com/MLC-1721197386-piso-juan-crisostomo-jaques-ii-lyon-_JM#position=46&search_layout=stack&type=item&tracking_id=1b0ad8db-69ee-4d45-a103-41cb543db9f1
"Av. Cristóbal Colón 3600 - 3900, Las Condes, Chile, Vaticano, Las Condes, RM (Metropolitana)",24,,100 m² totales / 2 dormitorios / 2 baños,3,2023-06-13,Publicado hace 6 días,"Av. Colón/alcántara.  Lindo Depto., ¡inmejorable Ubicación!",https://www.portalinmobiliario.com/MLC-1391668663-av-colonalcantara-lindo-depto-inmejorable-ubicacion-_JM#position=47&search_layout=stack&type=item&tracking_id=1b0ad8db-69ee-4d45-a103-41cb543db9f1
"Tupungato / Antuco - 2 Cuadras Mall Alto Las Condes, La Llavería, Vitacura, RM (Metropolitana)",1.200.000,Gastos comunes aproximados $ 170.000,100 m² totales / 2 dormitorios / 2 baños,3,2023-06-13,Publicado hace 5 días por Cariola Kroneberg Propiedades,Departamento En Arriendo En Vitacura,https://www.portalinmobiliario.com/MLC-1391889589-departamento-en-arriendo-en-vitacura-_JM#position=48&search_layout=stack&type=item&tracking_id=1b0ad8db-69ee-4d45-a103-41cb543db9f1
"Av. Manquehue Nte. 900 - 1200, Las Condes, Chile, Parque Arauco, Las Condes, RM (Metropolitana)",1.100.000,Gastos comunes aproximados $ 90.000,55 m² totales / 1 dormitorio / 1 baño,3,2023-06-13,Publicado hace 1 día,Excelente Depto Un Dorm. Nuevo A Estrenar Amoblado,https://www.portalinmobiliario.com/MLC-1730730450-excelente-depto-un-dorm-nuevo-a-estrenar-amoblado-_JM#position=49&search_layout=stack&type=item&tracking_id=1b0ad8db-69ee-4d45-a103-41cb543db9f1
"Avenida Cristóbal Colón 4800 - 5100, Las Condes, Chile, Sebastián Elcano, Las Condes, RM (Metropolitana)",30,Gastos comunes aproximados $ 160.000,87 m² totales / 2 dormitorios / 2 baños,3,2023-06-13,Publicado hace 6 días,"Amplio Y Moderno 2d/2b, Impecable, Año 2021, Almagro",https://www.portalinmobiliario.com/MLC-1724947282-amplio-y-moderno-2d2b-impecable-ano-2021-almagro-_JM#position=50&search_layout=stack&type=item&tracking_id=1b0ad8db-69ee-4d45-a103-41cb543db9f1
"Avenida Manquehue Sur & Avenida Cristóbal Colón, Las Condes, Chile, Rotonda Atenas, Las Condes, RM (Metropolitana)",1.200.000,Gastos comunes aproximados $ 230.000,145 m² totales / 4 dormitorios / 4 baños,3,2023-06-13,Publicado hace 5 días,Departamento Excelente Orientación Nor-oriente. Muy Amplio,https://www.portalinmobiliario.com/MLC-1391884837-departamento-excelente-orientacion-nor-oriente-muy-amplio-_JM#position=1&search_layout=stack&type=item&tracking_id=954ffddc-ea4d-4aaf-aeb5-c217910a8462
"Domingo Faustino Sarmiento, Ñuñoa, Chile, Metro Monseñor Eyzaguirre, Ñuñoa, RM (Metropolitana)",980.000,Gastos comunes aproximados $ 200.000,107 m² totales / 3 dormitorios / 2 baños,3,2023-06-13,Publicado hace 1 día,Depto Amplio De 107 M2 Cerca Metro Monseñor Eyzaguirre,https://www.portalinmobiliario.com/MLC-1393029529-depto-amplio-de-107-m2-cerca-metro-monsenor-eyzaguirre-_JM#position=2&search_layout=stack&type=item&tracking_id=954ffddc-ea4d-4aaf-aeb5-c217910a8462
"Avenida Sucre 2362, Ñuñoa, Chile, Metro Ñuñoa, Ñuñoa, RM (Metropolitana)",970.000,Gastos comunes aproximados $ 130.000,120 m² totales / 2 dormitorios / 2 baños,3,2023-06-13,Publicado hace 3 días,"Arriendo Depto En Sucre Con Jardín , Ñuñoa",https://www.portalinmobiliario.com/MLC-1392432137-arriendo-depto-en-sucre-con-jardin-nunoa-_JM#position=3&search_layout=stack&type=item&tracking_id=954ffddc-ea4d-4aaf-aeb5-c217910a8462
"La Cabaña 1 - 300, Las Condes, Chile, Mall Sport, Las Condes, RM (Metropolitana)",25,Gastos comunes aproximados $ 176.000,80 m² totales / 2 dormitorios / 2 baños,3,2023-06-13,Publicado hace 1 día,Departamento Excelente Ubicación ,https://www.portalinmobiliario.com/MLC-1730734488-departamento-excelente-ubicacion-_JM#position=4&search_layout=stack&type=item&tracking_id=954ffddc-ea4d-4aaf-aeb5-c217910a8462
"Los Militares 5151, Las Condes, Chile, Nueva Las Condes, Las Condes, RM (Metropolitana)",950.000,Gastos comunes aproximados $ 160.000,90 m² totales / 3 dormitorios / 2 baños,3,2023-06-13,Publicado hace 2 meses,Arriendo Departamento En Los Militares,https://www.portalinmobiliario.com/MLC-1361864595-arriendo-departamento-en-los-militares-_JM#position=5&search_layout=stack&type=item&tracking_id=954ffddc-ea4d-4aaf-aeb5-c217910a8462
