direccion,precio,gastos_comunes,caracteristicas,num_caracteristicas,fecha_descarga,fecha_publicacion,titulo,url
"Hermanos Cabot 7818, Las Condes, Chile, Alto Las Condes, Las Condes, RM (Metropolitana)",60,Gastos comunes aproximados $ 360.000,180 m² totales / 3 dormitorios / 3 baños,3,2023-06-14,Publicado hace 2 meses,"Departamento Renovado 3d/3b, 2e/2b, Las Condes",https://www.portalinmobiliario.com/MLC-1372532587-departamento-renovado-3d3b-2e2b-las-condes-_JM#position=11&search_layout=stack&type=item&tracking_id=fafbf691-ac77-4a3d-b13d-a89644be4a21
"Hermanos Cabot - Geronimo Alderete, Alto Las Condes, Las Condes, RM (Metropolitana)",48,Gastos comunes aproximados $ 380.000,160 m² totales / 3 dormitorios / 3 baños,3,2023-06-14,Publicado hace 30 días por Javier Cerpa Propiedades,Hermanos Cabot - Geronimo Alderete,https://www.portalinmobiliario.com/MLC-1384119573-hermanos-cabot-geronimo-alderete-_JM#position=12&search_layout=stack&type=item&tracking_id=fafbf691-ac77-4a3d-b13d-a89644be4a21
"Estoril Sector Clinica Las Condes, Estoril, Las Condes, RM (Metropolitana)",50,Gastos comunes aproximados $ 240.000,150 m² totales / 3 dormitorios / 4 baños,3,2023-06-14,Publicado hace 3 meses,"Nuevo En Estoril En Condominio De Alto Estandar, Silencioso",https://www.portalinmobiliario.com/MLC-1382576480-nuevo-en-estoril-en-condominio-de-alto-estandar-silencioso-_JM#position=13&search_layout=stack&type=item&tracking_id=fafbf691-ac77-4a3d-b13d-a89644be4a21
"Portal La Dehesa, La Dehesa, Lo Barnechea, RM (Metropolitana)",55,Gastos comunes aproximados $ 450.000,490 m² totales / 4 dormitorios / 5 baños,3,2023-06-14,Publicado hace 2 meses por El Algarrobo Propiedades,Departamento Con Jardín Y Basemet,https://www.portalinmobiliario.com/MLC-1412700756-departamento-con-jardin-y-basemet-_JM#position=14&search_layout=stack&type=item&tracking_id=fafbf691-ac77-4a3d-b13d-a89644be4a21
"Penthouse Tríplex Con Piscina: San Damian / Las Mercedes, San Damián, Las Condes, RM (Metropolitana)",120,Gastos comunes aproximados $ 500.000,545 m² totales / 4 dormitorios / 3 baños,3,2023-06-14,Publicado hace 33 días por Romo Propiedades,Venta Penthouse Tríplex Las Condes: San Damián,https://www.portalinmobiliario.com/MLC-1383460439-venta-penthouse-triplex-las-condes-san-damian-_JM#position=15&search_layout=stack&type=item&tracking_id=fafbf691-ac77-4a3d-b13d-a89644be4a21
"Isidora Goyenechea 2700 - 3000, Las Condes, Chile, Barrio El Golf, Las Condes, RM (Metropolitana)",56,Gastos comunes aproximados $ 610.000,114.6 m² totales / 1 dormitorio / 2 baños,3,2023-06-14,Publicado hace 55 días," Departamento En Arriendo,  W Residences ",https://www.portalinmobiliario.com/MLC-1560620416-departamento-en-arriendo-w-residences-_JM#position=16&search_layout=stack&type=item&tracking_id=fafbf691-ac77-4a3d-b13d-a89644be4a21
"Espectacular Departamento Nuevo 4 Dorms. San Damián, Tabancura, Vitacura, RM (Metropolitana)",73,Gastos comunes aproximados $ 500.000,255 m² totales / 4 dormitorios / 4 baños,3,2023-06-14,Publicado hace 3 meses,Espectacular Nuevo 4 Dorms. En San Damián ,https://www.portalinmobiliario.com/MLC-1387652252-espectacular-nuevo-4-dorms-en-san-damian-_JM#position=17&search_layout=stack&type=item&tracking_id=fafbf691-ac77-4a3d-b13d-a89644be4a21
"Camino De La Huerta 3920, Los Trapenses, Lo Barnechea, RM (Metropolitana)",90,Gastos comunes aproximados $ 600.000,323 m² totales / 4 dormitorios / 5 baños,3,2023-06-14,Publicado hace 2 meses,Arriendo Duplex C/ La Mejor Vista Del Valle De Los Trapenses,https://www.portalinmobiliario.com/MLC-1386621343-arriendo-duplex-c-la-mejor-vista-del-valle-de-los-trapenses-_JM#position=18&search_layout=stack&type=item&tracking_id=fafbf691-ac77-4a3d-b13d-a89644be4a21
"El Peral, La Dehesa, Lo Barnechea, RM (Metropolitana)",59,Gastos comunes aproximados $ 270.000,221 m² totales / 4 dormitorios / 4 baños,3,2023-06-14,Publicado hace 58 días por Houm,Departamento El Peral Id: 86785,https://www.portalinmobiliario.com/MLC-1547647646-departamento-el-peral-id-86785-_JM#position=19&search_layout=stack&type=item&tracking_id=fafbf691-ac77-4a3d-b13d-a89644be4a21
"Espectacular Departamento Nuevo 4 Dorms. San Damián, Tabancura, Vitacura, RM (Metropolitana)",70,Gastos comunes aproximados $ 500.000,255 m² totales / 4 dormitorios / 4 baños,3,2023-06-14,Publicado hace 20 días,Espectacular Departamento Nuevo De 4 Dorm. En San Damián,https://www.portalinmobiliario.com/MLC-1387214965-espectacular-departamento-nuevo-de-4-dorm-en-san-damian-_JM#position=20&search_layout=stack&type=item&tracking_id=fafbf691-ac77-4a3d-b13d-a89644be4a21
"Exclusivo Departamento Nuevo 4 Dormitorios San Damián, Tabancura, Vitacura, RM (Metropolitana)",75,Gastos comunes aproximados $ 500.000,259 m² totales / 4 dormitorios / 4 baños,3,2023-06-14,Publicado hace 3 meses,Espectacular Depto. Nuevo 3 Dorms Y Estar En San Damian,https://www.portalinmobiliario.com/MLC-1360168855-espectacular-depto-nuevo-3-dorms-y-estar-en-san-damian-_JM#position=21&search_layout=stack&type=item&tracking_id=fafbf691-ac77-4a3d-b13d-a89644be4a21
"Metro Escuela Militar, Las Condes, RM (Metropolitana)",51,Gastos comunes aproximados $ 380.000,177 m² totales / 3 dormitorios / 3 baños,3,2023-06-14,Publicado hace 18 días,"Departamento En Arriendo 3d, 3b, 2e, La Gioconda - Escuel...",https://www.portalinmobiliario.com/MLC-1388626361-departamento-en-arriendo-3d-3b-2e-la-gioconda-escuel-_JM#position=22&search_layout=stack&type=item&tracking_id=fafbf691-ac77-4a3d-b13d-a89644be4a21
"Sta. María 5400 - 5700, Vitacura, Santiago, Región Metropolitana, Chile, Santa María de Manquehue, Vitacura, RM (Metropolitana)",110,Gastos comunes aproximados $ 850.000,281 m² totales / 5 dormitorios / 5 baños,3,2023-06-14,Publicado hace 32 días,Lujoso Departamento Con Vista Al Club De Polo,https://www.portalinmobiliario.com/MLC-1661452424-lujoso-departamento-con-vista-al-club-de-polo-_JM#position=23&search_layout=stack&type=item&tracking_id=fafbf691-ac77-4a3d-b13d-a89644be4a21
"Departamento Amoblado 3 Dormitorios El Golf, Barrio El Golf, Las Condes, RM (Metropolitana)",55,Gastos comunes aproximados $ 350.000,150 m² totales / 3 dormitorios / 3 baños,3,2023-06-14,Publicado hace 25 días,Departamento Amoblado En Arriendo De 3 Dorm. En Las Condes,https://www.portalinmobiliario.com/MLC-1385839915-departamento-amoblado-en-arriendo-de-3-dorm-en-las-condes-_JM#position=24&search_layout=stack&type=item&tracking_id=fafbf691-ac77-4a3d-b13d-a89644be4a21
"Colegio Craighouse - Pie Andino, Los Trapenses, Lo Barnechea, RM (Metropolitana)",75,Gastos comunes aproximados $ 370.000,500 m² totales / 4 dormitorios / 5 baños,3,2023-06-14,Publicado hace 8 días por Javier Cerpa Propiedades,Colegio Craighouse - Pie Andino,https://www.portalinmobiliario.com/MLC-1721194838-colegio-craighouse-pie-andino-_JM#position=25&search_layout=stack&type=item&tracking_id=fafbf691-ac77-4a3d-b13d-a89644be4a21
"No uses servicios de pago anónimos para pagar, reservar o adelantar dinero sin haber visto el inmueble.",110,Gastos comunes aproximados $ 850.000,,0,2023-06-14,Publicado hace 20 días,Duplex 4 Dorm. En Arriendo Sector Lomas La Dehesa,https://www.portalinmobiliario.com/MLC-1387202107-duplex-4-dorm-en-arriendo-sector-lomas-la-dehesa-_JM#position=26&search_layout=stack&type=item&tracking_id=fafbf691-ac77-4a3d-b13d-a89644be4a21
"Subida Santa Teresa-cerca Manquehue Oriente, Lo Curro, Vitacura, RM (Metropolitana)",98,Gastos comunes aproximados $ 1.200.000,567 m² totales / 4 dormitorios / 5 baños,3,2023-06-14,Publicado hace 2 meses,Departamento En Arriendo De 4 Dorm. En Vitacura,https://www.portalinmobiliario.com/MLC-1367250227-departamento-en-arriendo-de-4-dorm-en-vitacura-_JM#position=27&search_layout=stack&type=item&tracking_id=fafbf691-ac77-4a3d-b13d-a89644be4a21
"Benjamin, Barrio El Golf, Las Condes, RM (Metropolitana)",2.190.000,Gastos comunes aproximados $ 250.000,160 m² totales / 3 dormitorios / 3 baños,3,2023-06-14,Publicado hace 14 días por Houm,Departamento Benjamin Id: 108593,https://www.portalinmobiliario.com/MLC-1389779745-departamento-benjamin-id-108593-_JM#position=28&search_layout=stack&type=item&tracking_id=fafbf691-ac77-4a3d-b13d-a89644be4a21
"Hotel W, Las Condes, Chile, Barrio El Golf, Las Condes, RM (Metropolitana)",1.800.000,Gastos comunes aproximados $ 500.000,80 m² totales / 1 dormitorio / 2 baños,3,2023-06-14,Publicado hace 28 días,Espectacular Departamento Amoblado En Hotel W,https://www.portalinmobiliario.com/MLC-1675353836-espectacular-departamento-amoblado-en-hotel-w-_JM#position=29&search_layout=stack&type=item&tracking_id=fafbf691-ac77-4a3d-b13d-a89644be4a21
"Manquehue Oriente-santa María Manquehue-raimundo Larraín, Lo Curro, Vitacura, RM (Metropolitana)",85,Gastos comunes aproximados $ 900.000,370 m² totales / 3 dormitorios / 4 baños,3,2023-06-14,Publicado hace 46 días,Departamento En Arriendo De 3 Dorm. En Vitacura,https://www.portalinmobiliario.com/MLC-1378533077-departamento-en-arriendo-de-3-dorm-en-vitacura-_JM#position=30&search_layout=stack&type=item&tracking_id=fafbf691-ac77-4a3d-b13d-a89644be4a21
"Carolina Rabat / Santa Maria Manquehue, Santa María de Manquehue, Vitacura, RM (Metropolitana)",77,Gastos comunes aproximados $ 900.000,300 m² totales / 4 dormitorios / 4 baños,3,2023-06-14,Publicado hace 29 días,Lindisimo I 4d 4b I Sala De Estar I 4e I Sta Maria Manquehue,https://www.portalinmobiliario.com/MLC-1384437539-lindisimo-i-4d-4b-i-sala-de-estar-i-4e-i-sta-maria-manquehue-_JM#position=31&search_layout=stack&type=item&tracking_id=fafbf691-ac77-4a3d-b13d-a89644be4a21
"Presidente Riesco 4200 - 4500, Las Condes, Chile, Las Condes, RM (Metropolitana)",100,Gastos comunes aproximados $ 500.000,300 m² totales / 3 dormitorios / 3 baños,3,2023-06-14,Publicado hace 8 días,¡departamento Dúplex Con Vista Al Club El Golf! ,https://www.portalinmobiliario.com/MLC-1721271950-departamento-duplex-con-vista-al-club-el-golf-_JM#position=32&search_layout=stack&type=item&tracking_id=fafbf691-ac77-4a3d-b13d-a89644be4a21
"Las Mercedes  660, San Damián, Las Condes, RM (Metropolitana)",155,,500 m² totales / 4 dormitorios / 5 baños,3,2023-06-14,Publicado hace 15 días,Maravilloso Depto. Con Jardín Y Piscina Privada. San Damián.,https://www.portalinmobiliario.com/MLC-1710484916-maravilloso-depto-con-jardin-y-piscina-privada-san-damian-_JM#position=33&search_layout=stack&type=item&tracking_id=fafbf691-ac77-4a3d-b13d-a89644be4a21
"Morandé 322, Santiago, Chile, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",70,Gastos comunes aproximados $ 13,220 m² totales / 8 dormitorios / 6 baños,3,2023-06-14,Publicado hace 10 meses,Oficina En Prestigiosa Ubicación De Santiago Centro,https://www.portalinmobiliario.com/MLC-1680682636-oficina-en-prestigiosa-ubicacion-de-santiago-centro-_JM#position=34&search_layout=stack&type=item&tracking_id=fafbf691-ac77-4a3d-b13d-a89644be4a21
"Lo Barnechea, RM (Metropolitana)",57,Gastos comunes aproximados $ 400.000,190 m² totales / 3 dormitorios / 3 baños,3,2023-06-14,Publicado hace 43 días por Engel & Voelkers Los Trapenses,Los Nogales,https://www.portalinmobiliario.com/MLC-1607337856-los-nogales-_JM#position=35&search_layout=stack&type=item&tracking_id=fafbf691-ac77-4a3d-b13d-a89644be4a21
"La Dehesa, Lo Barnechea, RM (Metropolitana)",55,,164 m² totales / 3 dormitorios / 2 baños,3,2023-06-14,Publicado hace 11 días por Engel & Voelkers Los Trapenses,Departamento La Dehesa Central,https://www.portalinmobiliario.com/MLC-1390701019-departamento-la-dehesa-central-_JM#position=36&search_layout=stack&type=item&tracking_id=fafbf691-ac77-4a3d-b13d-a89644be4a21
"La Dehesa Central / El Tranque / A Pasos Del Portal La Dehesa, La Dehesa, Lo Barnechea, RM (Metropolitana)",50,Gastos comunes aproximados $ 360.000,175 m² totales / 3 dormitorios / 3 baños,3,2023-06-14,Publicado hace 4 días,El Tranque / Clinica Alemana La Dehesa,https://www.portalinmobiliario.com/MLC-1727753440-el-tranque-clinica-alemana-la-dehesa-_JM#position=37&search_layout=stack&type=item&tracking_id=fafbf691-ac77-4a3d-b13d-a89644be4a21
"Benjamin 2929, Las Condes, Chile, Barrio El Golf, Las Condes, RM (Metropolitana)",50,Gastos comunes aproximados $ 230.000,220 m² totales / 4 dormitorios / 4 baños,3,2023-06-14,Publicado hace 6 días,Benjamín / Isidora Goyenechea,https://www.portalinmobiliario.com/MLC-1725568142-benjamin-isidora-goyenechea-_JM#position=38&search_layout=stack&type=item&tracking_id=fafbf691-ac77-4a3d-b13d-a89644be4a21
"Alsacia 1 - 300, Las Condes, Chile, Barrio El Golf, Las Condes, RM (Metropolitana)",1.700.000,Gastos comunes aproximados $ 150.000,150 m² totales / 3 dormitorios / 4 baños,3,2023-06-14,Publicado hace 3 días,Departamento Remodelado En Arriendo En Barrio El Golf 3d+4b,https://www.portalinmobiliario.com/MLC-1392439199-departamento-remodelado-en-arriendo-en-barrio-el-golf-3d4b-_JM#position=39&search_layout=stack&type=item&tracking_id=fafbf691-ac77-4a3d-b13d-a89644be4a21
"Mirador De San Damian / Hamilton, San Carlos de Apoquindo, Las Condes, RM (Metropolitana)",100,Gastos comunes aproximados $ 1.200.000,900 m² totales / 4 dormitorios / 4 baños,3,2023-06-14,Publicado hace 1 día por Benavente Mozó Propiedades,Departamento En Arriendo De 4 Dorm. En Las Condes,https://www.portalinmobiliario.com/MLC-1730729792-departamento-en-arriendo-de-4-dorm-en-las-condes-_JM#position=40&search_layout=stack&type=item&tracking_id=fafbf691-ac77-4a3d-b13d-a89644be4a21
"Alberto Le Blanc 1500 - 1800, Lo Barnechea, Chile, La Dehesa, Lo Barnechea, RM (Metropolitana)",75,Gastos comunes aproximados $ 550.000,271 m² totales / 4 dormitorios / 5 baños,3,2023-06-14,Publicado hace 2 meses,"Impecable Duplex, Vistas Despejadas A Pasos De Av La Dehesa",https://www.portalinmobiliario.com/MLC-1437575948-impecable-duplex-vistas-despejadas-a-pasos-de-av-la-dehesa-_JM#position=41&search_layout=stack&type=item&tracking_id=fafbf691-ac77-4a3d-b13d-a89644be4a21
"Santa Maria De Manquehue - Parque Carolina Rabat ¡¡ Disponibilidad Inmediata¡¡, Santa María de Manquehue, Vitacura, RM (Metropolitana)",68,Gastos comunes aproximados $ 800.000,222 m² totales / 4 dormitorios / 3 baños,3,2023-06-14,Publicado hace 2 meses,Parque Carolina Rabat Con 2 Estacionamientos Y Bodega,https://www.portalinmobiliario.com/MLC-1365450089-parque-carolina-rabat-con-2-estacionamientos-y-bodega-_JM#position=42&search_layout=stack&type=item&tracking_id=fafbf691-ac77-4a3d-b13d-a89644be4a21
"Depto 4d 4b| Living Comedor Separados|240 Mts2 (57 Uf)| El Golf, Barrio El Golf, Las Condes, RM (Metropolitana)",57,Gastos comunes aproximados $ 400.000,240 m² totales / 4 dormitorios / 4 baños,3,2023-06-14,Publicado hace 2 meses,Arriendo Dpto 4d 4b Mas Servicios/piso 19 Nororiente/el Golf,https://www.portalinmobiliario.com/MLC-1412667128-arriendo-dpto-4d-4b-mas-serviciospiso-19-nororienteel-golf-_JM#position=43&search_layout=stack&type=item&tracking_id=fafbf691-ac77-4a3d-b13d-a89644be4a21
"Carlos Alvarado 5487, Las Condes, Chile, Sebastián Elcano, Las Condes, RM (Metropolitana)",65,Gastos comunes aproximados $ 320.000,270 m² totales / 3 dormitorios / 2 baños,3,2023-06-14,Publicado hace 35 días,Penthouse Con Vista Despejada Y Excelente Ubicación,https://www.portalinmobiliario.com/MLC-1382452661-penthouse-con-vista-despejada-y-excelente-ubicacion-_JM#position=44&search_layout=stack&type=item&tracking_id=fafbf691-ac77-4a3d-b13d-a89644be4a21
"Américo Vespucio Norte 900 - 1200, Las Condes, Chile, Parque Arauco, Las Condes, RM (Metropolitana)",50,Gastos comunes aproximados $ 310.000,170 m² totales / 3 dormitorios / 2 baños,3,2023-06-14,Publicado hace 3 meses,Señorial Depto Con Vista Inigualable C Golf,https://www.portalinmobiliario.com/MLC-1378560358-senorial-depto-con-vista-inigualable-c-golf-_JM#position=45&search_layout=stack&type=item&tracking_id=fafbf691-ac77-4a3d-b13d-a89644be4a21
"Av. El Tranque 12300 - 12600, Lo Barnechea, Región Metropolitana, Chile, La Dehesa, Lo Barnechea, RM (Metropolitana)",52,Gastos comunes aproximados $ 270.000,207 m² totales / 4 dormitorios / 4 baños,3,2023-06-14,Publicado hace 2 meses,"Triplex + Azotea, Jacuzzi, Equipo Clima | Portal La Dehesa",https://www.portalinmobiliario.com/MLC-1434362978-triplex-azotea-jacuzzi-equipo-clima-portal-la-dehesa-_JM#position=46&search_layout=stack&type=item&tracking_id=fafbf691-ac77-4a3d-b13d-a89644be4a21
"El Vergel 2700 - 3000, Providencia, Chile, Las Lilas, Providencia, RM (Metropolitana)",1.600.000,Gastos comunes aproximados $ 300.000,250 m² totales / 3 dormitorios / 2 baños,3,2023-06-14,Publicado hace 20 días,Depto Remodelado 3d 2b (+ Servicios) Plaza Las Lilas ,https://www.portalinmobiliario.com/MLC-1695937314-depto-remodelado-3d-2b-servicios-plaza-las-lilas-_JM#position=47&search_layout=stack&type=item&tracking_id=fafbf691-ac77-4a3d-b13d-a89644be4a21
"Presidente Kennedy - Vitacura, Parque Bicentenario, Vitacura, RM (Metropolitana)",1.900.000,Gastos comunes aproximados $ 450.000,304 m² totales / 4 dormitorios / 4 baños,3,2023-06-14,Publicado hace 57 días,Departamento En Arriendo De 4 Dorm. En Vitacura,https://www.portalinmobiliario.com/MLC-1551716654-departamento-en-arriendo-de-4-dorm-en-vitacura-_JM#position=48&search_layout=stack&type=item&tracking_id=fafbf691-ac77-4a3d-b13d-a89644be4a21
"Tabancura 1500 - 1800, Vitacura, Chile, Tabancura, Vitacura, RM (Metropolitana)",1.700.000,Gastos comunes aproximados $ 280.000,164.5 m² totales / 4 dormitorios / 4 baños,3,2023-06-14,Publicado hace 34 días,Colegio Tabancura Con Hermosa Vista Despejada Nororiente,https://www.portalinmobiliario.com/MLC-1382951977-colegio-tabancura-con-hermosa-vista-despejada-nororiente-_JM#position=49&search_layout=stack&type=item&tracking_id=fafbf691-ac77-4a3d-b13d-a89644be4a21
"El Tranque Interior 12300 - 12600, Lo Barnechea, Chile, La Dehesa, Lo Barnechea, RM (Metropolitana)",58,Gastos comunes aproximados $ 250.000,200 m² totales / 3 dormitorios / 4 baños,3,2023-06-14,Publicado hace 20 días,Exclusivo / Moderno / Azotea Privada / Sector El Tranque,https://www.portalinmobiliario.com/MLC-1696141396-exclusivo-moderno-azotea-privada-sector-el-tranque-_JM#position=50&search_layout=stack&type=item&tracking_id=fafbf691-ac77-4a3d-b13d-a89644be4a21
"Condominio Parques Del Monasterio, Los Trapenses, Lo Barnechea, RM (Metropolitana)",55,Gastos comunes aproximados $ 260.000,180 m² totales / 3 dormitorios / 4 baños,3,2023-06-14,Publicado hace 26 días,"2 Dormitorios En Suite, Amplia Sala De Estar 140m2+40ter",https://www.portalinmobiliario.com/MLC-1385423693-2-dormitorios-en-suite-amplia-sala-de-estar-140m24340ter-_JM#position=1&search_layout=stack&type=item&tracking_id=eb6e9e34-f482-4b71-8be6-575e320b9b9f
"El Radal 2, Lo Barnechea, Región Metropolitana, Chile, La Dehesa, Lo Barnechea, RM (Metropolitana)",2.290.000,Gastos comunes aproximados $ 400.000,225 m² totales / 4 dormitorios / 5 baños,3,2023-06-14,Publicado hace 2 meses,"Depto. 3 Dorms En Suite + Estar + Servicios, En Parque 2 Hás",https://www.portalinmobiliario.com/MLC-1391288375-depto-3-dorms-en-suite-estar-servicios-en-parque-2-has-_JM#position=2&search_layout=stack&type=item&tracking_id=eb6e9e34-f482-4b71-8be6-575e320b9b9f
"Las Araucarias 1750, 7690104 Lo Barnechea, Región Metropolitana, Chile, La Dehesa, Lo Barnechea, RM (Metropolitana)",1.700.000,Gastos comunes aproximados $ 200.000,185 m² totales / 3 dormitorios / 5 baños,3,2023-06-14,Publicado hace 8 días,Precioso Departamento Amplio A Pasos Colegio Nido De Aguilas,https://www.portalinmobiliario.com/MLC-1721789072-precioso-departamento-amplio-a-pasos-colegio-nido-de-aguilas-_JM#position=3&search_layout=stack&type=item&tracking_id=eb6e9e34-f482-4b71-8be6-575e320b9b9f
"Avda Costanera Sur - Club De Campo, Tabancura, Vitacura, RM (Metropolitana)",80,,255 m² totales / 4 dormitorios / 4 baños,3,2023-06-14,Publicado hace 33 días,Departamento En Arriendo De 4 Dorm. En Vitacura,https://www.portalinmobiliario.com/MLC-1655207500-departamento-en-arriendo-de-4-dorm-en-vitacura-_JM#position=4&search_layout=stack&type=item&tracking_id=eb6e9e34-f482-4b71-8be6-575e320b9b9f
"Avenida La Plaza 1200 - 1500, Las Condes, Chile, San Carlos de Apoquindo, Las Condes, RM (Metropolitana)",45,Gastos comunes aproximados $ 300.000,137 m² totales / 4 dormitorios / 4 baños,3,2023-06-14,Publicado hace 20 días,"Departamento En San Carlos De Apoquindo, Avenida La Plaza.",https://www.portalinmobiliario.com/MLC-1387232055-departamento-en-san-carlos-de-apoquindo-avenida-la-plaza-_JM#position=5&search_layout=stack&type=item&tracking_id=eb6e9e34-f482-4b71-8be6-575e320b9b9f
"Portal La Dehesa, La Dehesa, Lo Barnechea, RM (Metropolitana)",1.900.000,Gastos comunes aproximados $ 312.000,203 m² totales / 4 dormitorios / 4 baños,3,2023-06-14,Publicado hace 15 días,Departamento En Arriendo En Lo Barnechea,https://www.portalinmobiliario.com/MLC-1710363798-departamento-en-arriendo-en-lo-barnechea-_JM#position=6&search_layout=stack&type=item&tracking_id=eb6e9e34-f482-4b71-8be6-575e320b9b9f
"Calle San José De La Sierra & Av. Las Condes, Las Condes, Región Metropolitana, Chile, Las Condes, RM (Metropolitana)",55,Gastos comunes aproximados $ 500.000,268 m² totales / 3 dormitorios / 3 baños,3,2023-06-14,Publicado hace 4 meses,Directo Dueño 4 Habitaciones+servicio 230mt Pasos Mall Sport,https://www.portalinmobiliario.com/MLC-1691338972-directo-dueno-4-habitacionesservicio-230mt-pasos-mall-sport-_JM#position=7&search_layout=stack&type=item&tracking_id=eb6e9e34-f482-4b71-8be6-575e320b9b9f
