direccion,precio,gastos_comunes,caracteristicas,num_caracteristicas,fecha_descarga,fecha_publicacion,titulo,url
"Av. Almte. Blanco Encalada 2527, Barrio República, Santiago, RM (Metropolitana)",370.000,Gastos comunes aproximados $ 65.000,37.58 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 9 días por Assetplan Chile,Edificio Av. Almte. Blanco Encalada (1 Est. 1 Bod.) Vista N,https://www.portalinmobiliario.com/MLC-1639979762-edificio-av-almte-blanco-encalada-1-est-1-bod-vista-n-_JM#position=13&search_layout=stack&type=item&tracking_id=d8c0494b-aa36-4ecd-a54c-2803ef581330
"San Diego 313, Parque Almagro, Santiago, RM (Metropolitana)",280.000,Gastos comunes aproximados $ 35.000,25 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 35 días por Assetplan Chile,Edificio San Diego Vista Norte Piso 15,https://www.portalinmobiliario.com/MLC-1531365548-edificio-san-diego-vista-norte-piso-15-_JM#position=14&search_layout=stack&type=item&tracking_id=d8c0494b-aa36-4ecd-a54c-2803ef581330
"Gral. Bulnes 158, Barrio Yungay, Santiago, RM (Metropolitana)",290.000,Gastos comunes aproximados $ 50.000,26.4 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 8 días por Assetplan Chile,Edificio Gral. Bulnes (1 Bod.) Vista Poniente Piso 1,https://www.portalinmobiliario.com/MLC-1382429285-edificio-gral-bulnes-1-bod-vista-poniente-piso-1-_JM#position=15&search_layout=stack&type=item&tracking_id=d8c0494b-aa36-4ecd-a54c-2803ef581330
"Zenteno 1490, Parque O'Higgins, Santiago, RM (Metropolitana)",310.000,Gastos comunes aproximados $ 45.000,40 m² totales / 2 dormitorios / 1 baño,3,2023-05-17,Publicado hace 8 días por Assetplan Chile,Edificio Zenteno (1 Bod.) Vista Sur Piso 11,https://www.portalinmobiliario.com/MLC-1644615150-edificio-zenteno-1-bod-vista-sur-piso-11-_JM#position=16&search_layout=stack&type=item&tracking_id=d8c0494b-aa36-4ecd-a54c-2803ef581330
"Matucana 31, Barrio Yungay, Santiago, RM (Metropolitana)",428.000,Gastos comunes aproximados $ 80.000,53.05 m² totales / 2 dormitorios / 2 baños,3,2023-05-17,Publicado hace 7 días por Assetplan Chile,Edificio Matucana Vista Poniente Piso 8,https://www.portalinmobiliario.com/MLC-1649735932-edificio-matucana-vista-poniente-piso-8-_JM#position=17&search_layout=stack&type=item&tracking_id=d8c0494b-aa36-4ecd-a54c-2803ef581330
"Matucana 1161, Parque Los Reyes, Santiago, RM (Metropolitana)",522.000,Gastos comunes aproximados $ 95.000,58 m² totales / 3 dormitorios / 2 baños,3,2023-05-17,Publicado hace 7 días por Assetplan Chile,Edificio Matucana (1 Est. 1 Bod.) Vista Norte Piso 21,https://www.portalinmobiliario.com/MLC-1649835460-edificio-matucana-1-est-1-bod-vista-norte-piso-21-_JM#position=18&search_layout=stack&type=item&tracking_id=d8c0494b-aa36-4ecd-a54c-2803ef581330
"Santa Elena 1760, Bogotá - Sierra Bella, Santiago, RM (Metropolitana)",290.000,Gastos comunes aproximados $ 40.000,28 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 7 días por Assetplan Chile,Edificio Santa Elena Vista Nororiente Piso 18,https://www.portalinmobiliario.com/MLC-1382972141-edificio-santa-elena-vista-nororiente-piso-18-_JM#position=19&search_layout=stack&type=item&tracking_id=d8c0494b-aa36-4ecd-a54c-2803ef581330
"Av. Almte. Blanco Encalada 2527, Barrio República, Santiago, RM (Metropolitana)",440.000,Gastos comunes aproximados $ 80.000,43 m² totales / 2 dormitorios / 1 baño,3,2023-05-17,Publicado hace 7 días por Assetplan Chile,Edificio Av. Almte. Blanco Encalada (1 Est. 1 Bod.) Vista N,https://www.portalinmobiliario.com/MLC-1382994565-edificio-av-almte-blanco-encalada-1-est-1-bod-vista-n-_JM#position=20&search_layout=stack&type=item&tracking_id=d8c0494b-aa36-4ecd-a54c-2803ef581330
"Sta. Elena 962, Barrio Diez de Julio, Santiago, RM (Metropolitana)",300.000,Gastos comunes aproximados $ 55.000,35.7 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 7 días por Assetplan Chile,Edificio Sta. Elena (1 Bod.) Vista Norponiente Piso 6,https://www.portalinmobiliario.com/MLC-1649847454-edificio-sta-elena-1-bod-vista-norponiente-piso-6-_JM#position=21&search_layout=stack&type=item&tracking_id=d8c0494b-aa36-4ecd-a54c-2803ef581330
"Lira 195, Santa Isabel, Santiago, RM (Metropolitana)",340.000,Gastos comunes aproximados $ 65.000,36 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 7 días por Assetplan Chile,Edificio Lira Vista Oriente Piso 3,https://www.portalinmobiliario.com/MLC-1649868096-edificio-lira-vista-oriente-piso-3-_JM#position=22&search_layout=stack&type=item&tracking_id=d8c0494b-aa36-4ecd-a54c-2803ef581330
