direccion,precio,gastos_comunes,caracteristicas,num_caracteristicas,fecha_descarga,fecha_publicacion,titulo,url
"Vicente Huidobro 3500, Villa Macul, Macul, RM (Metropolitana)",550.000,Gastos comunes aproximados $ 75.000,46 m² totales / 2 dormitorios / 1 baño,3,2023-06-13,Publicado hace 11 días por Assetplan Chile,Edificio Vicente Huidobro (1 Est. 1 Bod.) Vista Suroriente ,https://www.portalinmobiliario.com/MLC-1390710387-edificio-vicente-huidobro-1-est-1-bod-vista-suroriente-_JM#position=11&search_layout=stack&type=item&tracking_id=acb524bc-a4d2-45e9-b29b-8f90130c18c1
"Matucana 1161, Parque Los Reyes, Santiago, RM (Metropolitana)",525.000,Gastos comunes aproximados $ 95.000,62 m² totales / 3 dormitorios / 2 baños,3,2023-06-13,Publicado hace 8 días por Assetplan Chile,Edificio Matucana (1 Est. 1 Bod.) Vista Sur Piso 23,https://www.portalinmobiliario.com/MLC-1721237946-edificio-matucana-1-est-1-bod-vista-sur-piso-23-_JM#position=12&search_layout=stack&type=item&tracking_id=acb524bc-a4d2-45e9-b29b-8f90130c18c1
"Avenida Irarrázaval 2700 - 3000, Ñuñoa, Chile, Plaza Ñuñoa, Ñuñoa, RM (Metropolitana)",540.000,Gastos comunes aproximados $ 85.000,37.1 m² totales / 1 dormitorio / 1 baño,3,2023-06-13,Publicado hace 50 días,Depto Nuevo 1d 1b Ñuñoa,https://www.portalinmobiliario.com/MLC-1577278730-depto-nuevo-1d-1b-nunoa-_JM#position=13&search_layout=stack&type=item&tracking_id=acb524bc-a4d2-45e9-b29b-8f90130c18c1
"Avenida Irarrázaval 2700 - 3000, Ñuñoa, Chile, Plaza Ñuñoa, Ñuñoa, RM (Metropolitana)",549.000,Gastos comunes aproximados $ 90.000,41.5 m² totales / 1 dormitorio / 1 baño,3,2023-06-13,Publicado hace 50 días,Depto Nuevo 1d1b Ñuñoa,https://www.portalinmobiliario.com/MLC-1577238538-depto-nuevo-1d1b-nunoa-_JM#position=14&search_layout=stack&type=item&tracking_id=acb524bc-a4d2-45e9-b29b-8f90130c18c1
"Av. Manuel Montt 2515, Metro Monseñor Eyzaguirre, Ñuñoa, RM (Metropolitana)",600.000,Gastos comunes aproximados $ 95.000,51.92 m² totales / 2 dormitorios / 2 baños,3,2023-06-13,Publicado hace 34 días por Assetplan Chile,Edificio Av. Manuel Montt (1 Est. 1 Bod.) Vista Norte Piso ,https://www.portalinmobiliario.com/MLC-1649735878-edificio-av-manuel-montt-1-est-1-bod-vista-norte-piso-_JM#position=15&search_layout=stack&type=item&tracking_id=acb524bc-a4d2-45e9-b29b-8f90130c18c1
"Zañartu 2560, Estadio Nacional, Ñuñoa, RM (Metropolitana)",530.000,Gastos comunes aproximados $ 55.000,55.85 m² totales / 2 dormitorios / 1 baño,3,2023-06-13,Publicado hace 39 días por Assetplan Chile,Edificio Zañartu (1 Est. 1 Bod.) Vista Nororiente Piso 6,https://www.portalinmobiliario.com/MLC-1620956598-edificio-zanartu-1-est-1-bod-vista-nororiente-piso-6-_JM#position=16&search_layout=stack&type=item&tracking_id=acb524bc-a4d2-45e9-b29b-8f90130c18c1
"Av. Irarrázaval 5485, Plaza Egaña, Ñuñoa, RM (Metropolitana)",550.000,Gastos comunes aproximados $ 65.000,50.5 m² totales / 1 dormitorio / 1 baño,3,2023-06-13,Publicado hace 26 días por Assetplan Chile,Edificio Av. Irarrázaval (1 Est. 1 Bod.) Vista Poniente Pi,https://www.portalinmobiliario.com/MLC-1385362649-edificio-av-irarrazaval-1-est-1-bod-vista-poniente-pi-_JM#position=17&search_layout=stack&type=item&tracking_id=acb524bc-a4d2-45e9-b29b-8f90130c18c1
"Maestra Lidia Torres 158, Cerro Blanco, Recoleta, RM (Metropolitana)",540.000,Gastos comunes aproximados $ 90.000,64.27 m² totales / 2 dormitorios / 2 baños,3,2023-06-13,Publicado hace 25 días por Assetplan Chile,Edificio Maestra Lidia Torres (1 Est. 1 Bod.) Vista Ponient,https://www.portalinmobiliario.com/MLC-1682978390-edificio-maestra-lidia-torres-1-est-1-bod-vista-ponient-_JM#position=18&search_layout=stack&type=item&tracking_id=acb524bc-a4d2-45e9-b29b-8f90130c18c1
"Av. Pedro De Valdivia 4170, Estadio Nacional, Ñuñoa, RM (Metropolitana)",544.000,Gastos comunes aproximados $ 104.000,48.65 m² totales / 2 dormitorios / 2 baños,3,2023-06-13,Publicado hace 40 días por Assetplan Chile,Edificio Pedro De Valdivia Vista Nororiente Piso 3,https://www.portalinmobiliario.com/MLC-1620940852-edificio-pedro-de-valdivia-vista-nororiente-piso-3-_JM#position=19&search_layout=stack&type=item&tracking_id=acb524bc-a4d2-45e9-b29b-8f90130c18c1
"Av. Irarrázaval 5485, Plaza Egaña, Ñuñoa, RM (Metropolitana)",540.000,Gastos comunes aproximados $ 60.000,40 m² totales / 1 dormitorio / 1 baño,3,2023-06-13,Publicado hace 36 días por Assetplan Chile,Edificio Av. Irarrázaval (1 Est. 1 Bod.) Vista Poniente Pi,https://www.portalinmobiliario.com/MLC-1639990902-edificio-av-irarrazaval-1-est-1-bod-vista-poniente-pi-_JM#position=20&search_layout=stack&type=item&tracking_id=acb524bc-a4d2-45e9-b29b-8f90130c18c1
"Av. Irarrázaval 5485, Plaza Egaña, Ñuñoa, RM (Metropolitana)",540.000,Gastos comunes aproximados $ 65.000,40 m² totales / 1 dormitorio / 1 baño,3,2023-06-13,Publicado hace 34 días por Assetplan Chile,Edificio Av. Irarrázaval (1 Est. 1 Bod.) Vista Poniente Pi,https://www.portalinmobiliario.com/MLC-1382953205-edificio-av-irarrazaval-1-est-1-bod-vista-poniente-pi-_JM#position=21&search_layout=stack&type=item&tracking_id=acb524bc-a4d2-45e9-b29b-8f90130c18c1
"Lira 245, Santa Isabel, Santiago, RM (Metropolitana)",530.000,Gastos comunes aproximados $ 85.000,58 m² totales / 2 dormitorios / 2 baños,3,2023-06-13,Publicado hace 33 días por Assetplan Chile,Edificio Lira (1 Est. 1 Bod.) Vista Sur Piso 1,https://www.portalinmobiliario.com/MLC-1383404993-edificio-lira-1-est-1-bod-vista-sur-piso-1-_JM#position=22&search_layout=stack&type=item&tracking_id=acb524bc-a4d2-45e9-b29b-8f90130c18c1
"Av. Vicuña Mackenna 1194, Parque San Eugenio - Metro Ñuble, Ñuñoa, RM (Metropolitana)",530.000,Gastos comunes aproximados $ 50.000,40 m² totales / 1 baño,2,2023-06-13,Publicado hace 34 días por Assetplan Chile,Edificio Av. Vicuña Mackenna (1 Est. 1 Bod.) Vista Norte P,https://www.portalinmobiliario.com/MLC-1382985019-edificio-av-vicuna-mackenna-1-est-1-bod-vista-norte-p-_JM#position=23&search_layout=stack&type=item&tracking_id=acb524bc-a4d2-45e9-b29b-8f90130c18c1
"Av. Recoleta 1259, Cerro Blanco, Recoleta, RM (Metropolitana)",600.000,Gastos comunes aproximados $ 125.000,76.4 m² totales / 3 dormitorios / 2 baños,3,2023-06-13,Publicado hace 36 días por Assetplan Chile,Edificio Av. Recoleta (1 Est. 1 Bod.) Vista Suroriente Piso,https://www.portalinmobiliario.com/MLC-1640339832-edificio-av-recoleta-1-est-1-bod-vista-suroriente-piso-_JM#position=24&search_layout=stack&type=item&tracking_id=acb524bc-a4d2-45e9-b29b-8f90130c18c1
"Av. Pedro De Valdivia 4170, Ñuñoa, RM (Metropolitana)",610.000,Gastos comunes aproximados $ 104.000,48.65 m² totales / 2 dormitorios / 2 baños,3,2023-06-13,Publicado hace 34 días por Assetplan Chile,Edificio Pedro De Valdivia (1 Est. 1 Bod.) Vista Nororiente,https://www.portalinmobiliario.com/MLC-1382947427-edificio-pedro-de-valdivia-1-est-1-bod-vista-nororiente-_JM#position=25&search_layout=stack&type=item&tracking_id=acb524bc-a4d2-45e9-b29b-8f90130c18c1
"Av. Américo Vespucio 4641, Metro Las Torres, Macul, RM (Metropolitana)",540.000,Gastos comunes aproximados $ 85.000,60.74 m² totales / 2 dormitorios / 2 baños,3,2023-06-13,Publicado hace 34 días por Assetplan Chile,Edificio Av. Américo Vespucio (1 Est. 1 Bod.) Vista Sur Pi,https://www.portalinmobiliario.com/MLC-1649859216-edificio-av-americo-vespucio-1-est-1-bod-vista-sur-pi-_JM#position=26&search_layout=stack&type=item&tracking_id=acb524bc-a4d2-45e9-b29b-8f90130c18c1
"Av. Pedro De Valdivia 4170, Estadio Nacional, Ñuñoa, RM (Metropolitana)",559.000,Gastos comunes aproximados $ 104.000,48.65 m² totales / 2 dormitorios / 2 baños,3,2023-06-13,Publicado hace 34 días por Assetplan Chile,Edificio Pedro De Valdivia Vista Oriente Piso 7,https://www.portalinmobiliario.com/MLC-1382984641-edificio-pedro-de-valdivia-vista-oriente-piso-7-_JM#position=27&search_layout=stack&type=item&tracking_id=acb524bc-a4d2-45e9-b29b-8f90130c18c1
"Maestra Lidia Torres 1 - 300, Cerro Blanco, Recoleta, RM (Metropolitana)",588.000,Gastos comunes aproximados $ 90.000,63.04 m² totales / 2 dormitorios / 2 baños,3,2023-06-13,Publicado hace 4 meses por Assetplan Chile,Edificio Maestra Lidia Torres (1 Est. 1 Bod.) Vista Oriente,https://www.portalinmobiliario.com/MLC-1321788785-edificio-maestra-lidia-torres-1-est-1-bod-vista-oriente-_JM#position=28&search_layout=stack&type=item&tracking_id=acb524bc-a4d2-45e9-b29b-8f90130c18c1
"Av. Pedro De Valdivia 4170, Estadio Nacional, Ñuñoa, RM (Metropolitana)",592.000,Gastos comunes aproximados $ 104.000,53.77 m² totales / 2 dormitorios / 2 baños,3,2023-06-13,Publicado hace 34 días por Assetplan Chile,Edificio Pedro De Valdivia (1 Est. 1 Bod.) Vista Norponient,https://www.portalinmobiliario.com/MLC-1382972123-edificio-pedro-de-valdivia-1-est-1-bod-vista-norponient-_JM#position=29&search_layout=stack&type=item&tracking_id=acb524bc-a4d2-45e9-b29b-8f90130c18c1
"Vicuña Mackenna Poniente 6239, Metro Mirador, La Florida, RM (Metropolitana)",586.500,Gastos comunes aproximados $ 126.000,77.74 m² totales / 3 dormitorios / 2 baños,3,2023-06-13,Publicado hace 34 días por Assetplan Chile,Edificio Mirador Azul Vista Nororiente Piso 16,https://www.portalinmobiliario.com/MLC-1382947313-edificio-mirador-azul-vista-nororiente-piso-16-_JM#position=30&search_layout=stack&type=item&tracking_id=acb524bc-a4d2-45e9-b29b-8f90130c18c1
"Gral. Bulnes 259, Barrio Yungay, Santiago, RM (Metropolitana)",520.000,Gastos comunes aproximados $ 100.000,56 m² totales / 2 dormitorios / 2 baños,3,2023-06-13,Publicado hace 34 días por Assetplan Chile,Edificio Gral. Bulnes (1 Est. 1 Bod.) Vista Surponiente Pis,https://www.portalinmobiliario.com/MLC-1649835838-edificio-gral-bulnes-1-est-1-bod-vista-surponiente-pis-_JM#position=31&search_layout=stack&type=item&tracking_id=acb524bc-a4d2-45e9-b29b-8f90130c18c1
"Vicuña Mackenna Poniente 6239, Metro Mirador, La Florida, RM (Metropolitana)",578.500,Gastos comunes aproximados $ 126.000,73.42 m² totales / 3 dormitorios / 2 baños,3,2023-06-13,Publicado hace 34 días por Assetplan Chile,Edificio Mirador Azul Vista Norponiente Piso 12,https://www.portalinmobiliario.com/MLC-1382947311-edificio-mirador-azul-vista-norponiente-piso-12-_JM#position=32&search_layout=stack&type=item&tracking_id=acb524bc-a4d2-45e9-b29b-8f90130c18c1
"Av. Pedro De Valdivia 4170, Estadio Nacional, Ñuñoa, RM (Metropolitana)",536.000,Gastos comunes aproximados $ 104.000,48.65 m² totales / 2 dormitorios / 2 baños,3,2023-06-13,Publicado hace 34 días por Assetplan Chile,Edificio Pedro De Valdivia Vista Nororiente Piso 2,https://www.portalinmobiliario.com/MLC-1382984639-edificio-pedro-de-valdivia-vista-nororiente-piso-2-_JM#position=33&search_layout=stack&type=item&tracking_id=acb524bc-a4d2-45e9-b29b-8f90130c18c1
"Bucarest 50, Los Leones, Providencia, RM (Metropolitana)",16,,32 - 64 m² útiles / Estudio - 2 dormitorios / 1 - 2 baños,3,2023-06-13,Inmobiliaria con identidad verificada,Nomad Holley,https://www.portalinmobiliario.com/MLC-1319129054-nomad-holley-_JM#position=34&search_layout=stack&type=item&tracking_id=acb524bc-a4d2-45e9-b29b-8f90130c18c1
"La Gloria 47, Nueva Las Condes, Las Condes, RM (Metropolitana)",17,,37 - 43 m² útiles / Estudio - 1 dormitorios / 1 baño,3,2023-06-13,Inmobiliaria con identidad verificada,The Place,https://www.portalinmobiliario.com/MLC-1006481369-the-place-_JM#position=35&search_layout=stack&type=item&tracking_id=acb524bc-a4d2-45e9-b29b-8f90130c18c1
"Manuel De Salas 211, Ñuñoa, Chile, Plaza Ñuñoa, Ñuñoa, RM (Metropolitana)",550.000,Gastos comunes aproximados $ 160.000,64 m² totales / 2 dormitorios / 2 baños,3,2023-06-13,Publicado hace 4 días,Amplio Departamento 603 De 2 Dormitorios En Plaza Ñuñoa,https://www.portalinmobiliario.com/MLC-1392251819-amplio-departamento-603-de-2-dormitorios-en-plaza-nunoa-_JM#position=36&search_layout=stack&type=item&tracking_id=acb524bc-a4d2-45e9-b29b-8f90130c18c1
"Metro Ñuñoa, Ñuñoa, RM (Metropolitana)",600.000,,52 m² totales / 2 dormitorios / 1 baño,3,2023-06-13,Publicado hace 3 días por C21 Aprica,Se Arrienda Departamento De 2 Dormitorios En Ñuñoa,https://www.portalinmobiliario.com/MLC-1729132092-se-arrienda-departamento-de-2-dormitorios-en-nunoa-_JM#position=37&search_layout=stack&type=item&tracking_id=acb524bc-a4d2-45e9-b29b-8f90130c18c1
"Alcalde Jorge Monckeberg 35, Ñuñoa, Chile, Villa Frei, Ñuñoa, RM (Metropolitana)",610.000,Gastos comunes aproximados $ 120.000,70 m² totales / 2 dormitorios / 2 baños,3,2023-06-13,Publicado hace 3 días,Amplio Departamento 2d + 2b Cocina Tradicional Ñuñoa,https://www.portalinmobiliario.com/MLC-1729133210-amplio-departamento-2d-2b-cocina-tradicional-nunoa-_JM#position=38&search_layout=stack&type=item&tracking_id=acb524bc-a4d2-45e9-b29b-8f90130c18c1
"Román Díaz 300, Providencia, Chile, Manuel Montt, Providencia, RM (Metropolitana)",16,Gastos comunes aproximados $ 80.000,40 m² totales / 1 dormitorio / 1 baño,3,2023-06-13,Publicado hace 5 días,Exclusivo Departamento Excelente Vista,https://www.portalinmobiliario.com/MLC-1726381354-exclusivo-departamento-excelente-vista-_JM#position=39&search_layout=stack&type=item&tracking_id=acb524bc-a4d2-45e9-b29b-8f90130c18c1
"Castillo Urizar, Estadio Nacional, Ñuñoa, RM (Metropolitana)",550.000,Gastos comunes aproximados $ 55.000,49 m² totales / 2 dormitorios / 1 baño,3,2023-06-13,Publicado hace 6 días por Houm,Departamento Castillo Urizar Id: 109018,https://www.portalinmobiliario.com/MLC-1723912410-departamento-castillo-urizar-id-109018-_JM#position=40&search_layout=stack&type=item&tracking_id=acb524bc-a4d2-45e9-b29b-8f90130c18c1
"Berlín, Lo Vial, San Miguel, RM (Metropolitana)",520.000,Gastos comunes aproximados $ 70.000,77 m² totales / 3 dormitorios / 2 baños,3,2023-06-13,Publicado hace 5 días por Houm,Departamento Berlín Id: 71763,https://www.portalinmobiliario.com/MLC-1391884471-departamento-berlin-id-71763-_JM#position=41&search_layout=stack&type=item&tracking_id=acb524bc-a4d2-45e9-b29b-8f90130c18c1
"Zañartu, Estadio Nacional, Ñuñoa, RM (Metropolitana)",540.000,Gastos comunes aproximados $ 80.000,60 m² totales / 2 dormitorios / 2 baños,3,2023-06-13,Publicado hace 5 días por Houm,Departamento Zañartu Id: 108572,https://www.portalinmobiliario.com/MLC-1725622162-departamento-zanartu-id-108572-_JM#position=42&search_layout=stack&type=item&tracking_id=acb524bc-a4d2-45e9-b29b-8f90130c18c1
"Los Clarines, Las Dalias, Macul, RM (Metropolitana)",600.000,Gastos comunes aproximados $ 150.000,69 m² totales / 3 dormitorios / 2 baños,3,2023-06-13,Publicado hace 4 días por Houm,Departamento Los Clarines Id: 109341,https://www.portalinmobiliario.com/MLC-1392188899-departamento-los-clarines-id-109341-_JM#position=43&search_layout=stack&type=item&tracking_id=acb524bc-a4d2-45e9-b29b-8f90130c18c1
"Managua, Metro Ñuñoa, Ñuñoa, RM (Metropolitana)",17,Gastos comunes aproximados $ 120.000,55 m² totales / 2 dormitorios / 2 baños,3,2023-06-13,Publicado hace 3 días por Houm,Departamento Managua Id: 109104,https://www.portalinmobiliario.com/MLC-1392321999-departamento-managua-id-109104-_JM#position=44&search_layout=stack&type=item&tracking_id=acb524bc-a4d2-45e9-b29b-8f90130c18c1
"Avenida Fernández Albano, El Parrón, La Cisterna, RM (Metropolitana)",16,Gastos comunes aproximados $ 90.000,56 m² totales / 2 dormitorios / 2 baños,3,2023-06-13,Publicado hace 6 días por Houm,Departamento Avenida Fernández Albano Id: 106124,https://www.portalinmobiliario.com/MLC-1723972284-departamento-avenida-fernandez-albano-id-106124-_JM#position=45&search_layout=stack&type=item&tracking_id=acb524bc-a4d2-45e9-b29b-8f90130c18c1
"Exequiel Fernandez, Estadio Nacional, Ñuñoa, RM (Metropolitana)",540.000,Gastos comunes aproximados $ 90.000,68 m² totales / 2 dormitorios / 2 baños,3,2023-06-13,Publicado hace 1 día por Houm,Departamento Exequiel Fernandez Id: 20219,https://www.portalinmobiliario.com/MLC-1733221002-departamento-exequiel-fernandez-id-20219-_JM#position=46&search_layout=stack&type=item&tracking_id=acb524bc-a4d2-45e9-b29b-8f90130c18c1
"Los Alerces, Estadio Nacional, Ñuñoa, RM (Metropolitana)",530.000,Gastos comunes aproximados $ 110.000,51 m² totales / 2 dormitorios / 1 baño,3,2023-06-13,Publicado hace 1 día por Houm,Departamento Los Alerces Id: 107508,https://www.portalinmobiliario.com/MLC-1733195074-departamento-los-alerces-id-107508-_JM#position=47&search_layout=stack&type=item&tracking_id=acb524bc-a4d2-45e9-b29b-8f90130c18c1
"Avenida Vicuña Mackenna Oriente 5957, La Florida, Chile, Metro Mirador, La Florida, RM (Metropolitana)",530.000,Gastos comunes aproximados $ 90.000,70 m² totales / 3 dormitorios / 2 baños,3,2023-06-13,Publicado hace 1 día,Florida Center Depto 3d/2b A Pasos Estacion Pedrero ,https://www.portalinmobiliario.com/MLC-1730847888-florida-center-depto-3d2b-a-pasos-estacion-pedrero-_JM#position=48&search_layout=stack&type=item&tracking_id=acb524bc-a4d2-45e9-b29b-8f90130c18c1
"Los Maitenes 2100 - 2400, Providencia, Chile, Los Leones, Providencia, RM (Metropolitana)",550.000,Gastos comunes aproximados $ 85.000,40 m² totales / 1 dormitorio / 1 baño,3,2023-06-13,Publicado hace 1 día,¡luminoso Departamento En El Corazón De Providencia!,https://www.portalinmobiliario.com/MLC-1731043336-luminoso-departamento-en-el-corazon-de-providencia-_JM#position=49&search_layout=stack&type=item&tracking_id=acb524bc-a4d2-45e9-b29b-8f90130c18c1
"Eleuterio Ramírez 1331, Santiago, Chile, Parque Almagro, Santiago, RM (Metropolitana)",520.000,Gastos comunes aproximados $ 80.000,50 m² totales / 2 dormitorios / 1 baño,3,2023-06-13,Publicado hace 1 día,Dpto En La Moneda Dueño Directo!,https://www.portalinmobiliario.com/MLC-1730611450-dpto-en-la-moneda-dueno-directo-_JM#position=50&search_layout=stack&type=item&tracking_id=acb524bc-a4d2-45e9-b29b-8f90130c18c1
"Suecia, Los Leones, Providencia, RM (Metropolitana)",590.000,Gastos comunes aproximados $ 160.000,55 m² totales / 2 dormitorios / 2 baños,3,2023-06-13,Publicado hace 22 días por Houm,Departamento Suecia Id: 19827,https://www.portalinmobiliario.com/MLC-1386616735-departamento-suecia-id-19827-_JM#position=1&search_layout=stack&type=item&tracking_id=4a57fae7-bace-4d44-932e-e643b3c85a0c
"Helvecia 1 - 300, Las Condes, Chile, Centro Financiero, Las Condes, RM (Metropolitana)",540.000,Gastos comunes aproximados $ 100.000,45 m² totales / 1 dormitorio / 1 baño,3,2023-06-13,Publicado hace 49 días,Dpto Barrio El Golf / Metro Tobalaba / Helvecia,https://www.portalinmobiliario.com/MLC-1377251787-dpto-barrio-el-golf-metro-tobalaba-helvecia-_JM#position=2&search_layout=stack&type=item&tracking_id=4a57fae7-bace-4d44-932e-e643b3c85a0c
"Carmen Silva  Sn, Las Lilas, Providencia, RM (Metropolitana)",550.000,Gastos comunes aproximados $ 45.000,48 m² totales / 1 dormitorio / 1 baño,3,2023-06-13,Publicado hace 20 días,Bello Departamento En El Corazón De Providencia.,https://www.portalinmobiliario.com/MLC-1387022317-bello-departamento-en-el-corazon-de-providencia-_JM#position=3&search_layout=stack&type=item&tracking_id=4a57fae7-bace-4d44-932e-e643b3c85a0c
"Av. Manuel Antonio Matta 040, Ñuñoa, Chile, Metro Irarrázaval, Ñuñoa, RM (Metropolitana)",530.000,Gastos comunes aproximados $ 130.000,59 m² totales / 2 dormitorios / 2 baños,3,2023-06-13,Publicado hace 6 meses,Arrienda Amoblado Av Matta / Metro Irarrázaval,https://www.portalinmobiliario.com/MLC-1359180665-arrienda-amoblado-av-matta-metro-irarrazaval-_JM#position=4&search_layout=stack&type=item&tracking_id=4a57fae7-bace-4d44-932e-e643b3c85a0c
"San Martín 873, Santiago, Chile, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",550.000,,70 m² totales / 3 dormitorios / 2 baños,3,2023-06-13,Publicado hace 2 meses,"Arriendo Depto 3 Dormitorios Calle San Martin, Stgo Centro",https://www.portalinmobiliario.com/MLC-1680878728-arriendo-depto-3-dormitorios-calle-san-martin-stgo-centro-_JM#position=5&search_layout=stack&type=item&tracking_id=4a57fae7-bace-4d44-932e-e643b3c85a0c
"Ebro 2700 - 3000, Las Condes, Chile, Centro Financiero, Las Condes, RM (Metropolitana)",16,Gastos comunes aproximados $ 85.000,45 m² totales / 1 dormitorio / 1 baño,3,2023-06-13,Publicado hace 34 días,Arriendo Dpto Isidora Goyenechea / Ebro/ Metro Tobalaba,https://www.portalinmobiliario.com/MLC-1382886543-arriendo-dpto-isidora-goyenechea-ebro-metro-tobalaba-_JM#position=6&search_layout=stack&type=item&tracking_id=4a57fae7-bace-4d44-932e-e643b3c85a0c
"Av. Irarrázaval, 4200, Parque Juan XXIII, Ñuñoa, RM (Metropolitana)",570.000,Gastos comunes aproximados $ 120.000,63 m² totales / 2 dormitorios / 2 baños,3,2023-06-13,Publicado hace 4 meses por Re/max Central,Excelente Departamento En Estupenda Ubicación,https://www.portalinmobiliario.com/MLC-1375498031-excelente-departamento-en-estupenda-ubicacion-_JM#position=7&search_layout=stack&type=item&tracking_id=4a57fae7-bace-4d44-932e-e643b3c85a0c
