direccion,precio,gastos_comunes,caracteristicas,num_caracteristicas,fecha_descarga,fecha_publicacion,titulo,url
"Vecinal 1636, Conchali, Vivaceta, Conchalí, RM (Metropolitana)",350.000,Gastos comunes aproximados $ 50.000,34 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 4 días,"Primer Mes Gratis,1d+ 1b (est Y Bod),vecinal 1636, Conch",https://www.portalinmobiliario.com/MLC-1391890261-primer-mes-gratis1d43-1b-est-y-bodvecinal-1636-conch-_JM#position=40&search_layout=stack&type=item&tracking_id=82264145-6b50-4a0f-83de-a5ea1aefd17b
"Zañartu 980, Ñuñoa, Estadio Nacional, Ñuñoa, RM (Metropolitana)",360.000,Gastos comunes aproximados $ 80.000,38 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 3 días,"1d+ 1b, Zañartu 980, Ñuñoa.",https://www.portalinmobiliario.com/MLC-1392238635-1d43-1b-zanartu-980-nunoa-_JM#position=41&search_layout=stack&type=item&tracking_id=82264145-6b50-4a0f-83de-a5ea1aefd17b
"Toro Mazote 150, Metro Ecuador, Estación Central, RM (Metropolitana)",370.000,Gastos comunes aproximados $ 70.000,46 m² totales / 2 dormitorios / 2 baños,3,2023-06-12,Publicado hace 4 días por Capitalizarme Rent,"Ref:12548**                       Nuevo A Estrenar Hermoso, ",https://www.portalinmobiliario.com/MLC-1391879925-ref12548-nuevo-a-estrenar-hermoso-_JM#position=42&search_layout=stack&type=item&tracking_id=82264145-6b50-4a0f-83de-a5ea1aefd17b
"Metro Padre Hurtado, San Alberto Hurtado, Estación Central, RM (Metropolitana)",370.000,Gastos comunes aproximados $ 84,52 m² totales / 2 dormitorios / 2 baños,3,2023-06-12,Publicado hace 4 días,Departamento Arriendo De 2 Dorm. 2 Bañ. En Estación Central,https://www.portalinmobiliario.com/MLC-1725270784-departamento-arriendo-de-2-dorm-2-ban-en-estacion-central-_JM#position=43&search_layout=stack&type=item&tracking_id=82264145-6b50-4a0f-83de-a5ea1aefd17b
"Santa Victoria / Avenida Portugal, Santa Isabel, Santiago, RM (Metropolitana)",370.000,Gastos comunes aproximados $ 130.000,42 m² totales / 2 dormitorios / 2 baños,3,2023-06-12,Publicado hace 2 días,Santa Victoria / Avenida Portugal,https://www.portalinmobiliario.com/MLC-1727902696-santa-victoria-avenida-portugal-_JM#position=44&search_layout=stack&type=item&tracking_id=82264145-6b50-4a0f-83de-a5ea1aefd17b
"Metro Ñuble, Bogotá - Sierra Bella, Santiago, RM (Metropolitana)",350.000,,36.74 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 1 día,Departamento En Arriendo De 1 Dorm. En Santiago,https://www.portalinmobiliario.com/MLC-1392724843-departamento-en-arriendo-de-1-dorm-en-santiago-_JM#position=45&search_layout=stack&type=item&tracking_id=82264145-6b50-4a0f-83de-a5ea1aefd17b
"Club Hipico, Barrio República, Santiago, RM (Metropolitana)",360.000,,41 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 1 día,Departamento En Arriendo De 1 Dorm. En Santiago,https://www.portalinmobiliario.com/MLC-1392673389-departamento-en-arriendo-de-1-dorm-en-santiago-_JM#position=46&search_layout=stack&type=item&tracking_id=82264145-6b50-4a0f-83de-a5ea1aefd17b
"Lord Cochrane 1030, Parque Almagro, Santiago, RM (Metropolitana)",360.000,Gastos comunes aproximados $ 80.000,60 m² totales / 2 dormitorios / 2 baños,3,2023-06-12,Publicado hace 6 días por Easyprop,Dpto 2d 2b Lord Cochrane 1030,https://www.portalinmobiliario.com/MLC-1391257187-dpto-2d-2b-lord-cochrane-1030-_JM#position=47&search_layout=stack&type=item&tracking_id=82264145-6b50-4a0f-83de-a5ea1aefd17b
"Vicuña Mackenna Poniente 6239, Metro Mirador, La Florida, RM (Metropolitana)",350.000,Gastos comunes aproximados $ 68.000,36.72 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 1 día por Assetplan Chile,Edificio Mirador Azul Vista Sur Piso 7,https://www.portalinmobiliario.com/MLC-1392538031-edificio-mirador-azul-vista-sur-piso-7-_JM#position=48&search_layout=stack&type=item&tracking_id=82264145-6b50-4a0f-83de-a5ea1aefd17b
"Ecuador Esquina Benedicto Xv, Metro Ecuador, Estación Central, RM (Metropolitana)",370.000,Gastos comunes aproximados $ 50.000,45 m² totales / 2 dormitorios / 2 baños,3,2023-06-12,Publicado hace 3 días por Unne,Departamento En Arriendo De 2 Dorm. 2 Baño Estación Central,https://www.portalinmobiliario.com/MLC-1392235971-departamento-en-arriendo-de-2-dorm-2-bano-estacion-central-_JM#position=49&search_layout=stack&type=item&tracking_id=82264145-6b50-4a0f-83de-a5ea1aefd17b
